DEPTH,CALI,DENC,DENS,DTC,DTS1,DTS2,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
997.586,,,,,,,42.7515,,,,,,
997.7384,,,,,,,39.4981,,,,,,
997.8908,,,,,,,40.0665,,,,,,
998.0432,,,,,,,42.2138,,,,,,
998.1956,,,,,,,44.0684,,,,,,
998.348,,,,,,,43.884,,,,,,
998.5004,,,,,,,40.3049,,,,,,
998.6528,,,,,,,38.858,,,,,,
998.8052,,,,,,,37.1291,,,,,,
998.9576,,,,,,,35.9786,,,,,,
999.11,,,,,,,38.2706,,,,,,
999.2624,,,,,,,39.2237,,,,,,
999.4148,,,,,,,39.2674,,,,,,
999.5672,,,,,,,36.5407,,,,,,
999.7196,,,,,,,39.7375,,,,,,
999.872,,,,,,,39.6472,,,,,,
1000.0244,,,,,,,41.6991,,,,,,
1000.1768,,,,,,,42.2615,,,,,,
1000.3292,,,,,,,40.8684,,,,,,
1000.4816,,,,,,,38.2358,,,,,,
1000.634,,,,,,,35.2615,,,,,,
1000.7864,,,,,,,37.3408,,,,,,
1000.9388,,,,,,,40.4821,,,,,,
1001.0912,,,,,,,41.7262,,,,,,
1001.2436,,,,,,,40.235,,,,,,
1001.396,,,,,,,42.1078,,,,,,
1001.5484,,,,,,,39.5931,,,,,,
1001.7008,,,,,,,42.0322,,,,,,
1001.8532,,,,,,,42.3588,,,,,,
1002.0056,,,,,,,41.8123,,,,,,
1002.158,,,,,,,42.7874,,,,,,
1002.3104,,,,,,,43.0223,,,,,,
1002.4628,,,,,,,40.3344,,,,,,
1002.6152,,,,,,,43.8019,,,,,,
1002.7676,,,,,,,40.5788,,,,,,
1002.92,,,,,,,40.4122,,,,,,
1003.0724,,,,,,,38.5139,,,,,,
1003.2248,,,,,,,41.9333,,,,,,
1003.3772,,,,,,,41.1884,,,,,,
1003.5296,,,,,,,40.8034,,,,,,
1003.682,,,,,,,39.7392,,,,,,
1003.8344,,,,,,,41.3447,,,,,,
1003.9868,,,,,,,38.5529,,,,,,
1004.1392,,,,,,,36.6174,,,,,,
1004.2916,,,,,,,34.8888,,,,,,
1004.444,,,,,,,44.8167,,,,,,
1004.5964,,,,,,,44.7057,,,,,,
1004.7488,,,,,,,41.1797,,,,,,
1004.9012,,,,,,,41.1469,,,,,,
1005.0536,,,,,,,41.7843,,,,,,
1005.206,,,,,,,41.7176,,,,,,
1005.3584,,,,,,,41.7139,,,,,,
1005.5108,,,,,,,38.6216,,,,,,
1005.6632,,,,,,,39.0988,,,,,,
1005.8156,,,,,,,38.4,,,,,,
1005.968,,,,,,,41.6163,,,,,,
1006.1204,,,,,,,43.2388,,,,,,
1006.2728,,,,,,,45.5967,,,,,,
1006.4252,,,,,,,43.0273,,,,,,
1006.5776,,,,,,,42.7993,,,,,,
1006.73,,,,,,,39.5578,,,,,,
1006.8824,,,,,,,45.9673,,,,,,
1007.0348,,,,,,,45.6499,,,,,,
1007.1872,,,,,,,42.7961,,,,,,
1007.3396,,,,,,,42.3335,,,,,,
1007.492,,,,,,,44.4004,,,,,,
1007.6444,,,,,,,47.4329,,,,,,
1007.7968,,,,,,,46.3221,,,,,,
1007.9492,,,,,,,42.6087,,,,,,
1008.1016,,,,,,,42.8095,,,,,,
1008.254,,,,,,,37.9206,,,,,,
1008.4064,,,,,,,34.9083,,,,,,
1008.5588,,,,,,,37.1796,,,,,,
1008.7112,,,,,,,40.6087,,,,,,
1008.8636,,,,,,,37.4093,,,,,,
1009.016,,,,,,,35.7579,,,,,,
1009.1684,,,,,,,38.1365,,,,,,
1009.3208,,,,,,,47.4168,,,,,,
1009.4732,,,,,,,46.1719,,,,,,
1009.6256,,,,,,,46.0913,,,,,,
1009.778,,,,,,,36.302,,,,,,
1009.9304,,,,,,,42.4491,,,,,,
1010.0828,,,,,,,44.4262,,,,,,
1010.2352,,,,,,,39.0045,,,,,,
1010.3876,,,,,,,39.4833,,,,,,
1010.54,,,,,,,40.998,,,,,,
1010.6924,,,,,,,38.7527,,,,,,
1010.8448,,,,,,,42.3864,,,,,,
1010.9972,,,,,,,43.2548,,,,,,
1011.1496,,,,,,,43.7996,,,,,,
1011.302,,,,,,,40.4456,,,,,,
1011.4544,,,,,,,41.9114,,,,,,
1011.6068,,,,,,,39.8969,,,,,,
1011.7592,,,,,,,43.2124,,,,,,
1011.9116,,,,,,,41.3613,,,,,,
1012.064,,,,,,,41.038,,,,,,
1012.2164,,,,,,,41.2492,,,,,,
1012.3688,,,,,,,44.7981,,,,,,
1012.5212,,,,,,,41.7082,,,,,,
1012.6736,,,,,,,39.9111,,,,,,
1012.826,,,,,,,38.8966,,,,,,
1012.9784,,,,,,,37.2474,,,,,,
1013.1308,,,,,,,39.9211,,,,,,
1013.2832,,,,,,,42.3228,,,,,,
1013.4356,,,,,,,50.2003,,,,,,
1013.588,,,,,,,41.273,,,,,,
1013.7404,,,,,,,40.699,,,,,,
1013.8928,,,,,,,42.6001,,,,,,
1014.0452,,,,,,,39.9148,,,,,,
1014.1976,,,,,,,42.7556,,,,,,
1014.35,,,,,,,41.6802,,,,,,
1014.5024,,,,,,,41.7283,,,,,,
1014.6548,,,,,,,44.3488,,,,,,
1014.8072,,,,,,,42.3064,,,,,,
1014.9596,,,,,,,41.0437,,,,,,
1015.112,,,,,,,43.2525,,,,,,
1015.2644,,,,,,,40.6427,,,,,,
1015.4168,,,,,,,34.3452,,,,,,
1015.5692,,,,,,,39.6847,,,,,,
1015.7216,,,,,,,42.795,,,,,,
1015.874,,,,,,,41.4431,,,,,,
1016.0264,,,,,,,40.8298,,,,,,
1016.1788,,,,,,,43.008,,,,,,
1016.3312,,,,,,,43.6172,,,,,,
1016.4836,,,,,,,45.7699,,,,,,
1016.636,,,,,,,42.4712,,,,,,
1016.7884,,,,,,,46.422,,,,,,
1016.9408,,,,,,,45.0279,,,,,,
1017.0932,,,,,,,45.2831,,,,,,
1017.2456,,,,,,,47.4304,,,,,,
1017.398,,,,,,,46.3464,,,,,,
1017.5504,,,,,,,45.1661,,,,,,
1017.7028,,,,,,,43.7421,,,,,,
1017.8552,,,,,,,40.4836,,,,,,
1018.0076,,,,,,,43.1397,,,,,,
1018.16,,,,,,,42.2605,,,,,,
1018.3124,,,,,,,40.5664,,,,,,
1018.4648,,,,,,,40.6464,,,,,,
1018.6172,,,,,,,35.9405,,,,,,
1018.7696,,,,,,,39.0432,,,,,,
1018.922,,,,,,,42.2942,,,,,,
1019.0744,,,,,,,42.3651,,,,,,
1019.2268,,,,,,,41.1673,,,,,,
1019.3792,,,,,,,40.8227,,,,,,
1019.5316,,,,,,,43.606,,,,,,
1019.684,,,,,,,44.9672,,,,,,
1019.8364,,,,,,,43.2744,,,,,,
1019.9888,,,,,,,44.4908,,,,,,
1020.1412,,,,,,,46.4269,,,,,,
1020.2936,,,,,,,45.6784,,,,,,
1020.446,,,,,,,49.1061,,,,,,
1020.5984,,,,,,,47.7259,,,,,,
1020.7508,,,,,,,45.2721,,,,,,
1020.9032,,,,,,,42.6256,,,,,,
1021.0556,,,,,,,44.4973,,,,,,
1021.208,,,,,,,42.8087,,,,,,
1021.3604,,,,,,,39.6953,,,,,,
1021.5128,,,,,,,42.337,,,,,,
1021.6652,,,,,,,42.855,,,,,,
1021.8176,,,,,,,36.9031,,,,,,
1021.97,,,,,,,40.4644,,,,,,
1022.1224,,,,,,,42.7078,,,,,,
1022.2748,,,,,,,38.8526,,,,,,
1022.4272,,,,,,,39.9695,,,,,,
1022.5796,,,,,,,41.9293,,,,,,
1022.732,,,,,,,43.0113,,,,,,
1022.8844,,,,,,,40.9026,,,,,,
1023.0368,,,,,,,39.0464,,,,,,
1023.1892,,,,,,,39.9963,,,,,,
1023.3416,,,,,,,41.9803,,,,,,
1023.494,,,,,,,42.8716,,,,,,
1023.6464,,,,,,,42.7075,,,,,,
1023.7988,,,,,,,42.7402,,,,,,
1023.9512,,,,,,,39.726,,,,,,
1024.1036,,,,,,,38.3467,,,,,,
1024.256,,,,,,,42.0184,,,,,,
1024.4084,,,,,,,41.7451,,,,,,
1024.5608,,,,,,,38.1589,,,,,,
1024.7132,,,,,,,37.4943,,,,,,
1024.8656,,,,,,,39.059,,,,,,
1025.018,,,,,,,40.6416,,,,,,
1025.1704,,,,,,,41.3572,,,,,,
1025.3228,,,,,,,42.6728,,,,,,
1025.4752,,,,,,,39.9907,,,,,,
1025.6276,,,,,,,39.8429,,,,,,
1025.78,,,,,,,40.551,,,,,,
1025.9324,,,,,,,39.0669,,,,,,
1026.0848,,,,,,,40.436,,,,,,
1026.2372,,,,,,,40.3503,,,,,,
1026.3896,,,,,,,39.4863,,,,,,
1026.542,,,,,,,41.8264,,,,,,
1026.6944,,,,,,,40.4681,,,,,,
1026.8468,,,,,,,39.0744,,,,,,
1026.9992,,,,,,,40.4679,,,,,,
1027.1516,,,,,,,41.1186,,,,,,
1027.304,,,,,,,37.4918,,,,,,
1027.4564,,,,,,,38.4229,,,,,,
1027.6088,,,,,,,38.3329,,,,,,
1027.7612,,,,,,,41.1794,,,,,,
1027.9136,,,,,,,42.9667,,,,,,
1028.066,,,,,,,44.3164,,,,,,
1028.2184,,,,,,,42.7887,,,,,,
1028.3708,,,,,,,39.3272,,,,,,
1028.5232,,,,,,,42.3227,,,,,,
1028.6756,,,,,,,41.7479,,,,,,
1028.828,,,,,,,36.0706,,,,,,
1028.9804,,,,,,,41.3979,,,,,,
1029.1328,,,,,,,39.8057,,,,,,
1029.2852,,,,,,,42.7071,,,,,,
1029.4376,,,,,,,42.0335,,,,,,
1029.59,,,,,,,43.8535,,,,,,
1029.7424,,,,,,,41.4619,,,,,,
1029.8948,,,,,,,40.256,,,,,,
1030.0472,,,,,,,36.7921,,,,,,
1030.1996,,,,,,,41.6004,,,,,,
1030.352,,,,,,,41.8684,,,,,,
1030.5044,,,,,,,45.2229,,,,,,
1030.6568,,,,,,,47.7068,,,,,,
1030.8092,,,,,,,46.5617,,,,,,
1030.9616,,,,,,,46.4362,,,,,,
1031.114,,,,,,,42.9253,,,,,,
1031.2664,,,,,,,40.7433,,,,,,
1031.4188,,,,,,,39.0892,,,,,,
1031.5712,,,,,,,39.7111,,,,,,
1031.7236,,,,,,,41.7852,,,,,,
1031.876,,,,,,,41.0598,,,,,,
1032.0284,,,,,,,42.4715,,,,,,
1032.1808,,,,,,,41.3285,,,,,,
1032.3332,,,,,,,42.171,,,,,,
1032.4856,,,,,,,39.1053,,,,,,
1032.638,,,,,,,39.0224,,,,,,
1032.7904,,,,,,,39.4891,,,,,,
1032.9428,,,,,,,39.4912,,,,,,
1033.0952,,,,,,,38.5481,,,,,,
1033.2476,,,,,,,40.5707,,,,,,
1033.4,,,,,,,39.7129,,,,,,
1033.5524,,,,,,,42.6264,,,,,,
1033.7048,,,,,,,44.2495,,,,,,
1033.8572,,,,,,,42.8966,,,,,,
1034.0096,,,,,,,40.543,,,,,,
1034.162,,,,,,,39.4734,,,,,,
1034.3144,,,,,,,42.9388,,,,,,
1034.4668,,,,,,,41.5438,,,,,,
1034.6192,,,,,,,43.8994,,,,,,
1034.7716,,,,,,,38.0664,,,,,,
1034.924,,,,,,,38.4212,,,,,,
1035.0764,,,,,,,41.895,,,,,,
1035.2288,,,,,,,42.6433,,,,,,
1035.3812,,,,,,,43.6542,,,,,,
1035.5336,,,,,,,40.4322,,,,,,
1035.686,,,,,,,40.3429,,,,,,
1035.8384,,,,,,,40.5163,,,,,,
1035.9908,,,,,,,42.824,,,,,,
1036.1432,,,,,,,39.0518,,,,,,
1036.2956,,,,,,,37.2417,,,,,,
1036.448,,,,,,,38.346,,,,,,
1036.6004,,,,,,,38.5396,,,,,,
1036.7528,,,,,,,37.5761,,,,,,
1036.9052,,,,,,,42.8539,,,,,,
1037.0576,,,,,,,41.2021,,,,,,
1037.21,,,,,,,40.3386,,,,,,
1037.3624,,,,,,,38.1952,,,,,,
1037.5148,,,,,,,39.971,,,,,,
1037.6672,,,,,,,37.4108,,,,,,
1037.8196,,,,,,,36.2949,,,,,,
1037.972,,,,,,,41.2059,,,,,,
1038.1244,,,,,,,43.1822,,,,,,
1038.2768,,,,,,,40.5379,,,,,,
1038.4292,,,,,,,39.1264,,,,,,
1038.5816,,,,,,,40.0928,,,,,,
1038.734,,,,,,,40.1396,,,,,,
1038.8864,,,,,,,40.7184,,,,,,
1039.0388,,,,,,,39.8939,,,,,,
1039.1912,,,,,,,42.5396,,,,,,
1039.3436,,,,,,,38.9822,,,,,,
1039.496,,,,,,,38.3165,,,,,,
1039.6484,,,,,,,41.2785,,,,,,
1039.8008,,,,,,,44.7845,,,,,,
1039.9532,,,,,,,44.6866,,,,,,
1040.1056,,,,,,,41.2697,,,,,,
1040.258,,,,,,,41.3699,,,,,,
1040.4104,,,,,,,41.0615,,,,,,
1040.5628,,,,,,,42.9712,,,,,,
1040.7152,,,,,,,41.4366,,,,,,
1040.8676,,,,,,,42.0427,,,,,,
1041.02,,,,,,,39.0538,,,,,,
1041.1724,,,,,,,39.652,,,,,,
1041.3248,,,,,,,36.5327,,,,,,
1041.4772,,,,,,,36.946,,,,,,
1041.6296,,,,,,,40.5985,,,,,,
1041.782,,,,,,,43.3277,,,,,,
1041.9344,,,,,,,42.3705,,,,,,
1042.0868,,,,,,,44.7863,,,,,,
1042.2392,,,,,,,42.0568,,,,,,
1042.3916,,,,,,,41.2639,,,,,,
1042.544,,,,,,,40.8446,,,,,,
1042.6964,,,,,,,39.6302,,,,,,
1042.8488,,,,,,,39.3865,,,,,,
1043.0012,,,,,,,39.0283,,,,,,
1043.1536,,,,,,,43.9774,,,,,,
1043.306,,,,,,,40.2531,,,,,,
1043.4584,,,,,,,38.8526,,,,,,
1043.6108,,,,,,,40.3894,,,,,,
1043.7632,,,,,,,43.7913,,,,,,
1043.9156,,,,,,,43.712,,,,,,
1044.068,,,,,,,43.437,,,,,,
1044.2204,,,,,,,42.2155,,,,,,
1044.3728,,,,,,,40.6465,,,,,,
1044.5252,,,,,,,43.8941,,,,,,
1044.6776,,,,,,,42.8999,,,,,,
1044.83,,,,,,,39.8779,,,,,,
1044.9824,,,,,,,40.0153,,,,,,
1045.1348,,,,,,,40.2167,,,,,,
1045.2872,,,,,,,42.5107,,,,,,
1045.4396,,,,,,,45.4108,,,,,,
1045.592,,,,,,,40.0784,,,,,,
1045.7444,,,,,,,45.9007,,,,,,
1045.8968,,,,,,,45.8812,,,,,,
1046.0492,,,,,,,46.6036,,,,,,
1046.2016,,,,,,,42.7256,,,,,,
1046.354,,,,,,,44.2201,,,,,,
1046.5064,,,,,,,45.6089,,,,,,
1046.6588,,,,,,,45.3111,,,,,,
1046.8112,,,,,,,44.0785,,,,,,
1046.9636,,,,,,,44.2826,,,,,,
1047.116,,,,,,,43.0994,,,,,,
1047.2684,,,,,,,41.877,,,,,,
1047.4208,,,,,,,41.2408,,,,,,
1047.5732,,,,,,,42.4544,,,,,,
1047.7256,,,,,,,44.5064,,,,,,
1047.878,,,,,,,44.6796,,,,,,
1048.0304,,,,,,,43.4981,,,,,,
1048.1828,,,,,,,39.8987,,,,,,
1048.3352,,,,,,,38.884,,,,,,
1048.4876,,,,,,,39.7006,,,,,,
1048.64,,,,,,,39.2572,,,,,,
1048.7924,,,,,,,40.8306,,,,,,
1048.9448,,,,,,,41.9837,,,,,,
1049.0972,,,,,,,42.7004,,,,,,
1049.2496,,,,,,,42.5037,,,,,,
1049.402,,,,,,,45.0838,,,,,,
1049.5544,,,,,,,46.4485,,,,,,
1049.7068,,,,,,,41.6532,,,,,,
1049.8592,,,,,,,40.1455,,,,,,
1050.0116,,,,,,,41.6,,,,,,
1050.164,,,,,,,41.097,,,,,,
1050.3164,,,,,,,44.0257,,,,,,
1050.4688,,,,,,,41.2929,,,,,,
1050.6212,,,,,,,42.0618,,,,,,
1050.7736,,,,,,,41.9369,,,,,,
1050.926,,,,,,,39.607,,,,,,
1051.0784,,,,,,,41.3084,,,,,,
1051.2308,,,,,,,44.6788,,,,,,
1051.3832,,,,,,,38.9416,,,,,,
1051.5356,,,,,,,45.2399,,,,,,
1051.688,,,,,,,45.8036,,,,,,
1051.8404,,,,,,,44.9551,,,,,,
1051.9928,,,,,,,42.398,,,,,,
1052.1452,,,,,,,41.1978,,,,,,
1052.2976,,,,,,,39.2114,,,,,,
1052.45,,,,,,,36.8698,,,,,,
1052.6024,,,,,,,45.0109,,,,,,
1052.7548,,,,,,,43.2738,,,,,,
1052.9072,,,,,,,37.9761,,,,,,
1053.0596,,,,,,,39.4931,,,,,,
1053.212,,,,,,,37.1118,,,,,,
1053.3644,,,,,,,35.4692,,,,,,
1053.5168,,,,,,,40.5863,,,,,,
1053.6692,,,,,,,43.304,,,,,,
1053.8216,,,,,,,42.6368,,,,,,
1053.974,,,,,,,42.712,,,,,,
1054.1264,,,,,,,42.5907,,,,,,
1054.2788,,,,,,,43.4888,,,,,,
1054.4312,,,,,,,43.1141,,,,,,
1054.5836,,,,,,,42.9628,,,,,,
1054.736,,,,,,,41.7281,,,,,,
1054.8884,,,,,,,41.3912,,,,,,
1055.0408,,,,,,,40.5618,,,,,,
1055.1932,,,,,,,41.8891,,,,,,
1055.3456,,,,,,,42.5303,,,,,,
1055.498,,,,,,,37.1921,,,,,,
1055.6504,,,,,,,40.0839,,,,,,
1055.8028,,,,,,,41.8653,,,,,,
1055.9552,,,,,,,40.5109,,,,,,
1056.1076,,,,,,,43.7525,,,,,,
1056.26,,,,,,,42.13,,,,,,
1056.4124,,,,,,,49.1095,,,,,,
1056.5648,,,,,,,44.2799,,,,,,
1056.7172,,,,,,,43.9041,,,,,,
1056.8696,,,,,,,43.8148,,,,,,
1057.022,,,,,,,42.2836,,,,,,
1057.1744,,,,,,,40.3085,,,,,,
1057.3268,,,,,,,40.0758,,,,,,
1057.4792,,,,,,,40.8421,,,,,,
1057.6316,,,,,,,39.6358,,,,,,
1057.784,,,,,,,39.0612,,,,,,
1057.9364,,,,,,,40.8955,,,,,,
1058.0888,,,,,,,39.9204,,,,,,
1058.2412,,,,,,,43.7582,,,,,,
1058.3936,,,,,,,43.6459,,,,,,
1058.546,,,,,,,42.5744,,,,,,
1058.6984,,,,,,,41.522,,,,,,
1058.8508,,,,,,,39.0326,,,,,,
1059.0032,,,,,,,41.7638,,,,,,
1059.1556,,,,,,,43.0604,,,,,,
1059.308,,,,,,,43.2864,,,,,,
1059.4604,,,,,,,43.0033,,,,,,
1059.6128,,,,,,,42.7901,,,,,,
1059.7652,,,,,,,45.0601,,,,,,
1059.9176,,,,,,,42.3319,,,,,,
1060.07,,,,,,,39.9147,,,,,,
1060.2224,,,,,,,43.8295,,,,,,
1060.3748,,,,,,,43.4452,,,,,,
1060.5272,,,,,,,37.118,,,,,,
1060.6796,,,,,,,39.2833,,,,,,
1060.832,,,,,,,41.5545,,,,,,
1060.9844,,,,,,,42.4638,,,,,,
1061.1368,,,,,,,42.2751,,,,,,
1061.2892,,,,,,,41.8333,,,,,,
1061.4416,,,,,,,41.7815,,,,,,
1061.594,,,,,,,42.2893,,,,,,
1061.7464,,,,,,,41.0502,,,,,,
1061.8988,,,,,,,42.4575,,,,,,
1062.0512,,,,,,,40.4663,,,,,,
1062.2036,,,,,,,42.0891,,,,,,
1062.356,,,,,,,43.294,,,,,,
1062.5084,,,,,,,41.7756,,,,,,
1062.6608,,,,,,,39.3369,,,,,,
1062.8132,,,,,,,39.8698,,,,,,
1062.9656,,,,,,,36.4327,,,,,,
1063.118,,,,,,,37.9346,,,,,,
1063.2704,,,,,,,41.8378,,,,,,
1063.4228,,,,,,,40.8302,,,,,,
1063.5752,,,,,,,41.5973,,,,,,
1063.7276,,,,,,,35.2294,,,,,,
1063.88,,,,,,,44.5789,,,,,,
1064.0324,,,,,,,41.0566,,,,,,
1064.1848,,,,,,,40.2231,,,,,,
1064.3372,,,,,,,39.1547,,,,,,
1064.4896,,,,,,,40.2288,,,,,,
1064.642,,,,,,,41.5398,,,,,,
1064.7944,,,,,,,42.0613,,,,,,
1064.9468,,,,,,,42.3606,,,,,,
1065.0992,,,,,,,40.6792,,,,,,
1065.2516,,,,,,,41.3049,,,,,,
1065.404,,,,,,,40.8,,,,,,
1065.5564,,,,,,,42.2483,,,,,,
1065.7088,,,,,,,43.56,,,,,,
1065.8612,,,,,,,45.6595,,,,,,
1066.0136,,,,,,,42.4168,,,,,,
1066.166,,,,,,,42.0904,,,,,,
1066.3184,,,,,,,40.5883,,,,,,
1066.4708,,,,,,,41.1108,,,,,,
1066.6232,,,,,,,40.5494,,,,,,
1066.7756,,,,,,,44.5052,,,,,,
1066.928,,,,,,,44.2543,,,,,,
1067.0804,,,,,,,42.1051,,,,,,
1067.2328,,,,,,,44.7614,,,,,,
1067.3852,,,,,,,43.8691,,,,,,
1067.5376,,,,,,,39.09,,,,,,
1067.69,,,,,,,38.7997,,,,,,
1067.8424,,,,,,,37.9971,,,,,,
1067.9948,,,,,,,44.076,,,,,,
1068.1472,,,,,,,43.5783,,,,,,
1068.2996,,,,,,,42.092,,,,,,
1068.452,,,,,,,40.9833,,,,,,
1068.6044,,,,,,,39.123,,,,,,
1068.7568,,,,,,,37.36,,,,,,
1068.9092,,,,,,,39.934,,,,,,
1069.0616,,,,,,,38.7449,,,,,,
1069.214,,,,,,,42.0194,,,,,,
1069.3664,,,,,,,42.9879,,,,,,
1069.5188,,,,,,,41.5252,,,,,,
1069.6712,,,,,,,43.7054,,,,,,
1069.8236,,,,,,,45.0186,,,,,,
1069.976,,,,,,,36.8538,,,,,,
1070.1284,,,,,,,40.6268,,,,,,
1070.2808,,,,,,,48.1296,,,,,,
1070.4332,,,,,,,46.3489,,,,,,
1070.5856,,,,,,,46.0988,,,,,,
1070.738,,,,,,,46.6455,,,,,,
1070.8904,,,,,,,46.3547,,,,,,
1071.0428,,,,,,,43.9966,,,,,,
1071.1952,,,,,,,40.6492,,,,,,
1071.3476,,,,,,,43.4755,,,,,,
1071.5,,,,,,,44.5319,,,,,,
1071.6524,,,,,,,42.0739,,,,,,
1071.8048,,,,,,,44.6837,,,,,,
1071.9572,,,,,,,44.9958,,,,,,
1072.1096,,,,,,,41.7778,,,,,,
1072.262,,,,,,,36.6981,,,,,,
1072.4144,,,,,,,38.9974,,,,,,
1072.5668,,,,,,,39.8603,,,,,,
1072.7192,,,,,,,39.9773,,,,,,
1072.8716,,,,,,,43.6985,,,,,,
1073.024,,,,,,,45.0299,,,,,,
1073.1764,,,,,,,43.6167,,,,,,
1073.3288,,,,,,,46.617,,,,,,
1073.4812,,,,,,,43.2971,,,,,,
1073.6336,,,,,,,44.0804,,,,,,
1073.786,,,,,,,44.9496,,,,,,
1073.9384,,,,,,,43.1301,,,,,,
1074.0908,,,,,,,43.867,,,,,,
1074.2432,,,,,,,44.9219,,,,,,
1074.3956,,,,,,,43.392,,,,,,
1074.548,,,,,,,41.1286,,,,,,
1074.7004,,,,,,,42.5203,,,,,,
1074.8528,,,,,,,43.3815,,,,,,
1075.0052,,,,,,,45.5969,,,,,,
1075.1576,,,,,,,44.6954,,,,,,
1075.31,,,,,,,45.3853,,,,,,
1075.4624,,,,,,,47.6516,,,,,,
1075.6148,,,,,,,48.32,,,,,,
1075.7672,,,,,,,45.519,,,,,,
1075.9196,,,,,,,47.5023,,,,,,
1076.072,,,,,,,46.8718,,,,,,
1076.2244,,,,,,,44.3416,,,,,,
1076.3768,,,,,,,44.8116,,,,,,
1076.5292,,,,,,,42.1204,,,,,,
1076.6816,,,,,,,43.4925,,,,,,
1076.834,,,,,,,40.9064,,,,,,
1076.9864,,,,,,,39.3677,,,,,,
1077.1388,,,,,,,37.498,,,,,,
1077.2912,,,,,,,35.2972,,,,,,
1077.4436,,,,,,,43.5724,,,,,,
1077.596,,,,,,,42.4467,,,,,,
1077.7484,,,,,,,44.9275,,,,,,
1077.9008,,,,,,,43.3205,,,,,,
1078.0532,,,,,,,45.4456,,,,,,
1078.2056,,,,,,,46.9735,,,,,,
1078.358,,,,,,,49.2529,,,,,,
1078.5104,,,,,,,47.1839,,,,,,
1078.6628,,,,,,,47.6488,,,,,,
1078.8152,,,,,,,48.3555,,,,,,
1078.9676,,,,,,,47.4135,,,,,,
1079.12,,,,,,,44.1937,,,,,,
1079.2724,,,,,,,43.103,,,,,,
1079.4248,,,,,,,43.3735,,,,,,
1079.5772,,,,,,,42.2165,,,,,,
1079.7296,,,,,,,41.9867,,,,,,
1079.882,,,,,,,44.4202,,,,,,
1080.0344,,,,,,,44.9659,,,,,,
1080.1868,,,,,,,44.0588,,,,,,
1080.3392,,,,,,,41.7314,,,,,,
1080.4916,,,,,,,41.3985,,,,,,
1080.644,,,,,,,40.3255,,,,,,
1080.7964,,,,,,,41.262,,,,,,
1080.9488,,,,,,,40.7614,,,,,,
1081.1012,,,,,,,43.395,,,,,,
1081.2536,,,,,,,42.6907,,,,,,
1081.406,,,,,,,46.3634,,,,,,
1081.5584,,,,,,,44.8765,,,,,,
1081.7108,,,,,,,44.3873,,,,,,
1081.8632,,,,,,,46.5713,,,,,,
1082.0156,,,,,,,44.4306,,,,,,
1082.168,,,,,,,49.3395,,,,,,
1082.3204,,,,,,,49.8921,,,,,,
1082.4728,,,,,,,46.7842,,,,,,
1082.6252,,,,,,,44.0029,,,,,,
1082.7776,,,,,,,41.9066,,,,,,
1082.93,,,,,,,43.3947,,,,,,
1083.0824,,,,,,,43.9568,,,,,,
1083.2348,,,,,,,45.0294,,,,,,
1083.3872,,,,,,,43.4735,,,,,,
1083.5396,,,,,,,46.6834,,,,,,
1083.692,,,,,,,46.1612,,,,,,
1083.8444,,,,,,,46.3896,,,,,,
1083.9968,,,,,,,47.5577,,,,,,
1084.1492,,,,,,,47.2207,,,,,,
1084.3016,,,,,,,46.2502,,,,,,
1084.454,,,,,,,45.3313,,,,,,
1084.6064,,,,,,,44.0398,,,,,,
1084.7588,,,,,,,45.2273,,,,,,
1084.9112,,,,,,,47.2868,,,,,,
1085.0636,,,,,,,46.7143,,,,,,
1085.216,,,,,,,43.6325,,,,,,
1085.3684,,,,,,,42.1408,,,,,,
1085.5208,,,,,,,43.6275,,,,,,
1085.6732,,,,,,,48.7141,,,,,,
1085.8256,,,,,,,46.4391,,,,,,
1085.978,,,,,,,46.9646,,,,,,
1086.1304,,,,,,,44.8167,,,,,,
1086.2828,,,,,,,42.3233,,,,,,
1086.4352,,,,,,,44.2402,,,,,,
1086.5876,,,,,,,44.4373,,,,,,
1086.74,,,,,,,44.993,,,,,,
1086.8924,,,,,,,46.7532,,,,,,
1087.0448,,,,,,,48.7199,,,,,,
1087.1972,,,,,,,48.3164,,,,,,
1087.3496,,,,,,,41.7407,,,,,,
1087.502,,,,,,,44.0976,,,,,,
1087.6544,,,,,,,41.8181,,,,,,
1087.8068,,,,,,,39.7938,,,,,,
1087.9592,,,,,,,43.5098,,,,,,
1088.1116,,,,,,,46.7352,,,,,,
1088.264,,,,,,,48.888,,,,,,
1088.4164,,,,,,,49.1348,,,,,,
1088.5688,,,,,,,46.4259,,,,,,
1088.7212,,,,,,,46.1737,,,,,,
1088.8736,,,,,,,44.0019,,,,,,
1089.026,,,,,,,46.4668,,,,,,
1089.1784,,,,,,,47.3999,,,,,,
1089.3308,,,,,,,47.8789,,,,,,
1089.4832,,,,,,,41.8584,,,,,,
1089.6356,,,,,,,41.1664,,,,,,
1089.788,,,,,,,42.6799,,,,,,
1089.9404,,,,,,,45.0161,,,,,,
1090.0928,,,,,,,44.1418,,,,,,
1090.2452,,,,,,,42.4827,,,,,,
1090.3976,,,,,,,40.8223,,,,,,
1090.55,,,,,,,43.7651,,,,,,
1090.7024,,,,,,,44.1674,,,,,,
1090.8548,,,,,,,46.3278,,,,,,
1091.0072,,,,,,,44.4938,,,,,,
