DEPTH,CALI,DENC,DENS,DTC,DTS,DTS1,DTS2,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
2205.9656,13.1359,0.0037,2.3726,69.4457,,203.5717,208.4716,49.0159,0.3115,5.5072,11.1005,4.6019,9.7865,79.5625
2206.118,13.1467,0.0023,2.407,70.4179,,205.0785,205.5258,50.1346,0.3201,5.4377,12.7003,9.9014,11.0077,78.5
2206.2704,12.6831,0.0025,2.4337,69.6521,194.4868,204.3365,207.4895,51.3292,0.3267,4.997,13.6098,10.138,11.6519,78.1875
2206.4228,13.2733,-0.0004,2.4791,74.6421,193.9185,203.7211,206.8772,52.9843,0.3125,4.7614,14.99,2.0004,12.3833,79.25
2206.5752,13.3061,-0.0094,2.5131,75.5235,193.2525,204.8538,207.9418,54.264,0.2923,4.8355,18.9506,1.4074,15.3766,78.125
2206.7276,13.6864,-0.013,2.5274,76.1197,189.7842,204.2462,207.3148,49.4338,0.2725,4.7874,21.3072,2.8977,17.1417,77.75
2206.88,13.7717,-0.0143,2.5412,78.7729,,204.2462,207.3148,49.5869,0.2577,5.0653,25.6779,3.4554,20.6057,77.3125
2207.0324,14.0881,-0.0112,2.5698,82.7401,168.0739,203.9424,207.0069,51.3127,0.2405,5.1853,22.3067,10.5308,18.3811,76.75
2207.1848,14.1023,-0.0073,2.5867,95.0822,189.2537,203.9424,207.0069,50.6527,0.2484,4.7581,15.2397,36.7761,12.7834,77.5625
2207.3372,14.0561,-0.0062,2.5432,86.7744,188.7411,203.9424,207.0069,52.4042,0.2705,4.2878,8.951,4.8549,7.5158,77.125
2207.4896,13.7203,-0.01,2.4564,83.401,183.701,204.2462,207.675,61.6976,0.3339,4.0503,4.5343,3.5145,3.9951,76.875
2207.642,13.9902,-0.0102,2.3795,83.3833,165.9867,203.9424,207.3776,73.017,0.3748,4.0399,3.698,60.0302,3.3468,75.5
2207.7944,13.4864,-0.0076,2.3437,84.6334,169.3123,204.55,207.9723,73.0804,0.3963,4.3313,3.5571,65.3392,3.2224,75.6875
2207.9468,13.4772,0.0016,2.346,72.6491,165.0625,204.55,207.9723,68.3348,0.4112,4.2653,3.7196,19.0701,3.3504,75.875
2208.0992,13.3093,0.0021,2.34,86.1797,165.0575,204.8538,208.2809,72.8846,0.43,4.1695,3.8689,4.3685,3.4347,75.5
2208.2516,13.3799,0.0013,2.3459,93.1681,183.2035,204.55,207.9723,73.3233,0.4437,3.9177,3.6808,3.9465,3.2568,75.125
2208.404,13.3851,-0.0015,2.3518,94.251,186.7569,201.6114,207.2805,73.5378,0.4356,3.8719,3.4063,4.9894,2.9963,75.75
2208.5564,13.3446,-0.0035,2.3768,93.2829,184.9023,201.9217,207.5991,74.2875,0.4228,3.8747,3.2502,4.3359,2.8401,74.875
2208.7088,13.4443,-0.0089,2.3784,96.2457,186.9452,201.6114,208.0436,76.7021,0.4201,3.8324,3.2777,3.554,2.7844,75.5
2208.8612,12.7795,-0.0132,2.376,96.3281,187.8529,202.5313,209.675,77.6357,0.4171,3.7784,3.305,3.4467,2.7581,77.125
2209.0136,12.9816,-0.0167,2.3727,97.0504,188.5131,202.221,209.3764,76.5749,0.4181,3.653,3.3272,3.3523,2.7653,76.625
2209.166,12.9563,-0.0184,2.3751,93.6417,184.3516,202.221,204.8202,75.5319,0.4178,3.6275,3.4083,3.339,2.7803,77.125
2209.3184,12.9418,-0.0182,2.3795,93.6689,187.3127,202.221,205.264,75.925,0.4035,3.7456,3.5278,3.2326,2.81,79.1875
2209.4708,12.9094,-0.0203,2.3663,94.9749,190.1421,202.221,205.264,71.4134,0.4031,3.9811,3.5045,3.2353,2.776,81.875
2209.6232,12.8593,-0.021,2.3359,94.1081,188.2841,202.5313,205.579,69.4028,0.4108,4.0648,3.1084,2.3182,2.4047,81.3125
2209.7756,12.7214,-0.0224,2.2826,93.4957,187.9876,202.5313,206.7114,69.7658,0.4178,3.9221,2.2913,1.4514,1.7626,82.9375
2209.928,12.5985,-0.025,2.2383,92.8134,184.4544,202.8416,210.9958,66.1377,0.404,3.7508,2.1351,0.9334,1.6332,87.9375
2210.0804,12.5278,-0.0259,2.2165,92.0166,181.0173,202.8416,210.9958,66.9891,0.3842,3.5345,1.7701,0.8146,1.377,87.4375
2210.2328,12.5067,-0.0231,2.2082,91.2326,177.5018,202.8416,213.5168,63.2343,0.3691,3.3702,1.4279,0.8263,1.1057,88.625
2210.3852,12.4487,-0.0262,2.199,92.1853,178.0624,202.8416,213.5168,57.2597,0.3668,3.1032,1.4065,0.9355,1.0895,90.125
2210.5376,12.4529,-0.0284,2.1898,92.821,178.8166,202.8416,213.5168,57.8042,0.3712,3.1872,1.3988,0.9278,1.0812,91.8125
2210.69,12.4796,-0.0269,2.1955,97.195,188.3213,202.8416,213.5168,60.1209,0.3817,3.3527,1.4668,0.8621,1.1236,92.375
2210.8424,12.6775,-0.0228,2.1988,97.7343,188.407,202.5313,213.2018,58.3344,0.3826,3.5556,1.5484,0.8625,1.181,91.375
2210.9948,12.6601,-0.0261,2.1944,97.9584,189.5027,202.5313,213.2018,57.2012,0.3705,3.4712,1.5716,1.0406,1.199,91.4375
2211.1472,12.6277,-0.0229,2.1931,97.9361,189.7319,202.5313,213.2018,57.3039,0.3587,3.2955,1.6284,1.0521,1.2258,92.75
2211.2996,12.5231,-0.0179,2.1987,96.1858,189.6961,202.8416,213.5168,58.257,0.3483,3.2314,1.673,1.3265,1.2493,93.25
2211.452,12.6086,-0.0167,2.2022,95.8269,188.9172,202.8416,213.5168,55.8049,0.3509,3.1524,1.6355,1.2985,1.2148,93.3125
2211.6044,12.1828,-0.0192,2.2022,95.0062,189.1081,203.1519,209.9271,55.9166,0.3587,3.2002,1.5867,1.2835,1.1838,91.5625
2211.7568,12.4293,-0.017,2.2132,95.3357,187.4716,202.8019,209.6176,58.191,0.365,3.2444,1.5832,1.1706,1.1728,92.1875
2211.9092,12.5089,-0.0175,2.219,96.164,186.8622,202.8019,209.6176,56.1029,0.357,3.4135,1.6319,1.2117,1.1839,94.4375
2212.0616,12.5334,-0.019,2.2229,95.6875,186.8216,202.3111,209.6176,52.5107,0.3529,3.3231,1.8926,1.3407,1.3418,94.25
2212.214,12.5547,-0.0209,2.2273,95.46,185.9701,203.1924,209.6176,57.8328,0.3473,3.2178,2.1584,1.385,1.4875,92.4375
2212.3664,12.5593,-0.0196,2.2285,94.2839,186.5179,203.1924,209.6176,53.6186,0.3523,3.0395,2.272,1.4851,1.5664,92.0625
2212.5188,12.7126,-0.0177,2.2351,93.1675,186.4396,202.8815,209.308,54.5772,0.3367,3.0449,2.3212,1.4497,1.6076,91.6875
2212.6712,12.4246,-0.0186,2.2302,92.4268,186.8815,203.1924,209.6176,53.6978,0.3294,3.1758,2.2863,1.6477,1.5827,93.4375
2212.8236,12.4155,-0.0195,2.2327,92.7805,187.7899,203.1924,209.6176,54.8286,0.3258,3.2364,2.2807,1.6727,1.5926,93.8125
2212.976,12.4105,-0.0195,2.2338,92.8219,187.2334,203.1924,209.6176,56.4455,0.3455,3.3818,2.2926,1.636,1.5992,92.5625
2213.1284,12.4373,-0.019,2.2434,92.1107,186.7526,203.1924,210.3942,56.2224,0.3497,3.3895,2.303,1.6311,1.6056,94.0
2213.2808,12.4878,-0.0181,2.2454,92.252,186.4044,203.1924,210.3942,57.1907,0.3539,3.5234,2.3061,1.5884,1.6166,94.0625
2213.4332,12.5641,-0.0176,2.2481,92.4987,185.4253,203.1924,210.2387,56.5381,0.3496,3.598,2.2954,1.426,1.6061,92.3125
2213.5856,12.5758,-0.021,2.2403,95.0018,185.4698,203.1924,210.2387,56.8296,0.3432,3.4961,2.1837,1.4059,1.5562,92.3125
2213.738,12.429,-0.0198,2.2414,95.2871,185.2477,203.1924,209.8255,56.5692,0.3338,3.398,2.147,1.104,1.5314,92.6875
2213.8904,12.7677,-0.0216,2.247,95.3353,185.6106,202.8815,208.0121,56.0407,0.3244,3.2437,2.1191,1.0446,1.5148,94.125
2214.0428,12.2996,-0.0228,2.2275,95.238,184.4691,203.5031,208.6273,57.1534,0.3325,3.2406,1.9267,1.0733,1.4023,92.9375
2214.1952,12.7265,-0.0234,2.2191,95.3755,187.3109,202.8815,207.7959,58.2594,0.3432,3.3291,1.757,1.0875,1.2923,92.375
2214.3476,12.5064,-0.0199,2.207,95.1283,187.324,203.1924,204.8008,62.2929,0.3453,3.5503,1.7416,1.1313,1.2943,93.1875
2214.5,12.5305,-0.0176,2.2123,95.2487,187.4046,202.692,204.8008,55.6368,0.3374,3.6598,1.7302,1.1619,1.2878,92.9375
2214.6524,12.4365,-0.0155,2.2089,97.3959,187.7253,202.7836,204.8008,56.0333,0.3163,3.4995,1.8168,1.2947,1.3551,92.0625
2214.8048,12.401,-0.0161,2.2067,96.0584,187.6138,203.2142,204.8008,55.4665,0.3099,3.4814,1.9185,1.3172,1.4249,93.1875
2214.9572,12.2433,-0.0152,2.2153,96.1148,184.6744,203.525,202.088,54.691,0.306,3.5266,1.9819,1.5379,1.4752,92.8125
2215.1096,12.5815,-0.0167,2.2262,93.0145,184.9742,203.4263,201.7683,56.4535,0.3075,3.63,2.1073,1.5477,1.5728,92.4375
2215.262,12.7861,-0.0141,2.2322,93.0141,185.3412,200.7486,201.4045,57.5069,0.302,3.61,2.1904,1.5558,1.6601,91.5625
2215.4144,12.5622,-0.0155,2.2312,93.3799,188.573,204.7154,203.0663,57.9679,0.2988,3.5586,2.224,1.498,1.6897,92.25
2215.5668,12.5758,-0.02,2.2264,94.4179,188.5523,204.7154,206.231,58.7126,0.2934,3.5582,2.2283,1.4889,1.6979,93.0
2215.7192,12.6033,-0.0231,2.2356,97.88,187.9618,204.7154,206.231,57.5633,0.2931,3.5876,2.2459,1.2781,1.7339,92.3125
2215.8716,12.5906,-0.0237,2.2445,95.3949,180.9744,207.3026,206.2764,55.9886,0.298,3.6834,2.1978,1.2525,1.7435,91.6875
2216.024,13.0012,-0.0269,2.2585,95.9624,179.9085,206.6904,205.6456,57.062,0.2916,3.5104,2.1771,1.1407,1.7372,92.0625
2216.1764,12.8169,-0.0277,2.2567,96.8165,181.2475,206.9966,205.961,56.8001,0.2939,3.3801,2.1975,1.1022,1.78,91.75
2216.3288,12.8667,-0.0283,2.2594,97.2278,181.6143,206.8788,205.961,57.926,0.2967,3.1563,2.2137,1.3902,1.8211,92.125
2216.4812,12.7885,-0.027,2.2451,96.9757,187.889,206.8788,205.961,59.0124,0.3076,3.2363,2.2103,1.3071,1.8448,91.4375
2216.6336,12.8738,-0.026,2.238,97.0011,188.0612,206.8788,205.961,59.817,0.3096,3.3152,2.2011,1.3682,1.8632,91.25
2216.786,13.07,-0.0233,2.221,94.8181,187.937,206.5729,205.6456,57.9888,0.3279,3.7923,2.1846,1.3588,1.8364,90.875
2216.9384,13.2602,-0.0175,2.2083,94.0136,187.7359,206.2888,205.3414,56.6609,0.3418,4.3463,2.0845,1.2288,1.7747,91.1875
2217.0908,13.4595,-0.0118,2.1963,97.1904,187.182,205.9829,208.7249,57.5159,0.3566,4.607,2.055,1.2899,1.7354,90.9375
2217.2432,13.6153,-0.0096,2.1939,89.7772,188.1252,205.9829,208.7249,58.5067,0.346,4.2747,2.2304,1.3493,1.8759,90.125
2217.3956,13.6486,-0.0033,2.2122,96.6689,187.3314,205.6769,208.4149,57.8527,0.3453,3.8811,2.506,1.9478,2.0807,89.875
2217.548,13.4366,-0.003,2.254,89.0094,188.5881,205.9829,206.6973,57.8751,0.306,4.1094,2.9921,2.2347,2.4468,89.5
2217.7004,13.2329,-0.0014,2.3095,92.0564,185.9086,206.2888,206.2721,56.2928,0.2532,4.2569,4.2881,64.3058,3.2951,89.8125
2217.8528,12.978,-0.0003,2.3923,91.3454,187.2437,206.5729,206.5562,57.9701,0.2343,4.2822,5.2332,4.4628,3.9255,88.875
2218.0052,12.767,-0.0005,2.4139,86.7636,177.482,206.8788,206.8621,68.275,0.2594,4.2296,4.5102,2.7998,3.5106,88.625
2218.1576,12.8029,-0.0058,2.3925,88.4053,175.6327,206.8788,206.8621,73.2827,0.3128,4.3671,3.857,2.7551,3.0754,88.1875
2218.31,12.7265,-0.0075,2.3424,88.4132,175.1649,206.8788,206.8621,77.0689,0.3261,4.4585,3.3287,2.2221,2.681,88.5
2218.4624,12.7361,-0.0111,2.3114,90.6115,176.8892,206.8788,206.8621,80.9359,0.3331,4.5478,2.6309,1.9397,2.1811,90.3125
2218.6148,12.6774,-0.0036,2.2857,89.2108,174.5362,206.8788,206.8621,82.0819,0.3345,4.8205,2.3417,2.1777,1.9326,88.875
2218.7672,13.1939,-0.0029,2.2607,95.0517,185.3488,206.2888,204.1754,80.3678,0.3355,5.24,2.1391,2.2624,1.7872,90.125
2218.9196,12.9055,-0.0045,2.2385,95.9224,183.6801,205.562,202.926,68.3308,0.3379,4.7347,1.9425,0.9045,1.6369,90.375
2219.072,12.8779,-0.008,2.2292,96.2806,185.4561,203.9711,208.3342,69.5328,0.344,4.2953,1.8062,1.0635,1.5336,90.125
2219.2244,12.7642,-0.0125,2.2277,97.0409,184.0092,204.2841,210.5903,70.3896,0.3267,4.1044,1.9407,2.3094,1.6722,91.8125
2219.3768,12.5443,-0.021,2.2515,97.7962,182.9776,207.0404,210.9018,69.9429,0.3294,4.4153,2.004,2.3549,1.6935,91.875
2219.5292,13.1523,-0.0237,2.2841,97.8837,182.5394,206.1451,209.9897,67.9712,0.3246,4.3669,2.0248,2.3615,1.7025,91.3125
2219.6816,12.9143,-0.0246,2.296,95.7337,182.8029,206.429,208.2486,62.3536,0.3384,3.7394,2.0312,0.9176,1.6912,92.4375
2219.834,12.9023,-0.0288,2.2657,94.8094,183.4323,206.429,208.2486,58.5244,0.3327,3.3245,1.5888,0.9984,1.3464,93.4375
2219.9864,12.7403,-0.0269,2.244,93.3203,182.9739,203.6093,208.5571,59.5459,0.3177,3.2419,1.4437,0.9472,1.2298,93.375
2220.1388,12.5802,-0.0216,2.2216,90.8838,182.9995,203.8607,208.8655,58.115,0.3212,3.3317,1.42,0.9461,1.2079,94.0625
2220.2912,12.5258,-0.0182,2.2136,89.0771,182.9778,203.8607,210.171,56.6226,0.329,3.3973,1.4524,1.1038,1.22,92.5
2220.4436,12.4865,-0.0197,2.2114,88.1081,180.9225,203.8607,210.171,56.3319,0.3314,3.4488,1.7814,1.1998,1.4579,92.8125
2220.596,12.4579,-0.0172,2.2453,91.4601,183.5549,203.8607,210.171,58.5176,0.314,3.708,2.1943,2.0287,1.7552,92.5
2220.7484,12.4507,-0.0149,2.2835,92.0746,183.4148,202.1987,210.171,62.6246,0.3031,3.7869,2.2206,2.3013,1.7662,94.125
2220.9008,12.5892,-0.0199,2.2957,92.2652,183.6693,202.1987,210.171,60.2709,0.2942,3.7298,2.4545,0.8457,1.911,93.625
2221.0532,12.4896,-0.0205,2.2984,96.3666,183.7081,202.1987,210.3406,60.3747,0.2971,3.3773,2.3417,2.8123,1.7718,92.4375
2221.2056,13.0513,-0.0176,2.2975,95.0772,182.5299,201.5579,209.7791,61.0145,0.2893,3.1807,1.9138,1.1576,1.458,93.3125
2221.358,12.5939,-0.0176,2.2799,93.075,180.9681,202.1987,210.4005,60.2073,0.2967,3.1248,1.756,0.8193,1.3527,93.1875
2221.5104,12.355,-0.0162,2.2464,91.705,179.4107,202.5191,210.7112,57.8448,0.3175,3.1542,1.5638,0.8072,1.2333,94.125
2221.6628,12.731,-0.0152,2.2199,91.0632,178.9554,201.8783,209.7523,50.7532,0.3269,3.1832,1.3806,0.9085,1.0889,94.375
2221.8152,12.3214,-0.0184,2.2095,90.3753,179.1312,202.5191,210.3727,54.0702,0.3441,3.1903,1.4231,0.9944,1.1113,95.375
2221.9676,12.1018,-0.0201,2.2106,91.1746,177.8834,202.8395,211.0568,54.1194,0.3455,3.25,1.4635,1.0634,1.137,95.25
2222.12,12.5167,-0.0213,2.2117,93.2806,185.0139,202.1987,210.0654,52.5973,0.3439,3.3159,1.492,1.0809,1.16,93.6875
2222.2724,12.294,-0.0251,2.2097,93.0475,184.5194,201.3237,211.0648,55.8104,0.3257,3.1556,1.5649,1.011,1.2061,94.625
2222.4248,12.2977,-0.0216,2.216,94.0033,184.5517,201.3237,210.7008,57.3401,0.3105,3.0733,1.6184,1.0084,1.2378,95.0625
2222.5772,12.3383,-0.0188,2.2322,93.9766,183.4581,201.3237,209.9758,55.2372,0.3012,3.0216,1.6574,1.0763,1.2614,95.1875
2222.7296,12.5287,-0.0176,2.241,93.7982,183.1137,201.0052,209.6662,55.8479,0.3165,3.1173,1.7437,1.0694,1.3102,94.4375
2222.882,12.4268,-0.0156,2.2459,93.8081,182.4114,201.0052,209.6662,54.6238,0.3307,3.1337,1.8381,1.0707,1.3645,93.375
2223.0344,12.6945,-0.0169,2.2365,93.6794,181.9948,200.6867,209.7793,55.2711,0.3279,3.1763,1.8549,1.1281,1.3665,94.3125
2223.1868,12.7742,-0.0223,2.2347,93.6829,181.8669,202.672,207.4459,57.8192,0.319,3.1482,1.8655,1.1191,1.3567,96.125
2223.3392,13.014,-0.0192,2.2306,93.4555,180.8072,202.3615,207.5882,53.6323,0.3065,3.3532,1.8736,1.1201,1.3653,93.875
2223.4916,12.79,-0.0139,2.2267,93.0699,180.8254,202.672,207.3788,55.7406,0.318,3.4042,1.9226,1.1082,1.3845,94.0
2223.644,12.7494,-0.0143,2.213,92.6615,180.8271,202.672,205.3378,55.1645,0.3222,3.4983,1.9639,1.2685,1.4271,94.875
2223.7964,12.7447,-0.0157,2.2212,91.3309,180.424,202.672,205.3378,54.1938,0.3257,3.3107,1.9762,1.2562,1.4246,94.5625
2223.9488,12.4448,-0.0154,2.2345,92.295,181.3043,202.9825,204.2315,54.2385,0.3233,3.1601,2.0033,1.2975,1.4368,95.0625
2224.1012,12.8137,-0.0188,2.2453,92.5003,181.4054,202.672,206.0976,53.3841,0.3215,3.154,2.0042,1.2585,1.4281,94.375
2224.2536,12.6292,-0.0246,2.2504,92.4753,181.9883,202.672,206.0976,54.1046,0.3235,3.1778,1.981,1.1251,1.421,94.375
2224.406,12.6719,-0.0263,2.2483,91.9807,182.2499,202.672,205.9698,55.8833,0.3318,3.232,1.9583,1.1363,1.4038,94.5
2224.5584,12.5721,-0.0256,2.242,92.1902,182.0883,201.2733,207.3146,53.8301,0.325,3.2315,1.9325,1.1428,1.3868,95.0625
2224.7108,12.3804,-0.0265,2.23,92.7153,182.1762,201.2733,207.3146,54.4731,0.3201,3.1244,1.9219,1.1563,1.3821,95.1875
2224.8632,12.2711,-0.0261,2.2252,93.2781,182.317,201.5922,207.5269,54.5206,0.3055,3.1127,1.9098,1.1374,1.3784,93.875
2225.0156,12.2755,-0.0252,2.2258,93.4184,182.6922,201.5922,207.9854,55.1112,0.3087,3.1061,1.8992,1.1846,1.3694,94.125
2225.168,12.2755,-0.0256,2.2285,93.8448,181.8014,201.5922,208.7813,55.031,0.3028,3.132,1.8979,1.1009,1.3708,94.625
2225.3204,12.0692,-0.0245,2.2272,93.3585,181.6213,201.9111,209.3009,55.7357,0.2981,3.0735,1.8478,1.0754,1.3286,95.0625
2225.4728,12.4697,-0.02,2.2268,93.1827,181.2087,201.2733,208.6846,55.2936,0.297,3.1428,1.8175,1.0693,1.3184,93.8125
2225.6252,12.0526,-0.0193,2.2231,92.7833,181.0688,201.9111,209.3233,53.6536,0.3058,3.1052,1.7992,1.0904,1.3108,93.5
2225.7776,12.4662,-0.0203,2.2152,92.5285,181.4594,201.2733,210.0263,54.5024,0.3158,3.1575,1.7247,1.0286,1.2547,94.4375
2225.93,12.2541,-0.02,2.2211,91.6379,181.526,201.5922,210.3365,56.661,0.3156,3.0789,1.7718,1.0852,1.3076,93.9375
2226.0824,12.0484,-0.0204,2.2218,91.8259,178.0893,201.9111,207.5199,57.5565,0.3111,3.1978,1.8106,1.1085,1.3206,93.875
2226.2348,12.4714,-0.0224,2.2511,92.6332,179.1982,201.2733,207.5459,51.0957,0.2925,3.2129,2.0511,1.6444,1.4722,94.0625
2226.3872,12.2585,-0.0217,2.2709,92.8316,181.2574,201.5922,207.8688,57.847,0.2784,3.3551,2.3077,1.391,1.6218,94.5625
2226.5396,12.2592,-0.0222,2.2939,93.1046,182.7805,201.5922,206.7643,54.4026,0.2663,3.3823,2.3059,1.2085,1.6262,95.375
2226.692,12.2593,-0.0231,2.2854,92.9951,183.4715,201.5922,206.7584,54.8563,0.2689,3.3829,2.1304,1.1947,1.5119,94.6875
2226.8444,12.2615,-0.026,2.2715,92.6914,183.8,201.5922,206.8645,58.3078,0.2745,3.3128,1.9727,1.1486,1.4128,94.0
2226.9968,12.2534,-0.0254,2.2566,92.8607,183.6884,201.5922,206.3687,57.4965,0.2822,3.2039,1.8856,1.1284,1.3564,94.625
2227.1492,12.2593,-0.0266,2.2469,91.7621,183.6773,201.5922,206.9167,57.6524,0.2814,3.2544,1.7943,1.1517,1.2981,94.0
2227.3016,12.2504,-0.0246,2.251,92.0995,183.9333,201.5922,205.4709,57.0203,0.2821,3.2269,1.7421,1.1013,1.2615,94.875
2227.454,12.2615,-0.0236,2.2488,92.5505,184.0099,201.5922,209.8485,58.5862,0.2913,3.2904,1.7267,1.0968,1.256,95.5625
2227.6064,12.2593,-0.0214,2.2482,93.226,184.2759,201.5922,208.0264,56.9315,0.2978,3.269,1.7031,1.1143,1.2356,94.0
2227.7588,12.2693,-0.0229,2.2399,93.5138,184.9301,201.5922,208.7191,58.024,0.3017,3.3262,1.6763,1.1952,1.2307,94.0
2227.9112,12.2954,-0.0231,2.2371,93.3728,184.5241,201.5922,208.1365,54.7855,0.3009,3.2936,1.678,1.1281,1.2309,95.3125
2228.0636,12.3132,-0.0236,2.2375,93.2755,184.8543,201.5922,208.6272,60.0364,0.3021,3.2154,1.6829,1.0984,1.2314,94.625
2228.216,12.3545,-0.0263,2.2381,93.6573,184.9092,201.5922,208.6272,56.7769,0.2983,3.0969,1.6894,1.0006,1.2521,94.8125
2228.3684,12.451,-0.0264,2.2342,93.4957,185.818,201.2733,208.3196,55.3553,0.2871,3.0732,1.6874,1.0971,1.2587,94.6875
2228.5208,12.4645,-0.0258,2.2267,93.7723,186.0252,201.2733,208.3196,56.8006,0.2941,3.1326,1.6806,1.1138,1.2422,93.8125
2228.6732,12.4577,-0.0243,2.2188,94.3651,185.8863,201.2733,208.3583,57.6356,0.2993,3.3452,1.6827,1.1224,1.2473,94.5
2228.8256,12.4579,-0.0199,2.2212,94.57,186.0083,201.2733,208.284,55.6894,0.3143,3.4822,1.6907,1.0409,1.2535,95.125
2228.978,12.4363,-0.0164,2.2244,93.9207,186.1297,201.2733,208.7615,54.842,0.3283,3.4826,1.701,1.0525,1.2593,93.875
2229.1304,12.4025,-0.0166,2.2258,94.299,186.2784,201.2733,209.3042,56.1694,0.3415,3.4706,1.7237,1.0427,1.2749,94.6875
2229.2828,12.4078,-0.0187,2.2302,94.7372,185.5359,201.2733,209.2202,60.4206,0.3533,3.3341,1.7848,1.034,1.3134,93.3125
2229.4352,12.48,-0.0221,2.2318,95.3366,185.078,201.2733,208.9682,60.5617,0.3351,3.3566,1.8066,1.0366,1.3175,94.125
2229.5876,12.3559,-0.0254,2.2382,95.6214,184.317,201.5922,210.4009,46.9815,0.3187,3.1646,1.8154,1.1006,1.3197,94.5
2229.74,12.8567,-0.0282,2.2425,94.7872,183.9907,200.9543,209.7804,18.4941,0.3019,3.1766,1.8504,1.1388,1.3548,94.1875
2229.8924,12.804,-0.0287,2.2481,95.0892,183.067,200.9543,209.7251,0.1756,0.3151,3.3645,1.8521,1.1115,1.3543,93.3125
2230.0448,12.8696,-0.0255,2.2495,94.4598,181.8578,200.9543,208.9593,33.3807,0.3383,3.6419,1.85,1.1152,1.3586,94.0625
2230.1972,12.8513,-0.0231,2.2399,94.4537,181.0336,200.9543,209.3574,36.3997,0.3491,3.7203,1.8502,1.072,1.3725,94.625
2230.3496,12.7206,-0.0217,2.2282,94.2881,180.8371,200.9543,209.1892,65.6639,0.336,3.5024,1.8384,1.087,1.3923,93.375
2230.502,12.274,-0.0188,2.2258,92.7112,181.1645,201.5922,210.1361,418.2278,0.3129,3.2721,1.8183,1.0684,1.3924,94.125
2230.6544,12.2519,-0.019,2.2276,92.2158,182.2793,201.5922,210.4155,475.6093,0.2964,3.2708,1.7947,1.0593,1.3896,93.25
2230.8068,12.2578,-0.0186,2.2343,92.7362,182.0676,201.5922,211.1594,440.1754,0.2871,3.2134,1.7558,1.0718,1.3724,93.5
2230.9592,12.2667,-0.0233,2.2241,91.2775,181.9283,201.5922,210.9587,83.519,0.2817,3.1648,1.6845,1.0028,1.3039,92.4375
2231.1116,12.2601,-0.0236,2.2238,90.7162,182.0938,201.5922,211.1902,60.2964,0.2714,3.1521,1.6172,0.9819,1.2602,92.25
2231.264,12.2674,-0.0263,2.217,90.262,182.4465,201.5922,211.3762,58.24,0.2803,3.2107,1.5641,0.9861,1.2198,91.6875
2231.4164,12.0633,-0.0291,2.2209,91.4059,182.4389,201.9111,211.6879,58.1078,0.2944,3.374,1.483,0.9872,1.1683,92.125
2231.5688,12.4789,-0.0284,2.2259,90.7754,180.9222,201.2733,211.0645,60.4321,0.3021,3.5861,1.6833,1.7587,1.3082,91.625
2231.7212,12.2962,-0.0188,2.2881,91.2888,181.3137,201.5922,211.3762,60.4221,0.2885,3.9622,1.7749,10.7756,1.3627,91.125
2231.8736,12.443,-0.0132,2.3482,91.9751,181.1993,201.2733,211.0645,67.2707,0.2709,3.7602,2.4254,4.2358,1.7889,89.625
2232.026,12.4365,-0.0066,2.4172,92.1243,181.4217,201.2733,211.0645,72.1983,0.2707,3.4429,4.5448,3.8675,3.1658,88.8125
2232.1784,12.4638,-0.0047,2.4173,91.7577,183.3707,201.2733,211.0645,72.3843,0.275,3.2005,5.2949,3.653,3.734,88.875
2232.3308,12.4331,-0.0085,2.4173,92.0431,184.0924,201.2733,211.0645,71.581,0.2913,3.3367,5.125,3.82,3.6741,89.5
2232.4832,12.6927,-0.0119,2.4063,92.8667,184.8829,200.9543,210.7529,71.0695,0.2908,3.5479,4.7258,3.7275,3.4403,88.625
2232.6356,12.775,-0.0152,2.383,93.1909,184.8145,200.9543,210.7529,71.2926,0.3101,3.6705,4.2329,3.7307,3.0705,88.25
2232.788,13.0876,-0.0195,2.3198,93.3676,184.4724,201.4592,210.4412,68.4375,0.3181,3.9596,3.6538,1.5734,2.6272,89.375
2232.9404,12.8093,-0.0238,2.2714,93.3082,184.3152,201.7794,210.7529,69.0261,0.3273,3.7571,2.8813,0.8296,2.0571,91.5
2233.0928,12.5352,-0.0234,2.2269,95.2114,181.7677,202.0997,211.0645,68.0051,0.3235,3.4523,1.7414,0.7674,1.2947,92.75
2233.2452,12.5869,-0.0238,2.2116,95.4812,181.6393,200.7669,211.0645,58.4748,0.3166,2.9964,1.4978,0.7941,1.12,92.375
2233.3976,12.4117,-0.0266,2.1953,95.4436,181.6273,200.5793,211.0645,59.3971,0.3097,2.9331,1.3735,0.8074,1.0322,92.375
2233.55,12.5733,-0.027,2.2041,93.2886,181.6519,200.8632,211.0645,56.723,0.3067,2.9443,1.3257,0.9298,1.0004,92.6875
2233.7024,12.3594,-0.0227,2.2145,92.4594,181.6287,201.1814,211.3762,59.3923,0.2926,3.0175,1.3535,0.9855,1.0207,94.5625
2233.8548,12.1352,-0.0209,2.2218,91.9406,181.6451,201.2543,211.3762,57.4912,0.3009,2.9906,1.3958,0.9269,1.0496,94.6875
2234.0072,12.3014,-0.019,2.2294,91.6365,181.0167,200.9778,211.3762,59.1853,0.2909,2.969,1.4411,0.9199,1.0829,94.0625
2234.1596,12.3376,-0.0155,2.2389,91.5142,181.2648,200.5979,211.3762,54.9292,0.2867,2.9724,1.5558,0.9462,1.1547,93.1875
