DEPTH,AT20,AT60,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMED,RSHAL
1779.0676,4.2003,3.1702,13.6823,0.0003,2.268,115.9113,194.2359,56.919,0.2968,3.2115,3.1702,3.7715,4.2003
1779.22,2.7178,2.7178,13.7976,0.001,2.23,113.9799,205.5219,56.1052,0.3364,3.1712,2.7178,2.7178,2.7703
1779.3724,2.4246,2.4246,13.9643,0.0005,2.238,114.124,221.5497,55.885,0.3549,3.2974,2.4246,2.4246,2.5915
1779.5248,2.3056,2.3056,14.1591,0.0015,2.2453,115.3428,289.1071,60.8792,0.3654,3.1752,2.3056,2.3056,2.3439
1779.6772,2.2026,2.2026,14.4205,0.0005,2.2418,117.175,283.2883,60.2796,0.3699,3.2293,2.2026,2.2026,2.2908
1779.8296,2.1583,2.1583,14.5222,-0.0005,2.2493,117.0735,283.7665,58.249,0.3856,3.1788,2.1583,2.1583,2.2187
1779.982,2.1336,2.1336,14.533,-0.0005,2.2479,117.1117,284.1366,59.2355,0.4015,3.2797,2.1336,2.1336,2.183
1780.1344,2.1338,2.1338,14.4464,-0.0025,2.2485,117.3826,279.1764,60.9727,0.413,3.3235,2.1338,2.1338,2.1833
1780.2868,2.1919,2.1919,14.0621,-0.003,2.2392,116.842,262.8394,62.1162,0.416,3.4412,2.1919,2.1919,2.2019
1780.4392,2.2509,2.2509,13.7274,-0.003,2.2276,116.8762,262.1418,61.9083,0.4102,3.4361,2.2509,2.2509,2.2509
1780.5916,2.2656,2.2656,13.4485,-0.003,2.2232,116.441,258.642,61.8095,0.4048,3.4898,2.2656,2.2656,2.2656
1780.744,2.2649,2.2649,13.3889,-0.0011,2.2331,116.7256,256.9846,63.2026,0.3982,3.4261,2.2649,2.2649,2.2953
1780.8964,2.2352,2.2352,13.4664,0.0,2.2359,116.5238,257.5724,58.2946,0.3867,3.4762,2.2352,2.2352,2.2766
1781.0488,2.1868,2.1868,13.6032,0.0005,2.2403,116.3268,261.2506,58.7729,0.394,3.4482,2.1868,2.1868,2.2314
1781.2012,2.1553,2.1553,13.7902,-0.001,2.2458,116.3636,261.08,60.9835,0.4011,3.2928,2.1553,2.1553,2.2052
1781.3536,2.1163,2.1163,13.8393,-0.004,2.2426,116.126,259.6812,62.2989,0.4021,3.3063,2.1163,2.1163,2.1753
1781.506,2.0952,2.0952,13.8161,-0.007,2.2437,116.0862,258.8779,59.5724,0.4012,3.3241,2.0952,2.0952,2.1341
1781.6584,2.0689,2.0689,13.7453,-0.009,2.2259,115.6942,255.995,58.7969,0.4021,3.5499,2.0689,2.0689,2.1266
1781.8108,2.0691,2.0691,13.6747,-0.0108,2.2236,114.9916,255.716,58.7605,0.4027,3.5843,2.0691,2.0691,2.1444
1781.9632,2.0694,2.0694,13.5768,-0.011,2.2261,114.9271,255.9281,59.444,0.3993,3.5855,2.0694,2.0694,2.1821
1782.1156,2.0696,2.0696,13.5167,-0.0097,2.2375,115.1802,255.4846,61.0157,0.3922,3.5061,2.0696,2.0696,2.2068
1782.268,2.0699,2.0699,13.4501,-0.0073,2.2371,114.2269,254.6015,63.0244,0.3825,3.4253,2.0699,2.0699,2.2055
1782.4204,2.0701,2.0701,13.499,-0.0015,2.2368,115.0009,255.1824,61.1645,0.375,3.457,2.0701,2.0701,2.1477
1782.5728,2.0704,2.0704,13.8166,0.0006,2.2337,114.6801,255.4675,60.1788,0.368,3.4008,2.0704,2.0704,2.1049
1782.7252,2.0706,2.0706,14.0136,0.0006,2.2315,114.1855,256.8996,60.4683,0.3742,3.4335,2.0706,2.0706,2.0993
1782.8776,2.0709,2.0709,14.0805,0.0006,2.2371,114.537,260.0323,61.6312,0.3815,3.2938,2.0709,2.0709,2.0995
1783.03,2.0711,2.0711,14.0107,0.0006,2.2367,115.3523,259.1616,61.3048,0.3865,3.388,2.0711,2.0711,2.0998
1783.1824,2.0714,2.0714,13.9508,0.0006,2.2365,115.1596,256.0517,59.7415,0.3788,3.4662,2.0714,2.0714,2.1
1783.3348,2.0811,2.0811,13.8172,0.0006,2.2333,114.9078,255.7251,64.5872,0.3732,3.5796,2.0811,2.0811,2.1003
1783.4872,2.0814,2.0814,13.7059,-0.0009,2.2241,114.7797,255.8593,61.7703,0.3772,3.4986,2.0814,2.0814,2.1005
1783.6396,2.0899,2.0899,13.5929,-0.0019,2.221,114.8494,274.7507,58.7875,0.3842,3.4053,2.0899,2.0899,2.1008
1783.792,2.101,2.101,13.4934,-0.0029,2.2266,115.0168,262.6703,61.8062,0.3947,3.3249,2.101,2.101,2.101
1783.9444,2.1013,2.1013,13.4814,-0.0044,2.2331,114.5675,260.8616,56.2005,0.4005,3.304,2.1013,2.1013,2.1013
1784.0968,2.1015,2.1015,13.6955,-0.0049,2.242,114.3114,260.7355,57.7873,0.3957,3.3963,2.1015,2.1015,2.1015
1784.2492,2.1018,2.1018,13.8088,-0.0059,2.2474,114.534,257.6636,56.3294,0.385,3.5735,2.1018,2.1018,2.1018
1784.4016,2.102,2.102,13.8618,-0.0069,2.2487,115.1451,256.5758,53.5766,0.386,3.6679,2.102,2.102,2.102
1784.554,2.1023,2.1023,13.8697,-0.0086,2.2382,115.4608,248.1014,56.2447,0.3949,3.5381,2.1023,2.1023,2.1023
1784.7064,2.1025,2.1025,13.7974,-0.0089,2.2387,115.7476,248.8077,55.8588,0.4087,3.4287,2.1025,2.1025,2.1122
1784.8588,2.0931,2.0931,13.6969,-0.01,2.2388,115.7993,249.1599,58.7009,0.4114,3.3218,2.0931,2.0931,2.1221
1785.0112,2.0743,2.0743,13.536,-0.008,2.2388,115.2637,248.3115,58.0347,0.4131,3.3127,2.0743,2.0743,2.1224
1785.1636,2.0745,2.0745,13.3824,-0.0069,2.2389,115.173,247.5807,59.5097,0.4165,3.2413,2.0745,2.0745,2.1067
1785.316,2.0748,2.0748,13.3429,-0.0055,2.2439,114.6808,247.7643,60.979,0.4285,3.256,2.0748,2.0748,2.1035
1785.4684,2.0655,2.0655,13.4359,-0.0034,2.2457,114.9293,249.2518,61.3589,0.4361,3.1784,2.0655,2.0655,2.0941
1785.6208,2.0658,2.0658,13.6115,-0.0004,2.2538,114.588,251.4853,58.526,0.4322,3.3031,2.0658,2.0658,2.0944
1785.7732,2.0566,2.0566,13.6842,0.0006,2.2572,115.4828,249.94,60.4636,0.4085,3.3964,2.0566,2.0566,2.0946
1785.9256,2.0381,2.0381,13.5531,0.0004,2.2568,115.7604,248.821,60.451,0.4002,3.4623,2.0381,2.0381,2.0949
1786.078,2.029,2.029,13.4717,0.0006,2.2512,115.7194,248.4551,61.3599,0.3814,3.46,2.029,2.029,2.1144
1786.2304,2.02,2.02,13.3505,0.0003,2.2516,115.7198,255.0373,58.7118,0.3688,3.5506,2.02,2.02,2.1244
1786.3828,2.0202,2.0202,13.2961,-0.0009,2.2391,115.3065,255.8209,60.1413,0.3679,3.7348,2.0202,2.0202,2.1405
1786.5352,2.0204,2.0204,13.2535,-0.0084,2.2329,115.5906,257.9315,60.9707,0.3715,3.6085,2.0204,2.0204,2.1346
1786.6876,2.0207,2.0207,13.273,-0.0099,2.2226,115.5224,256.8225,61.9589,0.3783,3.5493,2.0207,2.0207,2.1328
1786.84,2.0209,2.0209,13.3437,-0.0099,2.2332,115.3195,254.9856,63.2903,0.3857,3.4622,2.0209,2.0209,2.0964
1786.9924,2.0437,2.0437,13.4738,-0.0079,2.2462,115.4663,254.3484,61.0481,0.4,3.5799,2.0437,2.0437,2.0966
1787.1448,2.0588,2.0588,13.572,-0.0079,2.253,115.6486,258.2956,63.2094,0.4161,3.531,2.0588,2.0588,2.1027
1787.2972,2.078,2.078,13.6395,-0.0097,2.2398,115.2534,258.0972,61.5553,0.4236,3.5141,2.078,2.078,2.1281
1787.4496,2.0782,2.0782,13.5519,-0.0114,2.2406,115.2759,257.6631,61.5551,0.4209,3.4752,2.0782,2.0782,2.1674
1787.602,2.0785,2.0785,13.4674,-0.0127,2.2402,115.0361,256.7928,63.8449,0.4123,3.4007,2.0785,2.0785,2.1759
1787.7544,2.0787,2.0787,13.297,-0.0149,2.254,115.0981,259.7406,60.6829,0.402,3.3851,2.0787,2.0787,2.1624
1787.9068,2.079,2.079,13.1605,-0.0149,2.2653,114.9215,256.5335,60.8246,0.3971,3.3507,2.079,2.079,2.1271
1788.0592,2.0792,2.0792,13.0347,-0.0139,2.2711,115.1639,256.7432,63.1164,0.4026,3.3815,2.0792,2.0792,2.1407
1788.2116,2.0986,2.0986,13.0148,-0.0149,2.2635,115.8155,258.1823,62.8231,0.4145,3.3202,2.0986,2.0986,2.2128
1788.364,2.147,2.147,12.9949,-0.0139,2.256,115.6244,267.77,64.0168,0.4238,3.3545,2.147,2.147,2.3096
1788.5164,2.2484,2.2177,13.0271,-0.0139,2.2592,116.0932,256.3961,64.7781,0.4231,3.3436,2.2177,2.2484,2.361
1788.6688,2.3164,2.218,13.102,-0.0113,2.2678,115.5746,255.4848,63.1172,0.4203,3.3358,2.218,2.3164,2.3976
1788.8212,2.3329,2.2284,13.1601,-0.0082,2.2771,115.5474,253.8426,59.9461,0.4129,3.3283,2.2284,2.3329,2.3979
1788.9736,2.3331,2.3126,13.1139,-0.0059,2.2816,114.1127,249.0259,64.2516,0.408,3.3626,2.3126,2.3331,2.3981
1789.126,2.3334,2.3228,13.0324,-0.0054,2.2769,112.0484,256.6963,65.6886,0.4027,3.4449,2.3228,2.3334,2.3984
1789.2784,2.3337,2.3337,12.8448,-0.0063,2.2668,111.9474,255.72,64.8884,0.4008,3.4447,2.323,2.3337,2.3877
1789.4308,2.334,2.334,12.6834,-0.0088,2.2614,114.0697,257.3323,61.9272,0.4001,3.3504,2.3079,2.334,2.388
1789.5832,2.3236,2.3236,12.6059,-0.0114,2.2551,111.9968,247.6298,61.9577,0.393,3.3987,2.2814,2.3236,2.3653
1789.7356,2.3024,2.3024,12.586,-0.0119,2.2704,110.8985,237.7266,65.8868,0.3787,3.3298,2.2608,2.3024,2.3452
1789.888,2.2819,2.2819,12.5661,-0.0104,2.2675,111.7362,237.4083,63.7602,0.37,3.3124,2.2361,2.2819,2.3455
1790.0404,2.2614,2.2614,12.6281,-0.0076,2.2764,112.8738,244.3698,64.4547,0.3793,3.2265,2.2136,2.2614,2.3458
1790.1928,2.241,2.241,12.7465,-0.0054,2.2739,112.3619,245.881,63.3673,0.4004,3.2661,2.2104,2.241,2.3461
1790.3452,2.231,2.231,12.8313,-0.0039,2.284,109.482,271.3727,64.6423,0.4094,3.3195,2.2107,2.231,2.3463
1790.4976,2.2313,2.2313,12.7809,-0.0034,2.2824,109.0861,272.7097,66.2832,0.401,3.27,2.2109,2.2313,2.3466
1790.65,2.2316,2.2316,12.5547,-0.0021,2.2845,107.3344,272.7925,68.359,0.3865,3.294,2.2112,2.2316,2.3469
1790.8024,2.2318,2.2318,12.49,-0.0009,2.274,112.1124,248.9965,66.4817,0.3794,3.377,2.2115,2.2318,2.3472
1790.9548,2.2321,2.2321,12.447,0.0002,2.2735,107.2195,246.481,63.8889,0.3761,3.5027,2.2117,2.2321,2.3474
1791.1072,2.2324,2.2324,12.4431,0.0002,2.2689,107.4278,244.8778,65.0737,0.38,3.4906,2.2222,2.2324,2.3477
1791.2596,2.2429,2.2429,12.4672,0.0002,2.2694,108.0391,256.2775,66.055,0.3973,3.4388,2.2226,2.2429,2.348
1791.412,2.2431,2.2431,12.4888,-0.0014,2.2708,108.6503,257.4202,67.1915,0.4181,3.3508,2.2329,2.2431,2.3482
1791.5644,2.2537,2.2537,12.5964,-0.0039,2.2649,108.2142,266.8572,66.9998,0.4371,3.3847,2.2434,2.2537,2.3485
1791.7168,2.2663,2.2663,12.7369,-0.0079,2.2669,108.6822,276.475,67.9327,0.4347,3.4535,2.2747,2.2663,2.3596
1791.8692,2.2959,2.2959,12.8077,-0.0084,2.2696,109.1547,276.7076,68.172,0.4217,3.4852,2.2959,2.2959,2.3722
1792.0216,2.3488,2.3067,12.6712,-0.0074,2.2709,109.1931,276.0679,66.0721,0.4099,3.3471,2.3067,2.3067,2.4472
1792.174,2.4199,2.307,12.593,-0.0065,2.2668,110.6348,271.483,65.7366,0.4043,3.2912,2.307,2.307,2.5477
1792.3264,2.46,2.3072,12.4817,-0.0059,2.2633,111.5834,268.4955,64.5098,0.3965,3.3151,2.3072,2.3072,2.5635
1792.4788,2.4603,2.3039,12.3505,-0.0059,2.2645,114.7768,262.6009,65.0259,0.3836,3.4253,2.3039,2.3039,2.5521
1792.6312,2.4049,2.2867,12.2687,-0.0069,2.2531,112.9341,262.1854,64.6742,0.3819,3.434,2.2867,2.2867,2.5288
1792.7836,2.3507,2.287,12.2885,-0.0098,2.2394,113.4353,255.8639,66.7149,0.3936,3.4149,2.287,2.287,2.5179
1792.936,2.351,2.3054,12.342,-0.0114,2.2375,113.8301,256.7111,61.8219,0.4013,3.482,2.2664,2.3189,2.5182
1793.0884,2.3948,2.3086,12.6017,-0.0124,2.2397,115.2632,274.2997,61.1845,0.4048,3.6091,2.2612,2.3567,2.5185
1793.2408,2.4618,2.3089,12.7188,-0.0103,2.2493,115.0733,277.2367,61.591,0.4011,3.613,2.2463,2.3872,2.5563
1793.3932,2.462,2.3091,12.6089,-0.0063,2.2542,114.7541,275.2579,59.1902,0.3952,3.6034,2.2261,2.4284,2.5894
1793.5456,2.4511,2.3094,12.4591,0.0016,2.2529,113.6901,272.6326,66.8506,0.3947,3.5009,2.2263,2.4192,2.6014
1793.698,2.3959,2.3134,12.3732,0.0104,2.2386,113.5596,266.3453,64.2264,0.4013,3.5403,2.2266,2.3849,2.5473
1793.8504,2.3852,2.3312,12.3493,0.0196,2.2365,113.8554,270.8845,61.4057,0.4097,3.499,2.2269,2.3852,2.5018
1794.0028,2.4185,2.3529,12.3801,0.0253,2.2489,114.2888,245.5871,61.7795,0.4208,3.5954,2.2373,2.4185,2.5574
1794.1552,2.441,2.364,12.4396,0.0217,2.2639,116.2658,244.0004,63.6549,0.4304,3.5949,2.2479,2.441,2.6026
1794.3076,2.4413,2.3643,12.4957,0.0126,2.2591,116.8564,243.0056,62.2759,0.4401,3.4916,2.2481,2.4413,2.5818
1794.46,2.4235,2.3646,12.5498,-0.0006,2.254,116.9797,250.6717,64.3711,0.4457,3.3744,2.2279,2.4235,2.4912
1794.6124,2.3492,2.3433,12.6516,-0.0082,2.2484,116.5186,257.343,65.1827,0.4467,3.4007,2.2079,2.3492,2.4307
1794.7648,2.2983,2.2983,12.7245,-0.0127,2.2496,115.648,257.6492,65.6213,0.4486,3.7243,2.168,2.2983,2.431
1794.9172,2.2492,2.2492,12.7202,-0.0104,2.2502,114.1132,258.9708,62.4166,0.4541,3.9714,2.1584,2.2492,2.4202
1795.0696,2.2188,2.2188,12.5426,-0.0033,2.2324,114.6599,264.6653,59.4941,0.4603,4.1971,2.1586,2.2188,2.3874
1795.222,2.2089,2.2089,12.373,-0.0003,2.2165,115.059,262.5261,56.4987,0.4763,4.1899,2.1589,2.2089,2.3877
1795.3744,2.2092,2.2092,12.3505,0.0035,2.2114,115.1929,262.4214,60.2353,0.4797,4.0942,2.1739,2.2092,2.388
1795.5268,2.2297,2.2297,12.3638,0.0057,2.2298,113.6125,260.3484,64.874,0.4649,3.8275,2.202,2.2297,2.3883
1795.6792,2.2456,2.2456,12.5008,0.0032,2.248,115.7606,271.853,66.0273,0.44,3.567,2.2505,2.2456,2.3995
1795.8316,2.2715,2.2715,12.6607,-0.0003,2.2654,115.5637,271.663,66.4462,0.422,3.3599,2.2603,2.2715,2.3998
1795.984,2.2614,2.2614,12.921,-0.0003,2.2716,115.4451,274.6206,64.9038,0.4231,3.3419,2.2614,2.2614,2.4001
1796.1364,2.2491,2.2491,12.9612,0.0012,2.2688,113.6495,276.6912,63.8472,0.4268,3.5159,2.2491,2.2491,2.4224
1796.2888,2.2006,2.2006,12.7949,0.0037,2.2619,115.0223,274.5375,64.0462,0.4255,3.6313,2.2006,2.2006,2.4227
1796.4412,2.1912,2.1912,12.6029,0.0067,2.2479,109.9275,270.7953,60.1842,0.4247,3.7777,2.1912,2.1912,2.4453
1796.5936,2.2112,2.2112,12.4717,0.0082,2.2471,109.7223,269.9114,64.9583,0.4204,3.6342,2.2112,2.2112,2.4908
1796.746,2.2897,2.2897,12.5416,0.0082,2.2568,109.9341,269.1257,67.7803,0.424,3.6635,2.2897,2.2897,2.5371
1796.8984,2.3474,2.3474,12.6775,0.0057,2.267,110.7448,264.4656,63.4617,0.4289,3.5622,2.3474,2.3474,2.5374
1797.0508,2.3477,2.3477,12.8713,-0.0013,2.2624,112.864,245.3826,65.8921,0.4254,3.4489,2.3477,2.3477,2.5261
1797.2032,2.3372,2.3372,13.0549,-0.0063,2.2583,113.2513,244.0736,62.7211,0.4067,3.284,2.3372,2.3372,2.4931
1797.3556,2.3295,2.3295,13.2321,-0.0063,2.2692,113.7363,242.2669,63.0606,0.3758,3.2655,2.3295,2.3295,2.439
1797.508,2.3165,2.3165,13.2335,-0.0058,2.2741,113.2344,241.6805,65.3371,0.3677,3.3339,2.3165,2.3165,2.425
1797.6604,2.3167,2.3167,13.1321,-0.0038,2.2733,111.7029,242.0612,64.4501,0.3716,3.4795,2.3167,2.3167,2.4253
1797.8128,2.3491,2.3491,12.9105,-0.0013,2.2704,111.7311,242.468,63.4293,0.3816,3.4887,2.3491,2.3491,2.4267
1797.9652,2.3709,2.3709,12.5221,-0.0013,2.2688,111.928,243.2391,63.8773,0.3891,3.4766,2.3709,2.3709,2.4587
1798.1176,2.3821,2.3821,12.5457,-0.0007,2.2746,113.0665,244.5159,68.4723,0.4107,3.3215,2.3821,2.3821,2.4937
1798.27,2.3824,2.3824,12.7495,0.0002,2.2852,114.3403,243.5273,63.9805,0.4194,3.3078,2.3824,2.3824,2.4887
1798.4224,2.2866,2.2866,13.0184,-0.0003,2.2934,114.6341,256.3938,63.4611,0.4203,3.2966,2.2866,2.2866,2.4348
1798.5748,2.235,2.235,13.346,-0.0008,2.287,114.5762,244.3842,61.9412,0.4138,3.3024,2.235,2.235,2.3494
1798.7272,2.2048,2.2048,13.5025,-0.0008,2.2893,113.7307,256.7747,66.6656,0.4013,3.2718,2.2048,2.2048,2.287
1798.8796,2.195,2.195,13.4933,-0.0028,2.2809,112.0117,256.9904,62.5976,0.3892,3.3696,2.195,2.195,2.2664
1799.032,2.1952,2.1952,13.2689,-0.0038,2.281,111.3528,262.0129,70.6759,0.3831,3.5651,2.1952,2.1952,2.2667
1799.1844,2.219,2.219,13.0086,-0.0048,2.2746,110.9296,250.9348,64.0145,0.3838,3.6626,2.219,2.219,2.3014
1799.3368,2.2466,2.2466,12.8421,-0.0038,2.2657,111.0653,250.955,63.1832,0.3939,3.5737,2.2466,2.2466,2.3525
1799.4892,2.2664,2.2664,12.7438,-0.0003,2.2629,112.0185,251.8267,63.4995,0.3931,3.4281,2.2664,2.2664,2.3956
1799.6416,2.2922,2.2922,13.0027,-0.0003,2.2664,112.1457,255.8878,62.5071,0.3861,3.397,2.2922,2.2922,2.3958
1799.794,2.2994,2.2994,13.3071,0.0002,2.2877,114.0885,255.7671,61.9428,0.3821,3.4452,2.2994,2.2994,2.3961
1799.9464,2.2997,2.2997,13.5914,0.0002,2.2919,113.6284,255.7109,63.9437,0.389,3.5598,2.2997,2.2997,2.3964
1800.0988,2.2889,2.2889,13.9943,-0.0003,2.2943,113.0764,255.3084,61.7541,0.3921,3.6324,2.2889,2.2889,2.3532
1800.2512,2.2601,2.2601,14.0344,-0.0048,2.2829,112.9904,255.0917,60.3382,0.3963,3.5558,2.2601,2.2601,2.334
1800.4036,2.2587,2.2587,13.9979,-0.0063,2.2841,111.9565,255.6119,62.8999,0.3999,3.5193,2.2587,2.2587,2.3323
1800.556,2.2736,2.2736,13.8131,-0.0058,2.2783,111.5661,249.0555,64.3307,0.3963,3.3948,2.2736,2.2736,2.358
1800.7084,2.3222,2.3222,13.3969,-0.0048,2.2799,111.9297,246.7759,64.7684,0.39,3.514,2.3222,2.3222,2.3822
1800.8608,2.3225,2.3225,13.2049,-0.0033,2.2815,111.9898,247.016,63.9972,0.3854,3.4879,2.3225,2.3225,2.3872
1801.0132,2.3121,2.3121,13.3069,-0.0033,2.2753,112.4465,246.1262,64.1876,0.398,3.5846,2.3121,2.3121,2.3874
1801.1656,2.2964,2.2964,13.5153,-0.0037,2.2774,112.8984,243.6908,66.984,0.4167,3.5608,2.2964,2.2964,2.3877
1801.318,2.2707,2.2707,13.7644,-0.0058,2.2781,113.1857,244.9991,65.7041,0.4366,3.5668,2.2707,2.2707,2.388
1801.4704,2.2503,2.2503,14.0195,-0.0093,2.2797,112.8792,245.6511,66.5874,0.4506,3.5067,2.2503,2.2503,2.3774
1801.6228,2.2506,2.2506,14.1697,-0.0128,2.2761,112.4286,264.6507,67.6745,0.457,3.5211,2.2506,2.2506,2.3668
1801.7752,2.2679,2.2679,14.1168,-0.0138,2.2742,111.8575,271.5728,68.9008,0.4332,3.5672,2.2679,2.2679,2.3671
1801.9276,2.3138,2.3138,14.0066,-0.0143,2.2661,111.9447,271.9844,66.0612,0.3963,3.5983,2.3138,2.3138,2.4001
1802.08,2.3461,2.3461,13.705,-0.0143,2.2652,111.8135,254.2696,64.0095,0.374,3.4489,2.3461,2.3461,2.4353
1802.2324,2.3463,2.3463,13.5504,-0.0102,2.2741,111.1574,253.5659,64.0338,0.37,3.4036,2.3463,2.3463,2.445
1802.3848,2.3279,2.3279,13.4973,-0.0067,2.2832,111.4047,253.0857,63.0563,0.3802,3.3351,2.3279,2.3279,2.4374
1802.5372,2.2805,2.2805,13.6563,-0.0047,2.2814,112.08,245.7799,65.6878,0.4009,3.4875,2.2805,2.2805,2.3794
1802.6896,2.2732,2.2732,13.9012,-0.0037,2.2822,113.0742,242.3774,63.6418,0.4272,3.4462,2.2732,2.2732,2.3797
1802.842,2.2792,2.2792,14.1294,-0.0017,2.2772,113.3932,240.9047,64.3915,0.4234,3.5714,2.2792,2.2792,2.3909
1802.9944,2.3052,2.3052,14.4183,-0.0016,2.2808,113.3322,241.9518,62.538,0.3964,3.5385,2.3052,2.3052,2.4131
1803.1468,2.3373,2.3373,14.3685,-0.0016,2.2736,112.8932,247.0787,60.5134,0.3763,3.5958,2.3373,2.3373,2.4134
1803.2992,2.3376,2.3376,14.2228,-0.0016,2.2757,112.4056,248.105,59.9219,0.374,3.5686,2.3376,2.3376,2.3917
1803.4516,2.3166,2.3166,14.0219,-0.0011,2.2726,112.6141,248.5066,59.4768,0.3883,3.51,2.3166,2.3166,2.392
1803.604,2.3063,2.3063,13.9148,-0.0001,2.2744,112.831,248.7672,65.846,0.41,3.3714,2.3063,2.3063,2.3923
1803.7564,2.3065,2.3065,13.8591,-0.0001,2.2736,113.1643,248.6543,61.2802,0.4191,3.3747,2.3065,2.3065,2.4118
1803.9088,2.3068,2.3068,13.8264,-0.0006,2.2706,113.2191,248.0251,65.4162,0.416,3.3535,2.3068,2.3068,2.4259
1804.0612,2.3071,2.3071,13.88,-0.0021,2.2678,113.386,247.3963,62.9483,0.3961,3.3824,2.3071,2.3071,2.4262
1804.2136,2.3073,2.3073,14.0607,-0.0056,2.2715,113.5426,246.7952,64.5679,0.3794,3.2785,2.3073,2.3073,2.4376
1804.366,2.3076,2.3076,14.2205,-0.0085,2.2753,113.5762,244.9291,63.9741,0.3757,3.3444,2.3076,2.3076,2.4491
1804.5184,2.3174,2.3174,14.1807,-0.0111,2.2812,113.5333,243.5585,63.8308,0.3872,3.3273,2.3174,2.3174,2.4494
1804.6708,2.3188,2.3188,14.0928,-0.0106,2.286,113.2272,243.7644,67.1109,0.3916,3.3081,2.3188,2.3188,2.4497
1804.8232,2.319,2.319,14.0312,-0.0096,2.2844,113.132,243.4656,65.2153,0.4009,3.3052,2.319,2.319,2.45
1804.9756,2.3193,2.3193,14.0101,-0.0096,2.282,112.9247,244.2681,65.8023,0.4084,3.4057,2.3193,2.3193,2.4615
1805.128,2.3196,2.3196,14.0043,-0.0086,2.2765,112.2811,245.063,66.1077,0.4144,3.4596,2.3196,2.3196,2.4731
1805.2804,2.3199,2.3199,14.0219,-0.0076,2.2733,111.0277,245.8502,63.1712,0.4106,3.4413,2.3199,2.3199,2.5076
1805.4328,2.3201,2.3201,14.0222,-0.0071,2.272,110.9828,246.7663,61.9583,0.3978,3.3793,2.3201,2.3201,2.5079
1805.5852,2.3098,2.3098,14.1565,-0.0071,2.2715,110.8855,247.2323,65.8426,0.3765,3.4645,2.3098,2.3098,2.4843
1805.7376,2.2995,2.2995,14.3104,-0.0065,2.2666,110.9553,248.1211,67.4889,0.3645,3.4161,2.2995,2.2995,2.453
1805.89,2.2893,2.2893,14.4423,-0.006,2.2597,111.1579,253.596,67.4906,0.3532,3.468,2.2893,2.2893,2.4297
1806.0424,2.2896,2.2896,14.4014,-0.005,2.2641,114.4695,256.3641,65.0302,0.3583,3.3204,2.2896,2.2896,2.43
1806.1948,2.2898,2.2898,14.3334,-0.004,2.2621,113.6699,255.8875,67.7882,0.3659,3.368,2.2898,2.2898,2.4414
1806.3472,2.2741,2.2741,14.3036,-0.0027,2.267,113.6066,255.6763,60.9858,0.377,3.3757,2.2741,2.2741,2.4529
1806.4996,2.2503,2.2503,14.2939,-0.0025,2.2743,112.8614,255.0761,67.4843,0.3887,3.5003,2.2503,2.2503,2.4758
1806.652,2.2491,2.2491,14.2677,-0.003,2.2878,112.9041,254.6566,65.5662,0.3924,3.4664,2.2491,2.2491,2.4697
1806.8044,2.2289,2.2289,14.2922,-0.003,2.2901,112.7639,254.5784,65.8157,0.3897,3.3881,2.2289,2.2289,2.4386
1806.9568,2.219,2.219,14.3924,-0.0025,2.2925,112.6867,254.2911,63.5662,0.3826,3.2861,2.219,2.219,2.3641
1807.1092,2.2192,2.2192,14.5172,-0.004,2.288,112.2918,254.7894,63.0019,0.3785,3.2613,2.2192,2.2192,2.3445
1807.2616,2.2116,2.2116,14.5651,-0.0055,2.2976,112.1942,254.2382,64.2307,0.3821,3.3871,2.2116,2.2116,2.3448
1807.414,2.2096,2.2096,14.5753,-0.0069,2.2968,112.2054,250.7844,65.8111,0.3821,3.4203,2.2096,2.2096,2.3614
1807.5664,2.2099,2.2099,14.5656,-0.01,2.2891,112.4268,250.0888,64.3708,0.3902,3.4543,2.2099,2.2099,2.367
1807.7188,2.2101,2.2101,14.5458,-0.0102,2.2841,112.9325,250.6164,65.554,0.3977,3.3552,2.2101,2.2101,2.3781
1807.8712,2.2104,2.2104,14.5161,-0.0104,2.2803,113.272,254.7717,67.3081,0.4034,3.4832,2.2104,2.2104,2.3784
1808.0236,2.2107,2.2107,14.5263,-0.0099,2.2808,113.779,254.1338,64.723,0.3978,3.5422,2.2107,2.2107,2.3787
1808.176,2.2109,2.2109,14.5366,-0.011,2.2804,113.7581,253.9137,64.2449,0.3838,3.6037,2.2109,2.2109,2.379
1808.3284,2.2112,2.2112,14.5685,-0.0109,2.2834,113.2159,253.7686,63.027,0.3769,3.4602,2.2112,2.2112,2.3792
1808.4808,2.2167,2.2167,14.6571,-0.0119,2.2721,113.118,250.9955,65.8554,0.3805,3.369,2.2167,2.2167,2.3795
1808.6332,2.2219,2.2219,14.6773,-0.0109,2.2675,112.9026,252.9184,62.6267,0.3877,3.292,2.2219,2.2219,2.3798
1808.7856,2.2323,2.2323,14.6616,-0.0099,2.2706,112.9761,257.3866,63.9875,0.3796,3.2759,2.2323,2.2323,2.391
1808.938,2.2326,2.2326,14.5909,-0.0099,2.2813,113.6477,253.4704,67.0798,0.3554,3.2766,2.2326,2.2326,2.4133
1809.0904,2.2431,2.2431,14.518,-0.0111,2.2823,113.656,253.1441,65.0008,0.3465,3.2814,2.2431,2.2431,2.4136
