DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RACH,RDEP,RLA2,RLA4,RMED,RMIC,RPCH,RSHAL,SP
1964.7912,12.7843,0.049,2.3235,112.813,238.205,92.8393,0.4012,2.9687,2.0909,2.864,2.7137,2.864,2.864,2.1686,1.8918,2.3757,34.8704
1964.9436,12.803,0.0316,2.3002,112.011,241.431,88.7108,0.3895,3.0843,2.0929,2.8166,2.6792,2.8166,2.8166,1.9322,1.9033,2.4501,35.1062
1965.096,12.7468,0.0203,2.3166,113.053,250.445,86.7463,0.3941,3.1527,2.0894,2.7729,2.6287,2.7729,2.7729,2.8218,1.8951,2.5059,35.2477
1965.2484,12.9266,0.0211,2.3221,114.213,260.538,88.3342,0.4116,3.1914,2.0856,2.7332,2.5885,2.7332,2.7332,2.2719,1.8864,2.4376,36.4874
1965.4008,12.8067,0.0274,2.3026,114.414,258.978,90.1338,0.4184,3.1921,2.0778,2.6867,2.6005,2.6867,2.6867,2.3352,1.8691,2.3118,36.7869
1965.5532,12.7918,0.0241,2.2822,114.165,253.02,90.6162,0.422,3.1726,2.0752,2.6894,2.6519,2.6894,2.6894,2.2861,1.8575,2.3067,37.2354
1965.7056,12.7918,0.0128,2.3127,113.506,249.742,87.6522,0.412,3.1909,2.0743,2.7688,2.7224,2.7688,2.7688,2.6779,1.8508,2.3953,37.733
1965.858,12.7918,0.0014,2.3261,113.187,248.68,89.5576,0.403,3.212,2.0799,2.8426,2.7889,2.8426,2.8426,2.824,1.8464,2.4732,38.0728
1966.0104,12.8255,-0.0004,2.3337,112.966,241.0,92.644,0.398,3.2247,2.0873,2.912,2.8174,2.912,2.912,2.9046,1.8493,2.5316,38.2099
1966.1628,12.8142,0.0002,2.3336,112.19,238.861,96.0315,0.3936,3.2441,2.1012,2.9753,2.8213,2.9753,2.9753,2.9174,1.857,2.5301,37.8881
1966.3152,12.8142,0.0005,2.3225,111.749,238.664,91.5854,0.3762,3.226,2.1146,2.9614,2.8184,2.9614,2.9614,2.9177,1.8615,2.4622,37.1705
1966.4676,12.8142,0.0005,2.3316,111.94,235.679,88.9225,0.3711,3.2058,2.1269,2.9421,2.8155,2.9421,2.9421,2.9181,1.8709,2.5003,35.8394
1966.62,12.8142,0.0005,2.3253,112.04,237.472,87.0908,0.3686,3.237,2.1473,2.9421,2.8158,2.9421,2.9421,2.8846,1.8852,2.589,34.8645
1966.7724,12.758,0.0016,2.3106,111.717,223.142,87.726,0.3627,3.278,2.1827,3.1008,2.866,3.1008,3.1008,2.8653,1.9114,2.5147,34.0545
1966.9248,12.7243,0.0016,2.3221,110.95,215.124,82.3271,0.3336,3.4132,2.2218,3.9902,3.9628,3.9902,3.9902,3.0886,1.9761,2.9563,33.3201
1967.0772,12.7543,0.0035,2.3674,106.717,215.161,82.6767,0.3248,3.5473,2.2271,4.1089,4.0881,4.1089,4.1089,4.4703,2.1325,3.2056,32.6146
1967.2296,12.7468,0.0205,2.5495,104.149,215.679,84.0529,0.3324,3.5911,2.2102,3.5268,3.0803,3.5268,3.5268,8.3312,2.3995,2.7108,32.1933
1967.382,12.7019,0.0238,2.3869,104.414,217.897,89.7694,0.3468,3.5591,2.2198,2.9897,2.7831,2.9897,2.9897,2.4957,2.4021,2.4079,32.2964
1967.5344,12.6944,0.0155,2.3112,105.393,223.924,93.7816,0.3779,3.4368,2.2466,2.8352,2.7407,2.8352,2.8352,2.507,2.0123,2.4082,32.2988
1967.6868,12.7243,0.0022,2.3419,107.269,230.047,92.5112,0.3825,3.2771,2.2098,2.8115,2.7473,2.8115,2.8115,2.9211,1.9308,2.5267,32.3013
1967.8392,12.7356,-0.0002,2.3432,109.986,235.905,88.171,0.3877,3.2005,2.1292,2.8118,2.7476,2.8118,2.8118,3.017,1.853,2.5391,32.5049
1967.9916,12.7468,0.0003,2.3428,112.65,237.55,86.8053,0.3891,3.1526,2.0884,2.8012,2.7606,2.8012,2.8012,2.9214,1.8411,2.5229,32.608
1968.144,12.7393,-0.0001,2.3172,111.698,239.028,87.2151,0.3792,3.1502,2.052,2.7427,2.7065,2.7427,2.7427,2.8133,1.8233,2.467,32.9134
1968.2964,12.7468,-0.0006,2.329,111.545,239.743,92.1905,0.3647,3.1338,2.0361,2.6673,2.692,2.6673,2.6673,2.739,1.8039,2.404,34.0285
1968.4488,12.7468,0.0,2.3263,112.839,241.887,91.026,0.3664,3.1645,2.0175,2.6614,2.6056,2.6614,2.6614,2.7872,1.7799,2.2894,35.2428
1968.6012,12.7468,0.0007,2.3323,113.92,246.789,93.2628,0.3795,3.1593,2.0004,2.5415,2.5188,2.5415,2.5415,2.2072,1.7648,2.2487,36.6579
1968.7536,12.7468,0.0032,2.316,115.499,251.512,90.9338,0.404,3.1502,1.9875,2.5813,2.5477,2.5813,2.5813,1.7736,1.7565,2.3211,37.0468
1968.906,12.7468,0.0045,2.2358,116.69,250.779,91.2831,0.427,3.1216,1.9763,2.6791,2.5819,2.6791,2.6791,2.1795,1.7529,2.4308,36.9487
1969.0584,12.7468,0.0051,2.3037,116.532,248.414,89.3776,0.4334,3.0721,1.9675,2.7742,2.6667,2.7742,2.7742,2.815,1.7568,2.3613,36.9511
1969.2108,12.7393,0.0022,2.3522,115.723,240.819,90.1186,0.4229,3.0375,1.963,2.8496,2.7675,2.8496,2.8496,2.9785,1.7609,2.4581,36.853
1969.3632,12.7318,0.0002,2.3473,114.418,239.993,91.6749,0.414,3.1382,1.9632,2.8707,2.7571,2.8707,2.8707,2.9675,1.7586,2.5138,37.4825
1969.5156,12.7243,0.0041,2.3469,112.304,240.613,91.6749,0.3882,3.1652,1.9644,2.7452,2.6697,2.7452,2.7452,2.749,1.7624,2.4598,37.9908
1969.668,12.7243,0.0077,2.2948,112.147,244.965,93.4745,0.3767,3.1762,1.9672,2.67,2.615,2.67,2.67,2.1464,1.7711,2.4174,38.47
1969.8204,12.7768,0.0088,2.3262,113.728,246.682,90.8278,0.3668,3.1903,1.97,2.7925,2.695,2.7925,2.7925,2.6518,1.772,2.4451,38.3394
1969.9728,12.7468,0.0065,2.3635,114.236,247.252,92.8391,0.361,3.1909,1.981,2.7244,2.6201,2.7244,2.7244,2.3452,1.7656,2.4243,37.8352
1970.1252,12.7468,0.0021,2.2883,114.403,247.634,91.5688,0.3779,3.1739,1.9862,2.74,2.6967,2.74,2.74,2.353,1.7591,2.6463,37.2303
1970.2776,12.7243,-0.0001,2.322,114.137,246.729,94.4272,0.3837,3.132,1.9947,2.8405,2.7312,2.8405,2.8405,2.9809,1.7695,2.5609,36.5818
1970.43,12.6794,0.0004,2.3232,113.149,245.596,92.4159,0.3813,3.1144,1.9984,2.7913,2.7075,2.7913,2.7913,2.9675,1.7849,2.434,35.4693
1970.5824,12.7843,0.0004,2.3182,112.431,243.98,96.121,0.3714,3.1332,2.0096,2.8055,2.7852,2.8055,2.8055,2.8331,1.8174,2.622,34.3567
1970.7348,12.7918,0.0005,2.327,113.919,243.247,91.5773,0.3777,3.1339,2.0176,2.8025,2.7415,2.8025,2.8025,2.8081,1.8312,2.6236,33.6024
1970.8872,12.7918,0.0015,2.3293,114.55,243.524,91.8949,0.4124,3.1044,2.0223,2.773,2.7097,2.773,2.773,2.8084,1.8233,2.5389,33.3588
1971.0396,12.7918,0.004,2.3685,115.251,243.794,90.5187,0.4503,3.0738,2.0252,2.7541,2.71,2.7541,2.7541,2.8087,1.8194,2.4968,33.2607
1971.192,12.7843,0.0006,2.3419,115.701,242.551,94.7448,0.4551,3.0751,2.0233,2.7481,2.7128,2.7481,2.7481,2.809,1.8247,2.5993,33.6305
1971.3444,12.7918,0.0006,2.3384,115.828,242.103,98.4499,0.4502,3.0858,2.0207,2.7611,2.7364,2.7611,2.7611,2.8094,1.8241,2.4837,33.8372
1971.4968,12.7918,0.0005,2.3395,115.28,242.295,99.6828,0.4411,3.0194,2.0161,2.7574,2.7426,2.7574,2.7574,2.7933,1.8115,2.5411,34.4167
1971.6492,12.803,0.0004,2.3402,114.61,242.086,99.7887,0.4333,2.946,2.0112,2.7237,2.68,2.7237,2.7237,2.7686,1.8028,2.5634,35.3563
1971.8016,12.8142,0.0002,2.343,114.329,239.414,96.8246,0.4185,2.9074,2.005,2.7387,2.6804,2.7387,2.7387,2.724,1.7846,2.5338,36.2077
1971.954,12.8142,0.0003,2.3377,114.132,239.714,92.7335,0.4041,2.908,2.004,2.7939,2.7444,2.7939,2.7939,2.7961,1.7753,2.6598,36.9255
1972.1064,12.8142,0.0003,2.3325,114.015,240.826,92.31,0.3848,2.9187,2.0022,2.8077,2.7668,2.8077,2.8077,2.8667,1.7786,2.528,37.4182
1972.2588,12.803,-0.0002,2.3301,113.306,241.875,91.4159,0.3735,2.9595,2.0036,2.8177,2.7822,2.8177,2.8177,2.8554,1.797,2.5163,37.6063
1972.4112,12.8142,-0.0001,2.3342,113.694,241.917,93.5331,0.3703,2.9099,2.007,2.8213,2.7409,2.8213,2.8213,2.8565,1.8047,2.644,37.7093
1972.5636,12.803,-0.0001,2.3402,114.767,230.796,88.2401,0.368,2.9005,2.01,2.8217,2.7193,2.8217,2.8217,2.9456,1.8033,2.5581,37.7118
1972.716,12.8142,-0.0005,2.3561,114.738,238.181,87.9698,0.3599,2.9212,2.0152,2.822,2.7196,2.822,2.822,2.9418,1.8038,2.4853,37.4187
1972.8684,12.7992,0.0,2.3347,113.713,240.061,86.7715,0.3324,2.9753,2.0185,2.8288,2.7388,2.8288,2.8288,3.0073,1.8134,2.5437,36.9647
1973.0208,12.8142,-0.001,2.3356,113.319,237.9,91.0059,0.3246,3.063,2.0235,2.8291,2.7992,2.8291,2.8291,3.0112,1.8283,2.689,36.425
1973.1732,12.8142,-0.0004,2.3365,113.401,237.863,91.5352,0.3275,3.1741,2.0328,2.8246,2.7833,2.8246,2.8246,3.0547,1.8374,2.5178,35.7732
1973.3256,12.8142,0.0001,2.3367,113.484,239.517,94.7448,0.3479,3.1497,2.0408,2.7458,2.6513,2.7458,2.7458,3.0751,1.8408,2.4353,35.2505
1973.478,12.8142,0.0001,2.2865,114.4,242.178,95.2741,0.3746,3.1452,2.0452,2.6713,2.5863,2.6713,2.6713,2.0573,1.8482,2.364,34.3809
1973.6304,12.8067,0.0002,2.2997,114.96,242.688,95.6975,0.3982,3.1202,2.0457,2.7661,2.6254,2.7661,2.7661,2.4366,1.8501,2.487,33.6042
1973.7828,12.8367,0.0001,2.3132,114.227,240.07,93.3377,0.4001,3.0504,2.0438,2.7982,2.6867,2.7982,2.7982,2.8449,1.8393,2.3911,33.1837
1973.9352,12.8255,-0.0008,2.3369,113.753,240.324,90.5853,0.3907,3.0217,2.042,2.8096,2.726,2.8096,2.8096,2.9985,1.8318,2.4892,32.7801
1974.0876,12.8367,-0.0003,2.3379,112.91,239.78,88.6413,0.384,2.9809,2.0401,2.8366,2.7548,2.8366,2.8366,3.0031,1.8179,2.5983,32.9072
1974.24,12.8367,-0.001,2.3296,112.573,239.716,91.8481,0.3803,2.9676,2.0426,2.8448,2.7488,2.8448,2.8448,3.0122,1.8135,2.5272,33.0095
1974.3924,12.8367,0.0003,2.3489,112.493,239.564,94.3887,0.3795,2.9604,2.0454,2.8451,2.7419,2.8451,2.8451,3.0317,1.8329,2.675,33.2125
1974.5448,12.8479,0.0003,2.3461,112.845,239.067,94.5331,0.3821,2.9587,2.0489,2.8454,2.717,2.8454,2.8454,3.0105,1.851,2.6712,33.3149
1974.6972,12.8479,-0.0003,2.3412,113.552,238.96,90.5861,0.386,2.9535,2.0526,2.8368,2.7173,2.8368,2.8368,2.9403,1.8592,2.6835,33.8591
1974.8496,12.8442,-0.0006,2.3152,113.221,239.443,94.9858,0.3884,2.9197,2.0534,2.8147,2.7176,2.8147,2.8147,2.8577,1.8564,2.6017,34.4671
1975.002,12.8517,-0.0011,2.3278,113.3,239.953,96.5738,0.3928,2.8877,2.053,2.8072,2.7227,2.8072,2.8072,2.7861,1.841,2.6805,35.1757
1975.1544,12.8517,-0.0001,2.3371,113.469,238.491,93.6399,0.3946,2.8706,2.0513,2.8075,2.7115,2.8075,2.8075,2.7498,1.826,2.6028,35.938
1975.3068,12.8442,0.0004,2.3508,113.444,235.118,91.4631,0.3886,2.9162,2.0454,2.8153,2.6811,2.8153,2.8153,2.7521,1.8259,2.4941,36.3423
1975.4592,12.8592,-0.0006,2.3444,113.318,228.361,89.4231,0.3799,2.9562,2.0396,2.8362,2.696,2.8362,2.8362,2.8766,1.8324,2.4691,36.4496
1975.6116,12.8367,0.0005,2.3548,112.893,228.458,93.3399,0.3611,3.0133,2.0414,2.8543,2.7444,2.8543,2.8543,2.9538,1.8299,2.6448,37.1528
1975.764,12.8479,0.0008,2.3272,113.499,228.434,90.6546,0.3631,3.0655,2.04,2.7469,2.7434,2.7469,2.7469,3.0476,1.8261,2.4473,37.4545
1975.9164,12.8367,0.003,2.3398,113.802,228.451,92.1653,0.3862,3.1172,2.0211,2.597,2.4925,2.597,2.597,3.0694,1.8267,2.366,37.4564
1976.0688,12.8517,0.0053,2.3356,113.76,228.822,86.0255,0.4016,3.1572,2.023,2.7699,2.6589,2.7699,2.7699,2.5567,1.822,2.5497,37.0143
1976.2212,12.8442,0.0078,2.2399,113.678,229.867,88.1488,0.3993,3.1859,2.0212,2.8622,2.7711,2.8622,2.8622,2.0991,1.8192,2.4575,36.3503
1976.3736,12.7918,0.0106,2.3257,113.899,231.263,85.9535,0.3936,3.1853,2.0244,2.8862,2.7767,2.8862,2.8862,3.0117,1.8139,2.4964,35.6922
1976.526,12.8367,0.0165,2.349,114.194,235.299,93.0462,0.3932,3.1534,2.0296,2.8206,2.7012,2.8206,2.8206,2.4132,1.8161,2.4987,34.871
1976.6784,12.8517,0.0196,2.3311,113.935,237.393,92.232,0.3929,3.116,2.0324,2.6717,2.5684,2.6717,2.6717,1.9832,1.8226,2.4002,33.963
1976.8308,12.8442,0.0353,2.3148,113.554,241.093,98.4499,0.3855,3.0833,2.0442,2.5875,2.4536,2.5875,2.5875,2.9954,1.835,2.4373,33.3571
1976.9832,13.0764,0.0424,2.2895,114.699,243.091,97.2545,0.373,3.0583,2.0559,2.5338,2.4195,2.5338,2.5338,1.8024,1.841,2.1457,32.7512
1977.1356,12.7918,0.0462,2.3522,115.684,245.557,95.7469,0.371,3.0488,2.0638,2.6208,2.5129,2.6208,2.6208,2.1658,1.8534,2.4179,32.246
1977.288,12.8142,0.0373,2.3081,115.312,247.426,95.6411,0.3773,3.1013,2.0724,2.6144,2.6074,2.6144,2.6144,2.0516,1.8719,2.2908,32.2401
1977.4404,13.9604,0.0333,2.3267,113.851,250.608,99.2712,0.3952,3.1568,2.0866,2.633,2.5793,2.633,2.633,2.9829,1.8707,2.3247,32.3425
1977.5928,12.8292,0.0277,2.2352,112.488,250.846,100.673,0.4173,3.1817,2.1033,2.7013,2.658,2.7013,2.7013,1.4852,1.8517,2.4544,32.445
1977.7452,12.8217,0.0201,2.2851,111.91,252.559,95.8799,0.4228,3.223,2.109,2.7553,2.6734,2.7553,2.7553,1.4853,1.8461,2.4023,32.5524
1977.8976,12.8142,0.0083,2.3396,111.755,253.846,90.9045,0.4163,3.288,2.1182,2.7427,2.6371,2.7427,2.7427,3.0821,1.853,2.2199,32.7504
1978.05,12.7243,0.0004,2.3069,112.405,241.547,85.3353,0.4116,3.3201,2.1218,2.8197,2.664,2.8197,2.8197,3.0891,1.8724,2.421,32.9535
1978.2024,12.6869,0.0003,2.3383,112.639,239.729,86.8467,0.4138,3.3138,2.1654,2.889,2.7489,2.889,2.889,2.9984,1.9549,2.3582,33.1706
1978.3548,12.8142,0.0009,2.3549,111.485,228.856,88.4346,0.4127,3.3444,2.1866,2.9671,2.8085,2.9671,2.9671,2.9922,2.024,2.5498,33.7621
1978.5072,12.8142,0.0099,2.3348,108.635,227.324,87.758,0.4063,3.3249,2.1751,3.0532,2.8803,3.0532,3.0532,3.4967,2.3014,2.4731,34.2864
1978.6596,12.8142,0.0233,2.4054,106.516,222.373,82.228,0.3789,3.3556,2.1795,3.299,3.172,3.299,3.299,5.4932,2.3521,2.6869,34.6935
1978.812,12.8255,0.0315,2.5082,105.315,217.604,74.4164,0.3419,3.3807,2.1901,4.1158,3.7486,4.1158,4.1158,3.8235,2.1607,3.0032,35.4022
1978.9644,12.8367,0.0228,2.3653,105.032,222.489,78.8625,0.3295,3.3955,2.1665,3.4782,3.3461,3.4782,3.4782,3.3473,1.9617,2.7309,36.1847
1979.1168,12.8442,0.0079,2.3593,105.384,220.824,78.782,0.3406,3.3436,2.0975,2.8119,2.7727,2.8119,2.8119,3.2357,1.8185,2.5244,36.1566
1979.2692,12.8517,0.0049,2.3384,107.33,228.056,85.2174,0.3494,3.2334,2.0262,2.7616,2.6823,2.7616,2.7616,2.9772,1.7631,2.5996,35.7521
1979.4216,12.8592,0.0065,2.3449,111.904,241.132,85.5047,0.3832,3.173,1.9989,2.6574,2.5754,2.6574,2.6574,2.8362,1.7608,2.3475,35.0453
1979.574,12.8592,0.0034,2.3329,115.813,240.293,88.781,0.4376,3.1344,1.9922,2.3987,2.3298,2.3987,2.3987,2.2303,1.765,2.1027,34.3385
1979.7264,12.8704,0.0081,2.2937,116.028,233.964,87.4048,0.4555,3.1111,1.9855,2.4337,2.3473,2.4337,2.4337,1.4009,1.7694,2.2224,33.7324
1979.8788,12.8367,0.0096,2.1701,116.636,244.363,89.1289,0.4423,3.0958,1.979,2.6397,2.5609,2.6397,2.6397,1.7385,1.7716,2.3652,33.0255
1980.0312,13.185,0.0096,2.3143,117.126,244.25,92.31,0.4266,3.0559,1.971,2.7372,2.6657,2.7372,2.7372,2.7376,1.7731,2.3537,32.1634
1980.1836,13.039,0.0008,2.3399,116.746,239.091,96.1945,0.4036,3.0502,1.9648,2.7844,2.6908,2.7844,2.7844,2.7252,1.7806,2.3104,31.4101
1980.336,12.8817,-0.0002,2.3279,116.2,233.1,94.6067,0.395,3.0649,1.9646,2.7999,2.6911,2.7999,2.7999,2.7731,1.7844,2.3106,30.7031
1980.4884,12.8817,0.0002,2.3305,113.684,226.21,96.486,0.3814,3.1928,1.9712,2.7879,2.6914,2.7879,2.7879,2.7694,1.7742,2.418,30.4656
1980.6408,12.8817,0.0002,2.3223,112.548,227.332,95.989,0.3732,3.2688,1.978,2.6563,2.5352,2.6563,2.6563,2.7247,1.766,2.3128,30.6686
1980.7932,12.8929,0.0052,2.3086,112.948,236.123,96.9417,0.3764,3.2768,1.9849,2.5046,2.3874,2.5046,2.5046,2.374,1.7769,2.2305,30.8433
1980.9456,12.8592,0.0182,2.2856,114.388,241.167,90.5658,0.3956,3.2269,1.9948,2.5221,2.4226,2.5221,2.5221,1.5307,1.7933,2.1609,30.9741
1981.098,12.8592,0.0199,2.2041,115.118,240.596,89.0838,0.4254,3.1914,2.007,2.6078,2.4856,2.6078,2.6078,1.4417,1.8144,2.3574,31.1772
1981.2504,12.8442,0.013,2.3363,114.554,234.248,88.2369,0.4278,3.1595,2.0173,2.7188,2.5823,2.7188,2.7188,2.4781,1.8347,2.4678,31.5621
1981.4028,12.8442,0.0023,2.3109,113.579,230.652,91.4631,0.3868,3.1251,2.0262,2.827,2.6683,2.827,2.827,2.6364,1.8455,2.4669,32.3541
1981.5552,12.994,0.0028,2.3183,112.511,229.999,91.4631,0.3675,3.1273,2.0357,2.8274,2.706,2.8274,2.8274,2.6749,1.8584,2.3036,33.0801
1981.7076,12.8817,0.0042,2.3198,112.309,230.391,87.7312,0.3655,3.1274,2.0363,2.8539,2.7183,2.8539,2.8539,2.6752,1.87,2.3036,33.7889
1981.86,12.8817,0.0044,2.3087,112.128,228.648,88.5987,0.3863,3.0975,2.0328,2.8417,2.6826,2.8417,2.8417,2.3408,1.8788,2.2821,34.0047
1982.0124,12.8817,0.008,2.2471,112.581,228.361,86.0581,0.3916,3.027,2.0287,2.6511,2.4285,2.6511,2.6511,2.1203,1.8642,2.208,34.1071
1982.1648,12.8817,0.0144,2.3204,112.909,228.33,90.0017,0.4013,3.0979,2.0224,2.5985,2.4827,2.5985,2.5985,2.5674,1.8391,2.189,34.0083
1982.3172,12.758,0.0151,2.3225,113.184,223.474,89.0284,0.3888,3.1787,2.0101,2.695,2.5134,2.695,2.695,2.7199,1.822,2.1741,33.708
1982.4696,12.9154,0.0362,2.3415,113.436,229.19,90.9338,0.3918,3.1603,1.9891,2.5692,2.4097,2.5692,2.5692,2.0749,1.7938,2.1202,33.4037
1982.622,12.9266,0.0503,2.2479,113.665,234.978,91.1146,0.3947,3.1798,1.974,2.4464,2.288,2.4464,2.4464,1.3943,1.768,2.1006,32.999
1982.7744,12.9266,0.0637,2.33,113.238,241.365,92.7825,0.3787,3.1804,1.9646,2.5981,2.4674,2.5981,2.5981,1.7125,1.7517,2.2026,32.5943
1982.9268,13.421,0.048,2.2439,111.858,245.759,94.4763,0.3671,3.2073,1.9493,2.5741,2.459,2.5741,2.5741,1.4287,1.7272,2.0926,32.2051
1983.0792,12.8704,0.0256,2.336,111.912,245.629,90.3787,0.3705,3.2417,1.9366,2.446,2.4059,2.446,2.446,2.7692,1.7178,2.0486,31.684
1983.2316,13.185,0.0131,2.3383,112.499,238.43,89.2401,0.3869,3.2624,1.9235,2.5626,2.349,2.5626,2.5626,2.1757,1.7103,2.1958,30.876
1983.384,12.8966,0.0197,2.317,113.243,241.838,84.2383,0.4182,3.1989,1.9167,2.48,2.2892,2.48,2.48,2.657,1.7081,2.0755,29.9671
1983.5364,12.9116,0.0316,2.2757,112.757,254.62,87.6258,0.4254,3.179,1.9158,2.3938,2.2986,2.3938,2.3938,1.7555,1.7018,2.0364,29.6631
1983.6888,12.9154,0.0302,2.2591,113.236,248.892,87.3835,0.4187,3.1391,1.9145,2.5211,2.387,2.5211,2.5211,1.8803,1.7142,2.1547,29.4955
1983.8412,13.7918,0.0202,2.326,114.695,247.007,88.7539,0.4076,3.1192,1.9128,2.6174,2.4718,2.6174,2.6174,2.492,1.7395,2.1746,29.3966
1983.9936,13.0839,0.0087,2.3145,114.692,246.293,88.5422,0.4027,3.1393,1.9111,2.6964,2.5278,2.6964,2.6964,2.673,1.7422,2.2951,29.5997
1984.146,13.1738,0.0002,2.3079,112.436,245.528,87.4846,0.4006,3.1235,1.9056,2.6837,2.5355,2.6837,2.6837,2.6877,1.716,2.2124,29.8028
1984.2984,12.9341,-0.0003,2.3163,111.744,244.276,87.8555,0.3916,3.1059,1.893,2.6309,2.4832,2.6309,2.6309,2.6742,1.6938,2.1417,29.8045
1984.4508,12.9266,0.0002,2.3171,113.536,244.926,85.4207,0.3744,3.0763,1.8793,2.5229,2.3814,2.5229,2.5229,2.6683,1.6835,2.0837,30.3105
1984.6032,12.9191,0.0015,2.316,115.532,251.352,85.1327,0.3617,3.0611,1.876,2.4181,2.2702,2.4181,2.4181,2.2285,1.6837,2.0977,30.9687
1984.7556,12.9041,0.0033,2.2431,115.858,253.728,86.8053,0.3589,3.0324,1.8766,2.4474,2.311,2.4474,2.4474,1.8359,1.6999,2.2626,31.9334
1984.908,12.8592,0.0003,2.2059,115.657,260.609,91.7482,0.3681,3.064,1.8792,2.5641,2.4315,2.5641,2.5641,2.516,1.7103,2.3337,32.688
1985.0604,13.3386,0.0006,2.3168,115.887,252.895,92.0658,0.3832,3.0902,1.8738,2.6189,2.4793,2.6189,2.6189,2.7326,1.7038,2.3042,33.2963
1985.2128,12.9041,-0.0005,2.3022,115.995,250.787,94.6599,0.4109,3.1093,1.8726,2.6154,2.4398,2.6154,2.6154,2.6873,1.6839,2.1732,33.7421
1985.3652,12.9266,-0.0012,2.2949,115.028,246.127,92.7869,0.4184,3.1028,1.8784,2.5654,2.4457,2.5654,2.5654,2.6121,1.6508,2.164,34.1107
1985.5176,12.9154,-0.0008,2.2928,113.584,238.965,93.528,0.415,3.1004,1.8822,2.6277,2.4718,2.6277,2.6277,2.6232,1.6646,2.2537,34.1812
1985.67,12.9041,0.0004,2.316,114.703,236.036,88.2602,0.4002,3.0907,1.8841,2.6831,2.5185,2.6831,2.6831,2.6986,1.7405,2.2752,33.9781
1985.8224,12.9191,0.0003,2.2965,114.645,232.863,87.8368,0.3949,3.0701,1.8857,2.6834,2.5258,2.6834,2.6834,2.7366,1.7448,2.2548,33.2707
1985.9748,12.9191,0.0004,2.3092,113.829,228.493,87.0241,0.4054,3.052,1.8799,2.6333,2.4599,2.6333,2.6333,2.65,1.7036,2.2989,32.5633
1986.1272,12.9154,-0.0001,2.295,114.774,238.014,92.9793,0.4322,3.0096,1.8526,2.5205,2.3664,2.5205,2.5205,2.6993,1.6459,2.1331,31.4682
1986.2796,12.9266,0.0004,2.2935,114.887,243.703,92.3442,0.4378,2.9848,1.8367,2.4287,2.2678,2.4287,2.4287,2.4836,1.6432,1.9653,30.8458
1986.432,12.9266,0.0005,2.2851,114.617,250.238,92.4159,0.4232,3.0437,1.813,2.3986,2.2783,2.3986,2.3986,2.255,1.657,2.0567,30.2392
1986.5844,12.8817,0.0,2.2606,114.995,261.825,90.2678,0.3994,3.1044,1.813,2.3056,2.2429,2.3056,2.3056,2.1925,1.656,1.9569,29.6325
1986.7368,12.8817,0.0015,2.2683,114.766,260.644,91.5381,0.386,3.115,1.8101,2.28,2.1762,2.28,2.28,1.7116,1.6307,1.845,29.1267
1986.8892,12.8817,0.0016,2.1959,114.245,259.395,91.297,0.3973,3.0817,1.8081,2.3278,2.238,2.3278,2.3278,2.0248,1.6223,1.9852,28.8271
1987.0416,12.9865,0.001,2.2943,114.456,252.892,93.8805,0.4053,3.0576,1.808,2.6031,2.4245,2.6031,2.6031,2.376,1.6069,2.1467,29.1383
1987.194,12.8742,0.0001,2.3103,113.888,243.041,88.9051,0.3955,2.9719,1.8155,2.6553,2.5412,2.6553,2.6553,2.9531,1.606,2.1496,29.3341
1987.3464,12.8667,0.0001,2.3672,112.297,239.884,89.6453,0.379,2.982,1.8307,2.645,2.5018,2.645,2.645,3.2691,1.6566,2.1226,29.4366
1987.4988,12.8704,0.0002,2.3494,110.878,237.201,84.5522,0.3604,3.1289,1.8547,2.6375,2.4808,2.6375,2.6375,2.8695,1.7208,2.2579,29.6397
1987.6512,12.8704,0.0013,2.3679,109.916,235.757,88.9794,0.3765,3.2485,1.8883,2.6596,2.5246,2.6596,2.6596,2.9059,1.7583,2.2303,30.0823
1987.8036,12.8592,0.0012,2.3747,108.947,226.153,86.2571,0.3978,3.3661,1.8999,2.6871,2.566,2.6871,2.6871,2.8264,1.7655,2.3256,30.9942
1987.956,12.8817,0.0012,2.3504,108.245,219.627,88.586,0.3948,3.4907,1.9296,2.7188,2.6191,2.7188,2.7188,2.8667,1.7747,2.3586,31.984
1988.1084,12.8817,0.0012,2.3606,108.264,227.261,88.4689,0.3793,3.4049,1.9357,2.7944,2.688,2.7944,2.7944,2.998,1.8007,2.4114,32.9946
1988.2608,12.8817,0.0033,2.3696,109.947,231.591,89.2099,0.3616,3.2485,1.9436,2.8153,2.7194,2.8153,2.8153,3.0488,1.8386,2.4149,33.6772
1988.4132,12.8817,0.0052,2.3584,110.641,233.286,87.5769,0.3573,3.078,1.9508,2.7118,2.6025,2.7118,2.7118,3.001,1.8252,2.5186,33.8804
1988.5656,12.8817,0.0003,2.3179,111.643,234.661,83.1609,0.3544,3.0059,1.9463,2.6212,2.503,2.6212,2.6212,2.7812,1.7568,2.3173,33.8822
1988.718,12.8817,-0.0002,2.3212,112.756,236.722,83.4785,0.3506,2.9795,1.9314,2.5916,2.4975,2.5916,2.5916,2.6798,1.7236,2.2864,34.0203
1988.8704,12.8817,0.0003,2.32,113.31,241.186,82.014,0.3464,2.9526,1.9099,2.5963,2.4921,2.5963,2.5963,2.705,1.7104,2.3686,34.0873
