DEPTH,CALI,DENC,DENS,DTC,DTS,DTS1,DTS2,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
1227.3796,12.0926,-0.0315,1.7062,184.2206,,216.5406,230.2509,40.5308,0.5668,4.049,1.7361,0.8578,1.667,-65.875
1227.532,12.0201,-0.029,1.788,184.2808,,228.6335,229.0751,42.2452,0.5701,3.7914,1.4188,0.8577,1.3463,-71.1875
1227.6844,12.0995,-0.0214,1.8314,184.8394,,235.8388,245.4998,39.2951,0.5634,3.4433,1.4216,0.8756,1.3793,-70.0625
1227.8368,12.1439,-0.0221,1.7461,185.4734,,241.8416,236.4557,43.7581,0.5895,3.1705,1.4894,0.8676,1.441,-68.375
1227.9892,12.492,-0.0217,1.5861,185.5047,,243.1385,288.3704,46.0776,0.5866,3.0551,1.7909,0.9473,1.6641,-65.75
1228.1416,13.017,-0.0236,1.436,183.8707,,268.7523,311.1948,46.0396,0.6194,2.6089,2.3452,1.102,2.1084,-67.0625
1228.294,13.5257,-0.0217,1.3485,181.1452,,295.6946,305.7289,46.7203,0.6097,2.1754,3.0985,1.9846,2.7137,-70.875
1228.4464,12.9556,-0.022,1.3232,179.8465,,282.0152,321.3591,44.0243,0.6193,1.9349,3.2009,2.5304,2.803,-71.125
1228.5988,12.9003,-0.0246,1.3247,166.8443,,289.3494,331.497,46.167,0.6207,2.0976,3.0478,1.3377,2.6252,-67.5625
1228.7512,12.9427,-0.0275,1.3685,167.3082,,264.3943,341.2239,45.9166,0.5909,2.5269,2.7527,1.3593,2.3679,-65.6875
1228.9036,12.9,-0.0285,1.4189,168.2659,,223.6693,345.5899,47.5087,0.5899,2.6795,2.3633,1.3261,2.0584,-66.8125
1229.056,12.7804,-0.0294,1.499,169.5001,,220.9158,345.037,46.3307,0.5759,2.672,2.0189,1.2926,1.7377,-74.5625
1229.2084,12.2041,-0.0287,1.5729,186.0906,,225.6494,345.074,47.7503,0.563,2.7526,1.8532,1.2142,1.5527,-69.3125
1229.3608,12.2068,-0.0242,1.6802,182.9896,,223.2657,343.7384,44.5594,0.5607,3.0638,1.5504,0.8152,1.3124,-70.4375
1229.5132,12.3391,-0.0202,1.7707,183.5398,,232.4132,339.751,44.7817,0.5449,3.6641,1.2479,0.8003,1.0688,-68.5
1229.6656,12.2464,-0.0148,1.8684,185.1307,,228.4199,339.7429,44.6507,0.5857,4.1955,1.2241,0.807,1.0199,-74.25
1229.818,12.273,-0.0123,1.9222,185.6088,,230.4608,339.7429,43.769,0.5833,4.3648,1.2304,0.8059,0.9926,-74.875
1229.9704,12.1814,-0.0099,1.9339,185.1298,,276.8169,339.7429,42.0605,0.6167,4.2163,1.1841,0.6957,0.9733,-72.625
1230.1228,12.1389,-0.0135,1.9084,185.2274,,295.8167,338.8128,45.1184,0.5827,4.3059,1.1333,0.7023,0.9383,-70.5
1230.2752,12.1135,-0.0172,1.8862,184.6153,,296.1223,334.4837,45.8729,0.5911,3.7619,1.1709,0.7776,0.9363,-73.5
1230.4276,12.1013,-0.0197,1.8683,184.2387,,256.0789,323.7736,45.0264,0.549,3.1912,1.2397,0.785,1.0161,-76.0625
1230.58,12.2691,-0.0219,1.7721,184.1188,,237.2392,330.0959,45.1986,0.5971,2.6357,1.3509,0.7935,1.0954,-73.375
1230.7324,12.3356,-0.0267,1.6107,183.3246,,242.4632,322.4313,42.3706,0.5968,2.3194,1.6025,0.7473,1.2646,-71.6875
1230.8848,12.4881,-0.0286,1.4408,182.5092,,261.7296,351.4417,42.4123,0.6073,2.0674,2.2893,0.8322,1.7661,-68.8125
1231.0372,12.5591,-0.0256,1.333,180.5137,,294.7123,368.1707,40.7138,0.6205,1.9102,3.4301,3.4469,2.5711,-70.125
1231.1896,12.5905,-0.021,1.2889,180.9915,,287.8539,362.8641,38.8733,0.6075,1.8978,3.2718,3.1192,2.5012,-67.875
1231.342,12.418,-0.0255,1.2986,183.722,,275.5025,358.0869,39.3677,0.6313,2.2336,2.9434,2.8066,2.2226,-74.3125
1231.4944,12.2524,-0.0312,1.3946,183.715,,214.6194,345.2492,41.5646,0.5697,2.9836,2.2223,2.8491,1.7512,-74.875
1231.6468,12.0718,-0.0311,1.5863,184.3732,,221.5642,321.2602,42.9519,0.6027,4.5925,1.3968,0.7613,1.101,-71.6875
1231.7992,11.986,-0.016,1.845,184.7296,,221.9066,283.1339,43.3718,0.6163,4.5018,1.2051,0.7011,0.9777,-71.875
1231.9516,12.0101,-0.0076,1.9749,183.8468,,230.8234,292.1069,43.6984,0.6204,4.2113,1.2133,0.6952,0.9615,-70.5
1232.104,12.2523,-0.0083,1.9305,182.7603,,219.6766,274.0325,42.0951,0.5821,4.0606,1.2257,0.6836,0.9706,-74.0
1232.2564,12.2129,-0.0093,1.867,185.5425,,210.5495,275.0508,41.0746,0.5287,3.9591,1.2641,0.7843,0.9995,-76.375
1232.4088,12.1409,-0.0093,1.8425,187.0289,,222.6163,250.5957,40.845,0.5353,4.032,1.2324,0.7607,0.9862,-76.125
1232.5612,12.0384,-0.0112,1.867,187.126,,222.1828,250.9891,41.2516,0.5402,4.1266,1.1456,0.6991,0.957,-71.4375
1232.7136,12.0048,-0.0112,1.9164,186.8573,,228.6707,324.8167,39.6575,0.5807,3.9774,1.1562,0.7608,0.9455,-72.625
1232.866,11.9645,-0.0036,1.9354,186.4839,,223.1693,324.8167,45.9616,0.5597,3.4237,1.2737,0.8609,1.0254,-72.5
1233.0184,11.9781,-0.0096,1.849,184.2578,,223.646,319.5306,44.8104,0.5463,2.8967,1.3999,0.9658,1.1206,-71.5625
1233.1708,12.0414,-0.0204,1.6935,185.8482,,229.2477,318.8432,42.5696,0.5362,2.8542,1.5532,1.2737,1.2442,-72.5625
1233.3232,12.1695,-0.0259,1.6523,182.2353,,220.5237,312.6352,43.7562,0.5574,3.0819,1.5803,1.2348,1.2354,-77.8125
1233.4756,11.9168,-0.0282,1.7113,182.8826,,219.5435,322.2163,42.1001,0.5648,4.0548,1.5006,1.0335,1.1803,-75.8125
1233.628,11.8303,-0.0258,1.8514,182.3127,,205.8317,322.6356,42.0238,0.5583,4.1015,1.3725,0.7045,1.098,-72.3125
1233.7804,11.8286,-0.0237,1.9223,182.0031,,201.9302,373.7166,44.0065,0.5911,3.9899,1.1344,0.6931,0.9126,-73.0
1233.9328,11.8588,-0.0223,1.9124,182.1045,,199.785,386.6526,43.3933,0.5931,3.8838,1.1123,0.7523,0.8823,-73.625
1234.0852,11.8458,-0.0186,1.9123,180.666,,224.0494,388.6947,44.0257,0.6098,3.9323,1.1542,0.7376,0.9114,-78.9375
1234.2376,11.8114,-0.0118,1.9015,183.9851,,230.3683,388.6947,46.2173,0.566,4.0473,1.242,0.7128,0.992,-74.625
1234.39,11.8577,-0.0129,1.8614,184.3421,,231.4127,332.1675,45.9018,0.551,3.9951,1.2677,0.7275,1.0203,-72.875
1234.5424,11.8617,-0.0097,1.7792,187.0457,,232.9105,316.7434,44.7778,0.551,3.6401,1.3585,1.018,1.0815,-70.125
1234.6948,11.8667,-0.0142,1.6257,186.3401,,230.2527,307.0195,46.2461,0.5638,3.0442,1.6515,0.8269,1.314,-75.25
1234.8472,12.2362,-0.0177,1.4656,183.7666,,208.6258,316.0791,45.5309,0.6251,2.4583,1.8462,1.0578,1.454,-75.75
1234.9996,12.8727,-0.0193,1.4,183.7148,,206.498,307.0988,39.9736,0.626,2.3227,2.0232,0.7181,1.5948,-75.0625
1235.152,12.6577,-0.0196,1.4043,183.7455,,210.1058,310.3881,42.5198,0.6097,2.5946,2.2632,0.575,1.7741,-75.125
1235.3044,13.1923,-0.0233,1.4419,184.7482,,210.5405,306.7188,43.0049,0.5949,3.3538,2.0079,0.7853,1.5755,-74.4375
1235.4568,12.8588,-0.0269,1.4736,184.6837,,212.9744,307.579,45.7957,0.6096,4.0663,1.6844,0.5416,1.3394,-74.0
1235.6092,13.1392,-0.0356,1.6407,186.0856,,222.1768,296.5835,47.7306,0.6811,7.3195,1.4549,0.2301,1.1832,-71.5625
1235.7616,12.4407,-0.0104,1.9878,186.5878,,205.5501,287.0731,38.2473,0.6238,7.7329,1.3209,0.3201,1.063,-71.4375
1235.914,11.9643,0.0757,2.5648,187.6425,,203.1886,276.9205,43.8296,0.5775,5.7418,1.3613,0.7039,1.0849,-72.1875
1236.0664,12.0091,0.0064,2.1393,188.6383,,204.5273,277.9427,41.2581,0.523,4.7307,1.6279,0.4423,1.289,-76.3125
1236.2188,12.9911,-0.0189,1.7784,188.2836,,196.8058,277.623,45.3353,0.5608,3.3524,1.7059,0.9466,1.3521,-76.375
1236.3712,12.627,-0.0218,1.5693,187.9905,,197.0959,277.9689,44.5248,0.5928,3.1879,1.5779,0.7265,1.2344,-73.375
1236.5236,12.5966,-0.0328,1.5533,187.1236,,214.1297,308.9271,45.4667,0.6131,3.2905,1.4262,0.7311,1.1196,-74.3125
1236.676,12.6464,-0.038,1.6788,186.321,,216.908,359.2375,43.7046,0.5833,5.2197,1.2357,0.7617,0.9847,-71.0
1236.8284,12.5174,-0.0289,1.878,186.0191,,300.7236,395.0784,43.2161,0.5745,5.1519,1.0366,0.9191,0.8322,-76.375
1236.9808,12.3307,-0.024,1.9528,186.013,,301.0154,411.3835,42.3613,0.569,4.25,0.9423,0.7111,0.7645,-78.6875
1237.1332,12.4007,-0.0232,1.8962,186.3848,,306.8124,414.9183,43.4854,0.6142,3.9469,0.9671,0.685,0.7847,-77.6875
1237.2856,12.557,-0.0168,1.8275,187.1626,,306.574,414.9183,44.7435,0.5945,3.2504,1.0464,0.7665,0.8417,-73.875
1237.438,13.2603,-0.0197,1.7445,186.8031,,297.5562,362.3054,44.0951,0.6009,2.7563,1.2305,0.78,0.9935,-74.125
1237.5904,14.2167,-0.0335,1.6659,187.032,,302.1851,288.7311,41.486,0.6369,2.7863,1.4318,2.4324,1.1253,-75.4375
1237.7428,13.8126,-0.0373,1.6844,186.8049,,283.0766,295.575,42.0616,0.6576,3.5175,1.7215,2.7132,1.3433,-79.6875
1237.8952,13.2145,-0.0342,1.7921,185.3842,,246.6213,288.3377,39.7847,0.6391,4.9748,1.8505,1.019,1.4362,-74.25
1238.0476,13.2286,-0.0359,1.8962,184.2308,,199.0784,316.4384,40.3465,0.5538,4.5428,1.6531,0.9067,1.3124,-75.9375
1238.2,13.0212,-0.0454,1.9356,184.5447,,212.1887,314.1183,44.8445,0.5504,4.2369,1.4702,0.7266,1.1635,-75.25
1238.3524,12.8137,-0.0376,1.9407,182.5453,,213.9275,320.7439,46.0097,0.5519,3.8361,1.2757,0.8389,1.0305,-78.0625
1238.5048,13.0386,-0.0319,1.9326,183.6837,,214.1125,349.3553,46.8658,0.5916,3.5417,1.1221,0.6965,0.9054,-75.5625
1238.6572,13.3373,-0.0288,1.8965,183.45,,209.9348,352.3466,47.5278,0.5759,3.3845,1.0491,0.6737,0.845,-79.5
1238.8096,13.0627,-0.0306,1.8771,186.1784,,253.4088,344.8344,46.9579,0.5641,3.6296,1.0317,0.6908,0.841,-81.375
1238.962,12.7633,-0.027,1.9733,185.9504,,252.9143,354.8936,42.5983,0.5162,4.8562,1.0754,0.8276,0.8664,-77.5625
1239.1144,12.7564,-0.0062,2.1602,188.1634,,252.9143,356.9225,46.8795,0.5126,6.3605,1.2968,0.8356,1.0332,-75.6875
1239.2668,12.7876,0.0126,2.3826,187.2009,,246.5508,353.2379,41.9369,0.4795,5.4384,1.3468,1.4716,1.0675,-74.75
1239.4192,12.7067,-0.0004,2.2841,186.6072,,228.3734,353.2379,44.8805,0.47,4.4107,1.283,1.0435,1.0265,-79.1875
1239.5716,12.6131,-0.0171,1.9655,188.304,,227.0861,373.4593,42.8044,0.5123,4.1389,1.1986,0.6951,0.9661,-80.0
1239.724,12.8312,-0.0089,1.7771,188.2605,,226.6985,369.2704,45.7569,0.5403,4.1917,1.0953,0.7424,0.8896,-77.0
1239.8764,12.8196,-0.014,1.6718,187.51,,226.6985,366.8669,46.9609,0.6091,4.0559,1.0716,0.5629,0.8628,-78.6875
1240.0288,12.7436,-0.0131,1.649,187.3093,,227.2586,359.5818,47.3263,0.6659,3.7456,1.1564,0.7907,0.9097,-75.125
1240.1812,12.8799,-0.0117,1.6365,178.37,,256.4471,351.1619,47.7657,0.6802,3.3885,1.213,0.7892,0.9406,-73.875
1240.3336,12.9318,-0.0202,1.6586,173.3964,,281.4384,362.4041,47.1376,0.658,3.2246,1.1618,0.7648,0.9093,-70.875
1240.486,13.0396,-0.03,1.6999,169.3854,,281.4384,358.0193,40.4139,0.5865,2.8141,1.0405,0.6945,0.8461,-77.375
1240.6384,12.8078,-0.0283,1.7371,169.2578,,281.7951,332.1843,41.1418,0.5748,2.7849,1.0633,0.6943,0.8616,-77.9375
1240.7908,12.6289,-0.0321,1.7149,167.662,,281.7653,328.6977,41.3605,0.5766,2.5276,1.127,0.7128,0.9183,-75.5
1240.9432,12.6401,-0.0322,1.6243,168.6506,,270.3281,333.9514,39.9371,0.5879,2.0673,1.3064,1.3056,1.0635,-72.5625
1241.0956,12.8926,-0.033,1.5242,169.7961,,249.5429,393.5305,37.9811,0.6002,1.4856,1.7394,1.5173,1.368,-73.75
1241.248,13.0111,-0.0318,1.4197,172.6315,,252.173,390.3871,37.2749,0.6156,1.4341,2.117,2.6744,1.6656,-73.9375
1241.4004,13.1291,-0.0338,1.415,171.689,,251.8417,373.4515,41.9764,0.5944,1.699,1.8614,2.3505,1.4907,-74.75
1241.5528,13.1506,-0.0287,1.5106,174.6872,,251.8417,363.1706,47.5777,0.5829,2.5774,1.5975,0.9643,1.2954,-74.125
1241.7052,13.4184,-0.0265,1.6854,173.8288,,257.7048,324.5563,53.0175,0.5302,3.0717,1.327,0.8573,1.086,-72.9375
1241.8576,13.3808,-0.0205,1.8311,174.5467,,261.1154,329.1704,44.2419,0.5165,3.1991,1.1313,0.6916,0.9327,-75.75
1242.01,13.3996,-0.0226,1.8555,176.1143,,291.6996,326.5312,43.9733,0.5279,3.2124,1.0268,0.6415,0.8306,-74.0625
1242.1624,13.6038,-0.0222,1.8485,177.3193,,286.0549,330.645,44.7141,0.5541,3.4807,1.0308,0.5647,0.8273,-72.5625
1242.3148,12.8661,-0.0234,1.8413,179.6777,,275.8046,335.0546,36.5823,0.5826,3.7141,1.0257,0.5481,0.8223,-78.25
1242.4672,12.3158,-0.0243,1.8259,181.4593,,313.2772,326.1271,35.8998,0.5879,3.4091,1.052,0.575,0.8552,-76.3125
1242.6196,12.3208,-0.0273,1.7258,179.9935,,313.2772,307.2852,38.7779,0.5779,2.2467,1.1485,0.5924,0.9318,-78.1875
1242.772,12.7139,-0.0311,1.5378,176.5688,,312.6683,292.0166,43.4359,0.5702,1.3126,1.3523,0.678,1.0895,-73.5625
1242.9244,13.4134,-0.0357,1.3817,172.2294,,311.8087,289.6694,38.5152,0.5873,0.9695,2.202,6.5738,1.7093,-71.625
1243.0768,13.451,-0.0332,1.3026,173.3316,,311.8087,304.2398,36.3824,0.6424,0.8696,3.028,4.9837,2.3619,-69.875
1243.2292,13.4705,-0.0328,1.3035,163.2391,,311.8087,317.8627,35.8586,0.6698,1.0367,3.1561,2.8691,2.4767,-73.25
1243.3816,13.3848,-0.033,1.3189,148.9044,,311.8087,286.3574,35.7254,0.673,1.2676,3.0236,2.8298,2.3893,-75.875
1243.534,13.2761,-0.0331,1.372,147.4974,,262.8957,299.2483,34.8575,0.6391,1.8156,2.4622,1.8286,1.9592,-75.8125
1243.6864,13.2562,-0.032,1.4812,170.8047,,267.0457,297.8314,45.1701,0.615,2.8616,1.7315,1.3893,1.3772,-72.0
1243.8388,13.4885,-0.0267,1.6581,171.864,,274.6115,291.6241,46.0447,0.6036,3.7731,1.2506,0.6603,1.0111,-69.8125
1243.9912,13.3621,-0.0159,1.8245,174.2178,,236.7721,319.6569,46.6105,0.5827,3.8208,1.0751,0.6302,0.8689,-71.875
1244.1436,12.9827,-0.0136,1.8631,176.5098,,199.9836,357.5658,48.6203,0.5715,3.9019,1.0511,0.6621,0.8487,-74.625
1244.296,13.0925,-0.0147,1.8221,189.3661,,199.9836,348.7303,47.2644,0.5913,3.3851,1.0497,0.83,0.845,-77.1875
1244.4484,13.2938,-0.0183,1.7342,187.8435,,238.369,347.9038,45.1278,0.5699,3.1652,1.1345,0.6668,0.9107,-74.75
1244.6008,13.815,-0.0205,1.6216,188.1526,,236.0106,348.7195,45.8062,0.5843,2.6985,1.4143,1.3503,1.1311,-75.1875
1244.7532,12.787,-0.0236,1.5333,186.9663,,237.4607,315.6298,47.3975,0.581,2.8243,1.493,1.6177,1.1731,-72.625
1244.9056,12.7643,-0.0245,1.4738,184.8777,,237.4607,315.6298,44.3025,0.6019,3.1603,1.4229,0.9514,1.133,-70.5625
1245.058,12.8824,-0.0227,1.4878,186.4097,,237.0844,290.005,44.5318,0.5785,3.5558,1.4125,0.5057,1.1368,-69.75
1245.2104,14.4746,-0.0186,1.5552,169.9951,,234.992,287.9725,45.1249,0.5437,3.5717,1.2573,0.7277,1.0182,-76.125
1245.3628,13.3877,-0.0124,1.6425,153.2398,157.9787,241.6973,290.0665,46.1592,0.5634,3.8647,1.1992,0.9568,0.9703,-75.3125
1245.5152,13.7256,-0.0048,1.6872,132.0331,160.8177,234.6455,290.4579,49.1322,0.5474,4.8164,1.0827,0.3547,0.871,-71.0
1245.6676,14.3244,-0.0024,1.642,131.7323,161.9134,233.4607,291.1651,51.6568,0.5294,5.3979,1.1452,0.2791,0.9078,-69.6875
1245.82,14.2532,-0.0058,1.5823,132.6997,162.7176,233.4607,308.0753,50.1404,0.538,5.446,1.1253,0.5882,0.8648,-76.1875
1245.9724,14.1206,-0.0057,1.5628,132.7747,165.0961,233.7846,308.4177,48.3901,0.5854,5.2091,1.1294,0.6866,0.8561,-75.0
1246.1248,14.2414,-0.0131,1.6273,133.2067,166.0863,244.4546,272.8232,48.2181,0.5807,5.3954,1.1792,0.6624,0.896,-71.0625
1246.2772,15.8548,-0.0098,1.7575,130.6288,154.2215,242.1588,270.6494,48.8702,0.5463,5.7324,1.1748,0.641,0.9111,-75.9375
1246.4296,15.0061,-0.0023,1.8547,131.9482,159.0352,242.6012,271.5978,48.7735,0.5351,5.7927,1.1271,0.715,0.8856,-76.1875
1246.582,14.3979,0.0006,1.8232,133.33,164.6568,240.1895,264.8632,48.2254,0.5795,5.6496,1.1418,0.3133,0.9003,-73.625
1246.7344,14.9745,-0.0021,1.7965,186.1019,158.917,219.9256,279.497,45.8607,0.5898,4.7885,1.3297,0.3282,1.0331,-74.4375
1246.8868,14.8797,0.0018,1.9101,186.1447,188.4009,219.9256,294.0835,46.7067,0.5787,5.4598,1.4828,0.8801,1.134,-70.5625
1247.0392,13.8995,0.0172,2.1352,122.7697,,219.4424,301.1815,45.1914,0.5511,5.7264,1.5618,1.0275,1.1721,-73.5625
1247.1916,13.9173,0.03,2.3082,123.7413,,211.4608,302.5707,43.7307,0.5489,4.5802,1.4532,0.8834,1.0864,-79.125
1247.344,13.9159,-0.0037,2.0846,179.6681,,218.8758,305.3492,45.7933,0.5334,3.583,1.3152,0.8142,0.9854,-75.6875
1247.4964,13.8244,-0.0194,1.8981,187.502,,202.1516,305.6548,43.9518,0.5404,3.1319,1.0251,0.7013,0.7837,-73.0
1247.6488,14.0901,-0.0193,1.8057,185.6955,,184.5123,305.3492,40.9178,0.5224,3.0585,0.8963,0.7024,0.6896,-72.6875
1247.8012,14.5178,-0.0233,1.7928,186.3834,,187.3601,304.9194,38.3493,0.5382,3.1459,0.8935,0.6477,0.6835,-76.4375
1247.9536,14.2476,-0.024,1.783,187.1717,,190.4438,330.1437,42.769,0.6031,3.2566,0.9782,0.6691,0.7586,-76.75
1248.106,14.3816,-0.0291,1.7935,187.2533,,251.3598,288.5273,39.7066,0.6237,3.506,1.2428,1.363,0.9417,-76.8125
1248.2584,13.778,-0.0259,1.9273,188.6396,,252.4547,289.5859,42.1669,0.6222,4.2809,1.6848,1.4066,1.2585,-73.5625
1248.4108,13.6407,-0.018,2.1978,188.051,,268.956,287.1836,39.2954,0.5166,7.8351,1.9416,1.7689,1.4554,-73.3125
1248.5632,13.4259,0.0209,2.6549,186.3338,,279.712,309.0854,40.1985,0.4811,5.9998,1.853,3.1096,1.3936,-74.125
1248.7156,13.2968,0.0521,2.7466,185.8229,,300.373,313.9747,41.9031,0.4715,4.6422,1.4597,3.0315,1.1178,-72.0
1248.868,13.7993,-0.0143,2.2101,186.1826,,318.8961,312.954,45.9224,0.4927,4.0967,0.9672,0.5807,0.7656,-76.5625
1249.0204,13.6429,-0.0398,1.8963,186.4552,,312.1654,315.6307,47.9522,0.5149,3.7552,0.8874,0.5809,0.7085,-75.5
1249.1728,13.9256,-0.0247,1.7537,185.8374,,195.4541,318.8782,49.7559,0.5379,3.6811,0.8851,0.703,0.6864,-75.25
1249.3252,13.6387,-0.0122,1.7488,188.0092,,202.2459,300.624,48.4747,0.5663,3.6212,0.9332,0.6971,0.7126,-72.0
1249.4776,13.9495,-0.0158,1.7698,187.8425,,208.4024,295.0115,48.4498,0.5699,3.4299,0.9542,0.5662,0.7306,-72.5625
1249.63,13.9357,-0.0191,1.7855,187.1315,,249.4693,304.7029,47.2772,0.6047,3.4721,0.9392,0.5919,0.7408,-74.3125
1249.7824,13.4907,-0.0207,1.7821,176.2866,,253.5851,316.2022,44.8895,0.5989,3.1101,1.0212,0.6571,0.794,-78.25
1249.9348,13.2524,-0.0234,1.7022,176.2774,,257.0723,315.1805,46.6347,0.6184,2.499,1.1529,0.6831,0.899,-73.375
1250.0872,13.5784,-0.0258,1.6148,175.5449,,261.1699,316.8972,44.8007,0.6147,2.2551,1.2797,2.2752,0.9922,-70.8125
1250.2396,13.7004,-0.0289,1.5801,175.7276,,257.3053,321.4845,44.9024,0.5847,2.3322,1.3168,1.1929,1.0122,-70.6875
1250.392,13.9835,-0.0255,1.6272,175.0333,,254.6811,318.3033,46.3142,0.5802,3.043,1.2208,0.9032,0.9734,-78.0625
1250.5444,13.9286,-0.0215,1.7181,174.734,,234.3608,310.7206,46.661,0.5609,3.2819,1.0226,0.7731,0.8229,-77.1875
1250.6968,13.9578,-0.0242,1.7643,176.663,,239.0487,308.3278,45.4677,0.6002,3.2566,0.9791,0.6264,0.7928,-71.8125
1250.8492,14.3737,-0.0234,1.7655,177.205,,238.7302,308.0004,46.8888,0.5875,3.4086,0.9876,0.6932,0.7939,-71.4375
1251.0016,13.567,-0.0239,1.7311,177.3718,,239.0071,301.3867,47.4541,0.5838,3.6562,1.0398,0.6483,0.828,-72.375
1251.154,12.7778,-0.0256,1.7022,177.6533,,237.474,247.3122,48.5758,0.5829,3.9812,1.1026,0.7299,0.8882,-77.1875
1251.3064,13.5408,-0.022,1.7106,177.0873,,240.9697,246.2457,47.0169,0.5998,4.3128,1.1889,0.7782,0.9376,-76.625
1251.4588,13.5804,-0.0008,1.8026,176.5843,,256.9271,246.2457,48.1382,0.5839,5.6424,1.2601,0.5917,1.0131,-72.75
1251.6112,13.3679,0.0082,1.9469,186.7568,,259.4277,246.5907,46.4512,0.5555,5.4358,1.2828,0.6233,1.0326,-70.1875
1251.7636,13.8165,0.0257,2.1027,185.5431,,256.6832,243.8318,45.528,0.5366,4.5942,1.2395,0.8427,1.0013,-75.25
1251.916,14.6296,0.0129,1.9362,186.6016,,235.5236,268.8607,47.9423,0.5753,3.9012,1.1966,0.7816,0.9883,-73.6875
1252.0684,14.0487,0.0001,1.7004,186.5654,,235.5728,281.7815,48.9953,0.6263,2.8343,1.2326,1.6479,1.02,-75.25
1252.2208,13.7582,-0.018,1.4882,186.114,,240.5373,353.3098,38.4698,0.6794,1.9792,1.3437,2.4514,1.0845,-71.4375
1252.3732,13.823,-0.0174,1.3911,182.0309,,245.1884,354.3267,39.6649,0.6452,1.514,1.7415,2.9568,1.3745,-67.625
1252.5256,13.6733,-0.0139,1.3548,183.1172,,236.4539,355.3434,35.2799,0.6512,1.411,2.4479,2.5173,1.8779,-74.25
1252.678,13.7059,-0.0198,1.3974,181.8889,,227.3,354.9592,35.6733,0.5689,1.8108,2.1603,2.2115,1.6925,-74.4375
1252.8304,13.8067,-0.0189,1.4978,180.3682,,227.3,355.4683,44.4454,0.5841,2.4025,1.5886,1.1104,1.2666,-73.0625
1252.9828,13.8854,-0.0115,1.615,180.4565,,225.7886,335.101,45.8968,0.5759,3.4948,1.3545,0.8181,1.0786,-71.25
1253.1352,13.9114,-0.0094,1.6575,180.9345,,225.4684,316.5255,44.8647,0.631,3.7757,1.1474,0.4443,0.9168,-70.375
1253.2876,14.1223,-0.0121,1.7007,184.5049,,225.4684,325.0114,46.0986,0.6244,3.9273,0.9836,0.5221,0.796,-72.6875
1253.44,14.4034,-0.0101,1.7481,185.6098,,220.9202,344.7928,45.4055,0.6338,3.6326,0.9223,0.6396,0.7357,-77.5625
1253.5924,14.9024,-0.0125,1.7936,186.8054,,220.3303,332.1497,48.0826,0.5928,3.7489,0.9999,0.6214,0.7927,-72.8125
1253.7448,15.0536,-0.0207,1.8719,188.2846,,250.7228,309.582,47.8386,0.5944,4.3992,1.1125,0.6473,0.8791,-70.5625
1253.8972,14.4972,-0.0185,1.9988,188.5541,,256.5223,316.7222,50.2911,0.5724,4.9606,1.1819,0.7897,0.9219,-72.5
1254.0496,14.8849,-0.0116,2.0833,180.3362,,256.5868,313.0159,42.6247,0.5514,4.7511,1.2341,0.8064,0.9551,-72.1875
1254.202,14.4019,-0.0183,2.0113,177.8076,,272.8769,281.4197,45.2268,0.5777,4.0172,1.2023,0.7061,0.9327,-75.625
1254.3544,14.5378,-0.0271,1.887,175.9745,,264.2921,281.4197,49.8228,0.5631,3.7155,1.0602,0.6737,0.8379,-76.5
1254.5068,14.4334,-0.0228,1.8535,179.1814,,279.2644,282.7674,49.3553,0.5713,3.7813,1.0896,0.698,0.8597,-75.25
1254.6592,14.5822,-0.0191,1.8826,181.9734,,244.6359,280.1879,46.8195,0.5486,4.0691,1.1656,0.8581,0.8968,-78.125
1254.8116,14.2341,-0.0129,1.9301,184.5238,,244.9593,298.8248,48.4284,0.5529,4.1936,1.224,1.0645,0.938,-74.75
1254.964,14.2331,-0.0127,1.934,185.5541,,241.6458,315.5589,49.2249,0.5878,3.9335,1.2094,1.0625,0.9178,-73.3125
1255.1164,14.2201,-0.0161,1.8777,185.5932,,246.0034,293.8798,51.2084,0.5799,3.6548,1.1406,0.6885,0.8576,-71.3125
1255.2688,14.6593,-0.0183,1.8231,185.5235,,250.5878,335.5748,50.3594,0.6279,3.0828,0.9856,0.7039,0.7652,-76.8125
1255.4212,15.2956,-0.0263,1.7631,185.5725,,252.3282,339.0864,47.9874,0.5965,2.8601,1.0561,0.7197,0.805,-78.9375
1255.5736,15.1067,-0.0364,1.764,186.1595,,237.3473,352.5225,47.0485,0.567,3.1864,1.3301,0.8893,0.9796,-72.5
1255.726,14.4706,-0.0361,1.814,186.3144,,238.0301,341.0494,39.0966,0.4985,5.3825,1.5287,1.135,1.1324,-71.0625
1255.8784,14.2634,-0.024,1.9487,185.998,,270.8195,322.3362,44.8161,0.4908,6.3547,1.5518,0.7902,1.1395,-73.25
1256.0308,13.6598,-0.0186,1.9053,185.3931,,305.2061,346.6759,43.9705,0.5182,5.2585,1.5094,0.6876,1.1134,-74.8125
1256.1832,13.9001,-0.015,1.7948,185.2822,,283.8134,332.0207,45.1908,0.5517,4.3349,1.2759,0.861,0.9682,-74.0
1256.3356,14.3266,-0.0069,1.664,187.142,,246.3707,338.1887,46.2982,0.6373,4.2725,1.1001,0.9374,0.8195,-74.875
1256.488,15.4283,0.0052,1.6403,187.7889,,262.6947,334.723,48.4009,0.609,4.5134,1.0467,0.8576,0.7627,-73.4375
