DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
1610.5132,12.211,-0.0027,2.2164,107.35,234.2602,61.0184,0.3788,3.2902,2.4458,2.682,2.2073,-237.75
1610.6656,12.2277,-0.0041,2.2128,102.85,237.2249,66.5059,0.3811,3.3844,2.4575,2.693,2.2098,-238.6875
1610.818,12.2857,-0.0037,2.2182,100.3,233.8551,68.3083,0.4076,3.4175,2.5058,2.2041,2.238,-238.0625
1610.9704,12.3232,-0.0014,2.2328,98.6,229.0768,66.6717,0.4147,3.5237,2.4562,2.1531,2.1998,-238.4375
1611.1228,12.2722,-0.0069,2.2254,98.8,224.0777,64.8824,0.4153,3.4955,2.411,2.2146,2.1545,-239.3125
1611.2752,12.2716,-0.012,2.214,100.4,224.0119,64.7628,0.4302,3.4591,2.3574,2.1556,2.1155,-237.875
1611.4276,12.2192,-0.0156,2.1972,103.35,226.2982,66.8888,0.4204,3.3579,2.3298,2.1523,2.0991,-239.25
1611.58,12.1484,-0.0168,2.1887,106.8,231.4203,65.1206,0.4546,3.3943,2.3415,2.1889,2.1008,-240.125
1611.7324,12.1167,-0.0189,2.1893,108.6,236.9669,63.0469,0.4501,3.2858,2.3492,2.3851,2.101,-240.875
1611.8848,12.0883,-0.0173,2.1914,109.7,240.8697,62.4874,0.4419,3.2746,2.3847,2.1916,2.1205,-239.625
1612.0372,12.0795,-0.0159,2.2084,109.3,237.8128,61.6515,0.4022,3.2093,2.4132,2.1021,2.1488,-238.8125
1612.1896,12.0685,-0.0193,2.1991,111.45,240.2032,62.6059,0.372,3.2569,2.237,2.1632,2.0049,-239.5625
1612.342,12.0728,-0.0181,2.2021,111.4,241.3182,62.2702,0.4004,3.3184,2.1058,2.0562,1.8781,-242.0
1612.4944,12.1013,-0.0182,2.1974,111.5,241.2998,62.3896,0.4212,3.3846,2.0555,1.9618,1.8366,-241.5
1612.6468,12.1149,-0.0161,2.1993,111.4,241.7749,56.6476,0.4294,3.3838,2.0567,1.9054,1.8344,-241.5
1612.7992,12.103,-0.0178,2.1939,111.8,239.7053,59.6906,0.3973,3.3523,2.1029,1.8358,1.8745,-237.625
1612.9516,12.0883,-0.0155,2.1976,111.9,240.9454,62.056,0.4301,3.3634,2.1151,1.8177,1.8865,-236.875
1613.104,12.1037,-0.0151,2.2079,111.55,243.0289,66.1155,0.4551,3.3917,2.1182,1.8259,1.8957,-235.6875
1613.2564,12.1459,-0.013,2.2158,111.0,243.7498,62.6424,0.4846,3.4934,2.1352,2.2812,1.9049,-236.25
1613.4088,12.1606,-0.0138,2.2133,111.25,244.0259,60.7815,0.4468,3.341,2.1262,2.3851,1.9093,-237.9375
1613.5612,12.1554,-0.0109,2.2063,111.95,245.1156,64.134,0.4032,3.3391,2.1451,1.9707,1.9097,-237.9375
1613.7136,12.1503,-0.013,2.2074,113.1,246.6183,64.1166,0.3772,3.2617,2.1721,2.0666,1.9353,-239.75
1613.866,12.1327,-0.0125,2.2093,113.15,246.7304,67.8861,0.3802,3.3667,2.1878,1.951,1.9595,-239.0
1614.0184,12.1443,-0.0129,2.2158,111.9,246.8356,65.381,0.405,3.5292,2.2033,1.9474,1.9561,-240.1875
1614.1708,12.1278,-0.0125,2.2136,111.8,246.5978,65.6372,0.4461,3.5312,2.1699,2.0882,1.9373,-239.25
1614.3232,12.1348,-0.0148,2.2007,111.5,249.3904,64.2174,0.4467,3.4442,2.1649,2.1161,1.9271,-238.25
1614.4756,12.1279,-0.0115,2.199,112.45,249.0864,65.291,0.4737,3.2358,2.1705,1.8322,1.9273,-240.625
1614.628,12.1286,-0.0111,2.2032,112.5,249.8275,69.5411,0.4273,3.2351,2.1537,1.7349,1.9187,-241.125
1614.7804,12.1477,-0.0102,2.2154,112.5,246.1707,68.1198,0.4026,3.2572,2.1501,1.8153,1.9002,-241.0625
1614.9328,12.1399,-0.0107,2.2203,111.8,242.5083,68.0804,0.3602,3.3432,2.1364,2.0166,1.8956,-240.75
1615.0852,12.1157,-0.0119,2.2187,111.0,242.264,65.4803,0.3694,3.3019,2.1193,1.9628,1.8755,-238.0625
1615.2376,12.1238,-0.0107,2.2156,111.35,246.1745,65.9579,0.3681,3.2204,2.0925,1.9238,1.8705,-238.0625
1615.39,12.1373,-0.0142,2.2202,111.3,252.0816,66.8553,0.4129,3.2371,2.157,1.9542,1.9115,-240.875
1615.5424,12.1183,-0.0166,2.2222,112.3,258.3386,67.6345,0.4307,3.2964,2.197,2.1713,1.9545,-241.125
