DEPTH,CALI,DENC,DENS,DTC,DTS1,DTS2,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
1365.4796,15.2304,0.0339,1.7933,123.3203,125.0441,169.781,70.1995,0.5536,5.5746,1.5066,0.3163,1.2345,-22.125
1365.632,15.944,0.0492,1.8246,127.3182,130.744,175.2704,67.0074,0.5636,5.6574,1.6901,0.3316,1.3564,-22.4375
1365.7844,16.0641,0.0445,1.7897,125.3223,125.7314,123.4815,65.4023,0.5381,5.2157,1.7122,0.7663,1.3778,-22.75
1365.9368,16.5284,0.0159,1.6644,124.5884,127.8018,127.4675,65.3928,0.5815,5.4263,1.6739,0.826,1.346,-22.875
1366.0892,18.3395,0.0033,1.555,126.3202,122.7087,126.6558,67.539,0.569,5.4761,1.6378,1.1358,1.3201,-22.625
1366.2416,18.619,-0.0002,1.4584,124.316,127.0872,127.9761,66.5896,0.6011,5.7075,1.6126,1.1029,1.3092,-22.75
1366.394,19.1036,-0.0083,1.4586,127.4837,127.7792,125.097,67.7585,0.5888,5.6866,1.5412,1.1179,1.2482,-23.1875
1366.5464,17.8315,-0.0112,1.5042,127.2849,128.1801,128.2546,66.5843,0.597,5.6109,1.5146,1.128,1.2285,-23.3125
1366.6988,17.4445,-0.0041,1.6163,133.8947,128.9766,132.0678,67.8475,0.5705,5.5724,1.5104,0.3921,1.2094,-22.9375
1366.8512,15.8351,0.0044,1.6799,134.6665,127.9522,132.6646,65.3682,0.5879,5.3877,1.5215,0.3137,1.2117,-22.75
1367.0036,15.5874,0.0109,1.7093,133.0518,127.9764,132.9602,66.0081,0.6026,5.6438,1.5875,0.3312,1.2413,-23.375
1367.156,16.065,0.0191,1.6897,129.6075,129.7079,132.3062,65.0222,0.6189,5.7225,1.6078,0.5488,1.2487,-23.5625
1367.3084,16.8965,0.0119,1.5662,132.185,129.94,132.3538,66.5039,0.5821,5.7344,1.6048,0.53,1.2289,-22.9375
1367.4608,15.583,0.0091,1.5714,132.3956,129.6673,133.0107,69.8768,0.5704,4.9395,1.6145,0.479,1.2323,-23.125
1367.6132,13.9659,0.0191,1.6537,135.5418,129.7784,142.043,68.7243,0.516,4.7502,1.6787,0.4739,1.2657,-24.0
1367.7656,14.9206,0.0247,1.8149,131.3646,129.2809,139.1336,69.1277,0.5048,4.9931,1.6529,0.4682,1.2204,-23.625
1367.918,16.2519,0.0075,1.6957,135.8029,126.4918,136.5504,66.8362,0.5101,5.3909,1.5156,0.467,1.108,-23.125
1368.0704,16.611,-0.0019,1.6292,137.5875,127.3708,136.4772,67.5244,0.5364,5.678,1.5168,0.36,1.1096,-22.75
1368.2228,15.1098,-0.0027,1.6681,137.7129,130.4391,132.1826,70.198,0.524,5.1073,1.5719,0.3409,1.1462,-22.9375
1368.3752,15.2112,-0.0099,1.9233,140.0866,132.5778,135.1415,75.3459,0.463,4.9683,1.7192,0.5925,1.2193,-22.8125
1368.5276,14.3709,-0.0073,2.1656,142.7845,133.1116,134.3065,70.3447,0.3995,4.9921,2.3355,0.5808,1.6128,-22.25
1368.68,14.459,-0.0039,2.3025,141.8248,135.3835,195.756,60.0524,0.3679,4.8454,2.6304,1.3558,1.8197,-21.5625
1368.8324,13.8092,-0.0055,2.2894,135.7051,139.0288,202.3827,73.1422,0.3687,4.5829,2.6627,1.3875,1.8459,-21.5625
1368.9848,13.6603,-0.0196,2.246,132.6278,170.647,206.7592,74.6661,0.3954,4.3386,2.6442,1.4056,1.8244,-21.3125
1369.1372,13.6064,-0.0216,2.2308,122.5581,198.5689,206.9691,77.5685,0.3968,4.115,2.4913,1.5607,1.7087,-20.3125
1369.2896,13.4607,-0.0188,2.2471,118.5767,195.07,200.3246,80.2837,0.3989,4.0013,2.4118,1.5496,1.6599,-19.625
1369.442,13.1275,-0.0251,2.2433,119.7377,208.2412,205.2889,86.2055,0.3908,3.7594,2.4189,1.8878,1.666,-19.4375
1369.5944,13.1165,-0.0318,2.2414,116.6235,209.9664,204.6086,87.6009,0.3871,3.5854,2.4096,1.8714,1.6389,-18.875
1369.7468,13.1324,-0.0278,2.2334,117.5584,204.9856,206.078,89.9196,0.3857,3.3898,2.413,1.8157,1.6167,-17.375
1369.8992,13.2511,-0.0252,2.2205,113.0511,204.6068,220.7621,90.6097,0.3826,3.3501,2.435,1.8237,1.6306,-16.1875
1370.0516,13.3278,-0.0197,2.2097,115.8678,204.2487,227.1234,91.3843,0.377,3.3461,2.4544,1.717,1.6477,-17.25
1370.204,13.3616,-0.0145,2.2114,113.7799,204.0132,257.148,92.054,0.3525,3.3258,2.4832,1.6941,1.6551,-16.5625
1370.3564,13.4686,-0.0115,2.2131,115.9808,215.8141,255.6492,95.1676,0.3504,3.2214,2.4892,1.7178,1.6594,-15.75
1370.5088,13.5656,-0.0112,2.2153,115.5127,226.7473,260.1497,95.7424,0.3533,3.1739,2.4627,1.7148,1.6618,-14.625
1370.6612,13.5775,-0.0127,2.2148,114.9146,229.5545,255.9223,90.0154,0.3561,3.1068,2.4804,1.7814,1.6827,-15.375
1370.8136,13.5796,-0.0153,2.2143,112.7153,208.688,263.1642,87.9966,0.3511,3.0976,2.488,1.8457,1.6745,-15.0
1370.966,13.5935,-0.015,2.2181,109.4384,216.3383,245.7065,89.5101,0.3511,3.138,2.4847,1.8316,1.6703,-14.1875
1371.1184,13.5935,-0.0162,2.2196,112.1602,215.075,249.8088,103.4458,0.3638,3.1708,2.4738,1.6213,1.6794,-14.0
1371.2708,13.6025,-0.0162,2.2214,111.3055,229.8558,248.6697,101.857,0.3458,3.1014,2.4524,1.6284,1.6723,-13.125
1371.4232,13.702,-0.0153,2.225,110.1006,222.9883,246.141,101.2336,0.3541,3.1769,2.3892,1.4662,1.6402,-13.5
1371.5756,13.6212,-0.0162,2.2299,111.3641,238.6092,267.3934,100.7016,0.359,3.2559,2.3467,1.4707,1.6127,-13.0
1371.728,13.5576,-0.0178,2.2279,110.0105,234.3749,265.8333,103.6348,0.3865,3.3469,2.2976,1.5037,1.5984,-11.9375
1371.8804,13.4767,-0.0212,2.2231,112.1034,234.8272,268.0732,101.5892,0.3658,3.2245,2.2325,1.4737,1.5795,-12.125
1372.0328,13.5152,-0.0255,2.2177,110.4082,241.617,274.642,102.4429,0.3501,3.0761,2.1465,1.16,1.5311,-11.8125
1372.1852,13.5113,-0.0239,2.2249,108.2384,268.0551,282.8955,102.9548,0.3334,3.1503,2.0982,1.1581,1.5024,-10.875
1372.3376,13.4053,-0.0218,2.2353,110.9403,264.1671,281.7893,106.0834,0.3432,3.2242,2.0551,0.9774,1.4927,-10.0625
1372.49,13.5204,-0.0211,2.2439,108.8883,264.2983,276.7234,107.6942,0.3489,3.3603,1.9409,0.9343,1.4175,-10.8125
1372.6424,13.9092,-0.0163,2.2593,109.8415,261.002,260.4979,106.9072,0.3667,3.2366,1.8485,0.6541,1.3575,-10.4375
1372.7948,14.1238,-0.0167,2.2661,113.352,255.512,258.0359,106.7942,0.3703,3.1328,1.7573,0.7223,1.2967,-10.4375
1372.9472,13.5691,-0.0181,2.2587,110.6591,248.4342,257.747,105.3089,0.3705,3.1621,1.6628,0.7578,1.2437,-10.0625
1373.0996,13.9391,-0.0187,2.2536,111.7372,252.0772,252.7608,105.5486,0.3568,3.1951,1.6665,0.8892,1.257,-10.0
1373.252,13.8939,-0.0241,2.2371,111.8508,249.662,262.8395,102.7568,0.361,3.1988,1.7655,0.9268,1.3217,-10.75
1373.4044,13.71,-0.0224,2.2099,108.9563,247.2442,262.6691,99.5606,0.3674,3.2729,1.8339,0.8661,1.3605,-10.75
1373.5568,13.3559,-0.0153,2.1568,109.9639,226.1096,259.1122,100.2363,0.4333,2.6789,1.9564,0.8119,1.4568,-10.9375
1373.7092,13.2905,-0.0188,2.0438,111.6406,208.0672,269.1814,91.0132,0.4756,2.7429,2.2443,0.7577,1.6652,-11.875
1373.8616,13.2585,-0.0242,1.86,113.2045,205.0542,262.0615,88.1843,0.4978,2.3545,2.584,0.7268,1.8944,-13.0625
1374.014,13.6513,-0.0202,1.699,123.3066,201.5751,231.8574,71.142,0.5093,2.2585,2.777,1.7701,2.0474,-12.9375
1374.1664,13.5073,-0.0178,1.5837,127.5466,196.0905,230.3312,68.2219,0.5188,2.0143,3.0575,1.7322,2.2965,-12.625
1374.3188,15.1193,-0.0166,1.5108,130.5394,150.5025,223.5416,60.5266,0.5649,1.9698,3.4116,1.5198,2.5936,-13.625
1374.4712,15.2546,-0.0134,1.4192,138.2,150.0432,227.2631,55.876,0.5706,1.7363,3.6409,1.7401,2.7431,-13.8125
1374.6236,15.1611,-0.0119,1.3534,147.1209,136.1342,170.5582,50.2689,0.6012,1.4799,3.6278,1.2905,2.7443,-13.0
1374.776,15.6464,-0.0133,1.3284,148.189,132.115,176.015,49.8833,0.5966,1.3713,3.7358,0.6618,2.862,-12.3125
1374.9284,15.1688,-0.0148,1.3706,150.5864,138.1865,175.1597,50.1872,0.6257,1.3614,3.7156,0.667,2.8829,-13.1875
1375.0808,15.0944,-0.0174,1.3813,149.8353,144.0297,135.47,48.6846,0.6081,1.5023,3.5301,0.8648,2.7714,-12.875
1375.2332,15.4359,-0.0195,1.3735,149.6732,137.6243,139.9441,46.7164,0.6183,1.6647,3.4566,0.7756,2.7393,-12.8125
1375.3856,16.1499,-0.0209,1.3861,146.6597,132.8521,135.5124,38.8592,0.597,2.022,3.1937,1.5013,2.6082,-11.75
1375.538,15.183,-0.0263,1.4871,147.8688,130.533,144.9093,42.944,0.6404,2.3217,2.7189,1.4383,2.2993,-11.1875
1375.6904,14.9912,-0.0249,1.6125,144.9062,133.6339,147.9441,45.3332,0.6238,2.5173,2.3616,1.5902,2.0352,-11.25
1375.8428,14.6502,-0.0207,1.6863,143.3775,134.322,132.7893,49.5895,0.594,2.6328,2.2908,1.7841,1.9952,-10.8125
1375.9952,14.4537,-0.026,1.6905,142.4727,143.1381,137.3139,50.3972,0.5389,2.7134,2.076,1.5443,1.8594,-9.5
1376.1476,14.149,-0.0306,1.7958,140.6107,133.5246,133.249,50.444,0.4874,2.6102,1.6605,1.4171,1.5429,-8.375
1376.3,14.0016,-0.02,1.9782,136.6874,135.3555,131.8895,48.9866,0.4338,2.3794,1.4684,0.6437,1.3675,-8.1875
1376.4524,14.3578,-0.0164,2.1631,132.0424,179.5276,144.038,45.8794,0.3699,2.4166,1.2481,0.6072,1.161,-7.75
1376.6048,14.2253,-0.0279,2.1872,130.851,235.8116,187.0369,45.7432,0.3327,2.5902,1.0871,0.3835,1.0202,-6.5625
1376.7572,14.2107,-0.0329,2.2004,127.5182,255.2055,226.8116,46.2633,0.3174,2.8884,1.0498,0.8585,0.9795,-6.625
1376.9096,13.7947,-0.0277,2.2525,119.1505,247.5318,216.6723,46.5964,0.3013,3.321,1.3379,1.1756,1.1935,-6.6875
1377.062,13.0748,-0.0178,2.3455,117.7245,241.0453,212.8874,46.6465,0.2602,3.6485,1.9231,2000.0,1.6243,-6.9375
1377.2144,13.3291,-0.0011,2.4808,116.8971,230.6579,205.945,45.0136,0.2004,3.4633,2.3581,2000.0,2.0082,-6.875
1377.3668,13.6976,0.0043,2.5184,111.4565,199.079,178.8157,45.3302,0.2039,3.2318,2.6774,1.1373,2.3827,-6.75
1377.5192,13.4914,0.0004,2.4811,96.7735,165.3689,168.2644,46.0082,0.2344,3.1803,3.1251,1.0455,3.0157,-7.4375
1377.6716,13.9274,0.0003,2.4747,88.5473,143.3431,164.6746,43.6855,0.2308,3.4586,3.1937,3.7898,3.1474,-7.0625
1377.824,14.2809,0.006,2.5401,86.1453,139.1758,161.0911,46.2336,0.1502,3.4191,3.2839,2.8308,3.2225,-7.0625
1377.9764,14.1918,0.0081,2.5382,77.8958,137.6373,173.3942,43.0398,0.1258,3.2218,4.9795,24.1203,4.6664,-6.625
1378.1288,13.0191,-0.0012,2.4629,73.6783,137.7412,145.1532,40.8113,0.1421,3.0999,7.2825,29.32,6.8657,-7.1875
1378.2812,12.9041,-0.0103,2.3756,72.839,134.6419,162.7209,41.7373,0.1689,2.9729,5.454,18.408,5.1992,-6.875
1378.4336,12.8271,-0.0112,2.3036,75.1292,157.466,163.4175,42.2664,0.1862,3.2811,4.2147,5.3684,4.0795,-6.4375
1378.586,12.691,-0.0096,2.2206,69.9342,154.3697,156.1493,40.307,0.2488,3.3892,3.39,1.027,3.3146,-6.25
1378.7384,12.4989,-0.0157,2.1531,67.1684,165.3582,166.0757,40.1648,0.3115,3.628,2.7568,1.3069,2.6937,-7.3125
1378.8908,12.4953,-0.0145,2.1918,83.329,179.381,172.7574,42.8172,0.3218,3.2549,3.0349,1.5938,2.8991,-6.5625
1379.0432,12.5893,-0.0039,2.2978,85.9311,191.4292,187.529,40.9087,0.2444,3.0952,3.1223,1.7254,2.8418,-6.375
1379.1956,12.6953,0.0038,2.3921,83.0856,181.8305,200.5146,41.777,0.2131,3.2033,3.4607,2.2089,2.9869,-6.25
1379.348,12.7077,-0.0003,2.4275,84.655,176.6344,198.2227,41.7514,0.211,3.2571,5.0682,46.0797,3.9113,-6.4375
1379.5004,12.6926,0.0008,2.4584,83.3771,163.9189,189.6385,37.7204,0.2475,2.9707,4.3427,39.8059,2.9883,-6.4375
1379.6528,12.7244,0.0039,2.4396,83.2667,164.0433,189.5718,35.0374,0.2691,2.6718,3.6787,33.9185,2.5049,-6.625
1379.8052,12.5241,-0.0078,2.31,84.8778,156.5887,187.7378,38.8338,0.2985,2.4804,2.796,5.1513,1.8746,-6.3125
1379.9576,12.7128,-0.0216,2.1831,84.3399,156.1418,183.3935,43.6263,0.3106,2.5506,2.1398,0.8177,1.4643,-6.375
1380.11,12.7462,-0.0172,2.1314,90.0919,167.9497,186.6274,43.3718,0.2791,2.8678,1.903,0.8187,1.3056,-7.1875
1380.2624,12.7382,-0.0108,2.1255,92.9927,165.6728,184.1662,41.016,0.2345,3.3889,1.8799,1.3986,1.2913,-6.5625
1380.4148,12.709,-0.0023,2.1214,106.8388,179.2409,195.6061,41.2758,0.2242,4.1568,1.9327,21.9957,1.2947,-6.125
1380.5672,12.6277,0.0039,2.1439,106.4391,194.5851,220.8068,41.9297,0.2617,4.1657,1.8743,15.2602,1.2319,-6.75
1380.7196,12.5742,0.0025,2.1479,103.266,210.7387,220.5742,42.5691,0.2888,3.4702,1.7646,1.0799,1.1453,-7.25
1380.872,12.5469,-0.0058,2.1524,102.9755,211.006,220.0304,39.8824,0.3204,2.8491,1.722,1.0543,1.1169,-7.0
1381.0244,12.5445,-0.0146,2.1439,104.1041,211.0326,221.7618,41.0009,0.3221,2.5329,1.5518,0.7809,0.9957,-5.9375
1381.1768,12.5377,-0.0277,2.1401,107.1316,236.429,239.4955,42.9703,0.3334,2.5522,1.4495,0.774,0.9275,-7.0
1381.3292,12.5006,-0.0338,2.1384,114.1004,244.5277,242.4135,42.424,0.3392,2.515,1.4012,0.6478,0.9039,-7.3125
1381.4816,12.4688,-0.0341,2.1241,114.3656,249.01,240.297,46.5965,0.3506,2.5865,1.3201,0.6514,0.853,-7.5625
1381.634,12.4622,-0.0302,2.12,116.0563,252.5852,242.0296,45.0277,0.3564,2.6168,1.2968,0.6459,0.8154,-7.3125
1381.7864,12.4393,-0.0265,2.1196,116.9882,256.0997,255.0087,43.6111,0.3493,2.5595,1.3179,0.6475,0.8118,-7.1875
1381.9388,12.433,-0.0205,2.1288,115.0555,245.6987,253.0995,41.576,0.3507,2.4995,1.3585,0.7444,0.8309,-7.75
1382.0912,12.4145,-0.0162,2.1386,116.3761,246.9753,256.7734,45.2657,0.348,2.3936,1.4709,0.7743,0.8924,-7.6875
1382.2436,12.3615,-0.0147,2.1391,114.3089,244.4475,261.608,46.4983,0.3522,2.4668,1.495,0.77,0.8895,-6.8125
1382.396,12.3707,-0.0122,2.1436,115.193,248.5717,267.7435,42.3644,0.342,2.6758,1.467,0.5971,0.8604,-6.9375
1382.5484,12.3509,-0.0091,2.1397,116.8923,264.6439,260.3464,46.5093,0.3421,2.8268,1.4079,0.5762,0.834,-7.6875
1382.7008,12.3774,-0.0099,2.1321,115.9642,255.7682,266.2048,47.7348,0.3565,2.9169,1.2979,0.652,0.78,-7.1875
1382.8532,12.3778,-0.0118,2.1235,114.0765,259.0442,275.6995,44.7018,0.3765,2.7647,1.3248,0.6719,0.783,-6.6875
1383.0056,12.3674,-0.0152,2.1163,115.8849,268.4725,277.5066,50.9614,0.4028,2.8116,1.3574,0.6343,0.7934,-6.8125
1383.158,12.3562,-0.0178,2.1243,113.9512,268.6501,274.9842,47.7811,0.3674,2.8403,1.48,0.6332,0.867,-7.125
1383.3104,12.3178,-0.0222,2.1289,114.479,271.2316,266.4401,45.673,0.3549,2.9655,1.6585,0.8765,0.9837,-5.8125
1383.4628,12.3059,-0.0214,2.1431,118.133,266.9601,267.2131,43.5105,0.3284,2.9861,1.7505,0.8618,1.0356,-5.0
1383.6152,12.3059,-0.0232,2.1356,117.9537,263.0863,275.2047,47.5204,0.3614,2.9767,1.7454,0.8091,1.0422,-4.9375
1383.7676,12.3022,-0.0241,2.1197,115.4057,273.3759,263.2129,45.2367,0.3499,2.8883,1.7618,0.7974,1.0786,-5.625
1383.92,12.3059,-0.0243,2.1098,114.7843,263.9979,262.6044,43.4984,0.354,2.7612,1.7061,0.7649,1.0752,-5.4375
1384.0724,12.3006,-0.0207,2.1201,112.431,255.0804,256.0528,41.7135,0.3393,2.6988,1.6726,0.7533,1.0551,-5.625
1384.2248,12.3019,-0.0181,2.1383,110.7666,260.3047,247.622,45.9872,0.3305,2.6648,1.6723,0.8353,1.0496,-5.5625
1384.3772,12.3006,-0.0161,2.145,110.3182,257.5577,241.8727,44.8076,0.3296,2.7055,1.6897,0.8315,1.0698,-6.5625
1384.5296,12.3084,-0.0161,2.1441,112.654,246.8919,244.906,44.1378,0.3406,2.7125,1.6905,0.8308,1.0863,-6.625
1384.682,12.3006,-0.015,2.1421,112.1922,248.1389,251.8745,44.5571,0.3513,2.748,1.6849,0.8012,1.0754,-6.25
1384.8344,12.3071,-0.0163,2.146,112.2054,256.1442,250.4481,43.4337,0.3546,2.7413,1.6518,0.7947,1.0537,-6.0
1384.9868,11.9999,-0.0172,2.144,110.3374,257.5056,242.3395,41.6433,0.3516,2.8286,1.5461,0.7394,1.0182,-7.0
1385.1392,12.0825,-0.0184,2.1476,111.0895,267.6827,244.4346,47.6782,0.3906,2.9187,1.5697,0.7272,1.0441,-6.8125
1385.2916,12.5381,-0.0181,2.1489,111.3338,266.8536,261.3384,44.5002,0.3918,3.1388,1.7979,159.7924,1.1624,-6.25
1385.444,12.5909,-0.015,2.2273,114.1459,262.1421,236.5592,40.4748,0.2933,3.3234,2.5461,147.9636,1.5688,-6.25
1385.5964,12.5973,-0.0081,2.3547,113.7694,242.126,219.9834,38.3824,0.1817,3.5689,4.5603,198.8571,2.6816,-7.75
1385.7488,12.5973,0.0042,2.448,115.3062,222.1469,193.7726,36.1462,0.1124,3.6286,6.158,205.6973,4.1199,-7.625
1385.9012,12.5125,-0.0033,2.3365,116.9983,204.4572,194.5094,37.0788,0.1762,3.8888,4.1422,225.1187,3.1555,-7.75
1386.0536,12.4359,-0.0144,2.1971,117.8248,186.6321,195.3004,39.7401,0.241,3.9297,3.4351,223.9337,2.6963,-7.75
1386.206,12.415,-0.0143,2.1448,106.5059,176.503,187.8943,40.1214,0.3005,3.9775,2.207,2.9362,1.8618,-8.375
1386.3584,12.415,-0.0072,2.1556,104.6704,169.5246,191.6122,42.0495,0.3391,3.6167,1.8804,1.0538,1.6471,-8.4375
1386.5108,12.4039,-0.0084,2.1715,104.3087,164.6833,197.415,44.7865,0.3434,3.341,1.7408,0.9568,1.5358,-7.875
1386.6632,12.429,-0.0093,2.1665,98.4802,177.5382,203.7137,45.9888,0.3334,3.431,1.5951,0.8244,1.4218,-7.0
1386.8156,12.5139,-0.0088,2.1618,102.7655,186.6526,214.6815,44.489,0.3046,3.526,1.4087,0.8334,1.2885,-7.5
1386.968,12.5163,-0.0126,2.1497,106.5614,194.7256,227.8345,40.0945,0.3151,3.6771,1.3008,1.0538,1.2119,-7.9375
1387.1204,12.5973,-0.0153,2.1758,104.8106,197.2823,232.7754,44.9294,0.3253,3.4231,1.4322,1.0527,1.3063,-7.4375
1387.2728,12.6037,-0.0155,2.2626,106.6898,221.695,228.6668,45.5396,0.3241,3.3511,1.6742,1.0096,1.4979,-7.5625
1387.4252,12.574,-0.0098,2.4192,106.9356,223.8995,221.0482,42.6395,0.3051,3.8347,2.3168,1.0039,1.9769,-8.875
1387.5776,12.559,0.0032,2.582,105.0171,214.9872,216.0176,43.3797,0.2991,3.8748,2.6583,0.9639,2.2239,-9.0
1387.73,12.5549,0.0048,2.6082,105.6625,213.7856,218.0963,44.8843,0.3057,4.0617,2.1664,0.9529,1.8416,-8.4375
1387.8824,12.5973,-0.002,2.5036,106.3263,218.9198,214.194,46.7437,0.3295,3.9215,1.5125,0.8714,1.3214,-8.375
1388.0348,12.4264,-0.01,2.3823,103.0024,221.0565,216.4305,47.1621,0.3598,4.0644,1.3973,0.8743,1.2205,-8.9375
1388.1872,12.4201,-0.0126,2.3649,104.3561,206.7913,190.4083,44.7926,0.3606,3.7734,1.5642,21.6217,1.3475,-8.4375
1388.3396,12.4676,-0.0083,2.4367,85.6397,180.6473,194.833,42.4382,0.296,3.7532,2.1254,20.0521,1.7637,-8.875
1388.492,12.5059,0.0106,2.5615,83.1045,181.6846,199.8576,38.0743,0.2133,3.8606,5.3278,20.5222,4.2351,-9.5625
1388.6444,12.5164,0.01,2.5859,89.4029,184.8577,195.4515,38.2736,0.1672,4.3722,19.4385,19.9754,14.8475,-10.4375
1388.7968,12.5496,0.0066,2.5656,77.5923,166.8256,180.5022,40.3557,0.1637,4.9982,21.9233,20.0348,16.3758,-11.375
1388.9492,12.5176,0.0097,2.5796,66.437,155.7906,183.0523,41.014,0.1778,4.8466,12.4394,24.8187,9.1764,-11.25
1389.1016,12.5511,0.0188,2.5882,64.3569,156.296,186.2593,43.9371,0.1912,4.2676,3.4155,20.5966,2.878,-11.4375
1389.254,12.5577,0.003,2.4752,65.3234,154.5741,184.3182,45.1481,0.2636,3.688,2.3175,2.7963,1.9612,-12.0
1389.4064,12.5402,-0.0058,2.3731,64.9116,160.3863,177.6959,54.8623,0.3108,3.5209,2.2134,2.0467,1.8558,-12.375
1389.5588,12.5774,-0.0133,2.3306,94.067,169.5272,174.9513,59.8487,0.3217,3.6037,2.1514,4.7774,1.7437,-11.0
1389.7112,12.6399,-0.0042,2.3837,93.6856,176.9497,193.6541,48.2046,0.3069,4.0686,2.246,3.2779,1.8042,-11.0
1389.8636,12.6675,-0.0056,2.3767,78.2462,168.2549,202.5996,55.3528,0.3206,4.2574,2.2629,0.8807,1.8936,-11.875
1390.016,12.7113,-0.0077,2.2845,86.2972,171.4612,200.2783,60.389,0.3891,4.4001,1.9067,0.8308,1.6393,-11.9375
1390.1684,12.7064,-0.0133,2.2225,95.4703,172.6377,200.2732,62.5708,0.3797,4.1504,1.6257,0.8338,1.4208,-10.875
1390.3208,12.5801,-0.004,2.2754,90.9904,186.7801,230.4839,54.392,0.3204,3.8935,2.3131,2.0114,1.9716,-8.8125
1390.4732,12.5231,0.0076,2.4356,79.6429,194.7657,229.3537,53.365,0.2162,4.0007,2.996,2.6384,2.5522,-9.125
1390.6256,12.4676,0.0169,2.6022,78.8425,194.285,218.6805,39.324,0.1643,4.2617,5.0861,34.0836,4.1975,-8.9375
1390.778,12.465,0.0136,2.6567,82.4061,209.2355,218.3764,39.0069,0.1406,4.3114,4.6245,22.8828,3.9593,-8.125
1390.9304,12.4714,0.0069,2.55,76.0418,218.5709,222.265,36.4177,0.1608,4.2986,3.686,3.6243,3.1522,-8.0
1391.0828,12.4792,0.0101,2.4621,75.3235,211.141,198.2129,41.3587,0.1636,4.2705,3.4763,2.5268,2.8973,-8.0625
1391.2352,12.482,0.0242,2.4521,75.2814,191.1416,171.5224,39.6395,0.1664,4.1152,2.7545,2.0073,2.1189,-8.3125
1391.3876,12.637,0.0384,2.4971,71.346,182.4246,167.6002,43.8123,0.1666,3.5705,2.5421,1.5398,1.8256,-8.125
1391.54,12.7745,0.0277,2.4626,69.2289,151.6712,170.5413,42.1786,0.2084,3.398,2.2259,1.2104,1.5741,-7.25
1391.6924,12.5767,0.0085,2.33,76.3413,147.0062,172.3521,40.7479,0.2747,3.4424,1.7358,1.2114,1.2544,-7.4375
1391.8448,12.605,-0.0061,2.2148,83.8846,132.4983,175.867,39.0787,0.3107,4.0529,1.3167,1.1319,0.96,-8.125
1391.9972,12.6856,-0.0119,2.1512,91.3704,138.0694,187.4938,42.1749,0.3163,4.6567,1.2289,1.1171,0.8981,-7.0625
1392.1496,12.6598,-0.0003,2.1137,111.3494,146.1492,188.8442,43.2612,0.3071,5.1749,1.1993,0.8142,0.8832,-6.625
1392.302,12.6847,0.0012,2.1293,111.7291,158.8709,205.3716,44.3164,0.2924,4.8896,1.263,0.9023,0.9242,-7.25
1392.4544,12.9016,0.0074,2.1762,112.5642,170.3182,210.0181,49.6262,0.2932,4.8783,1.3463,1.0457,0.9492,-7.4375
1392.6068,12.6458,0.0094,2.231,106.3318,203.7404,215.7709,56.4707,0.3084,4.4812,1.3577,0.6169,0.9441,-7.375
1392.7592,12.8584,0.013,2.1967,107.4271,233.2543,218.1722,55.7454,0.3483,4.8716,1.3591,0.5879,0.9395,-6.3125
1392.9116,13.0171,0.0047,2.1232,107.2714,236.4413,227.9934,57.1209,0.3944,4.9561,1.2643,0.8067,0.8767,-7.125
1393.064,13.0312,0.0183,2.0709,106.1444,229.633,229.6792,55.4113,0.4336,5.2825,1.2243,0.8567,0.8281,-7.25
1393.2164,12.9755,0.0167,2.057,109.125,236.8388,243.3595,54.3732,0.4465,4.6256,1.2292,0.8189,0.8207,-6.9375
1393.3688,13.0874,0.031,2.0754,111.1977,253.7701,252.5544,53.5547,0.4293,4.4346,1.2783,0.8119,0.8432,-7.125
1393.5212,12.8549,0.0147,2.1065,113.123,243.4177,260.4744,56.1684,0.3925,3.9341,1.2954,0.7858,0.8453,-6.75
1393.6736,12.7295,0.0082,2.114,111.7706,245.2709,263.7491,53.3679,0.3847,3.7493,1.2701,0.7897,0.8123,-7.25
1393.826,11.927,-0.0091,2.1233,112.2771,259.8984,261.0472,54.3055,0.371,3.5706,1.2639,0.6963,0.7977,-7.125
1393.9784,12.4622,-0.0049,2.1267,114.0506,259.7341,269.1796,55.7343,0.3685,3.8963,1.2723,0.6941,0.7981,-7.0
1394.1308,12.4502,-0.0072,2.1306,110.1965,262.424,256.9905,57.7344,0.3632,4.4692,1.2752,0.727,0.7964,-7.3125
1394.2832,12.6795,-0.0032,2.1205,112.1038,251.7549,258.9761,59.2248,0.3636,4.8231,1.3257,0.7737,0.8092,-8.125
1394.4356,12.6628,-0.0025,2.1203,114.2354,256.8757,266.7597,56.1092,0.3742,4.7666,1.3919,0.7839,0.8284,-7.375
1394.588,12.5791,0.0051,2.1207,115.3967,268.7224,271.2067,56.2562,0.3698,4.9026,1.3885,0.6229,0.8274,-6.9375
1394.7404,12.6897,0.0004,2.1123,113.6886,280.3032,276.7906,57.0464,0.4075,4.9122,1.3709,0.6284,0.8217,-7.5
1394.8928,13.0304,-0.0022,2.1079,115.2999,274.1802,278.449,57.8032,0.4017,5.2547,1.3309,0.634,0.7868,-8.1875
1395.0452,13.1994,-0.0044,2.117,116.2297,270.1613,265.0372,59.5259,0.4295,4.9494,1.2618,0.635,0.7492,-7.875
1395.1976,12.8729,-0.0022,2.1187,117.1093,270.4942,261.2735,58.2542,0.4012,4.7063,1.2492,0.5768,0.7439,-7.6875
