DEPTH,CALI,DENC,DENS,DTC,DTS_1,DTS_2,GR,NEUT,PEF,RDEP,RMIC,RSHAL
2173.3764,12.293,-0.0006,2.3869,106.2385,223.3261,224.912,80.5777,0.3925,3.7934,2.7572,2.6889,2.5195
2173.5288,12.317,0.0046,2.4887,102.8643,219.9243,213.2851,70.8034,0.3123,4.219,3.256,3.4116,2.9992
2173.6812,12.3447,0.0071,2.5338,98.3369,200.8612,173.9535,67.7034,0.2554,4.1576,3.9312,14.9689,3.5152
2173.8336,12.3496,-0.001,2.475,96.5703,196.2622,174.1372,73.4009,0.295,3.8175,4.536,15.9073,3.9679
2173.986,12.3528,-0.0061,2.3965,95.3825,196.1736,173.5997,76.7405,0.3517,3.5856,4.0016,8.1657,3.6151
2174.1384,12.3479,-0.0057,2.3555,97.3839,197.9031,184.2032,79.901,0.4058,3.4383,3.0152,3.8271,2.7888
2174.2908,12.3447,-0.0035,2.3424,100.3123,209.2646,198.6752,86.3413,0.429,3.4286,2.5226,3.3499,2.3477
2174.4432,12.3512,-0.0037,2.3507,107.3635,225.4517,216.2775,87.6512,0.42,3.3906,2.2681,3.5905,2.1666
2174.5956,12.3479,-0.0049,2.3543,109.4095,227.7183,234.0989,85.0489,0.403,3.3718,2.3247,3.7829,2.1577
2174.748,12.3479,-0.006,2.3688,109.4488,234.8995,231.9504,85.3072,0.3704,3.4138,2.3593,3.8902,2.2183
2174.9004,12.3496,-0.0075,2.3748,109.1342,232.6832,235.0337,84.3352,0.3911,3.3814,2.4968,3.7607,2.3208
2175.0528,12.351,-0.0087,2.3751,108.138,226.8053,230.256,83.8397,0.3889,3.5134,2.5708,3.7151,2.3752
2175.2052,12.3541,-0.0072,2.3727,107.7618,223.307,223.4199,85.9107,0.3857,3.5078,2.5736,3.8772,2.4094
2175.3576,12.3512,-0.0082,2.3645,107.5163,222.4037,223.9536,88.1844,0.3805,3.6265,2.5999,3.722,2.3937
2175.51,12.3541,-0.0083,2.3659,107.8994,224.6719,224.4786,89.1016,0.3829,3.5774,2.5312,3.7463,2.3687
2175.6624,12.3528,-0.0085,2.3629,108.1782,224.0074,227.1533,86.4677,0.3814,3.6537,2.5461,3.8533,2.3466
2175.8148,12.3541,-0.0093,2.3651,108.0453,224.0979,226.5941,92.9927,0.371,3.7089,2.5454,3.806,2.3444
2175.9672,12.3541,-0.0123,2.3557,108.46,226.7939,224.2461,93.4145,0.3843,3.8362,2.5597,3.7246,2.3247
2176.1196,12.3593,-0.0101,2.3616,108.7365,228.3216,225.8823,83.0149,0.4049,4.0103,2.4784,4.1702,2.2832
2176.272,12.3557,-0.0112,2.3575,109.4784,227.6831,224.5124,81.9574,0.4293,3.9202,2.5059,3.5097,2.282
2176.4244,12.3577,-0.0094,2.3657,109.1041,227.9603,222.1996,85.1204,0.4138,3.8963,2.5273,4.0408,2.288
2176.5768,12.3593,-0.0062,2.3691,109.0452,226.7268,225.4853,85.1067,0.4055,3.6865,2.585,4.037,2.3217
2176.7292,12.3588,-0.0055,2.3643,109.4717,227.5135,222.9565,85.0869,0.3986,3.6582,2.6138,3.9758,2.345
2176.8816,12.3577,-0.0036,2.364,109.6846,227.3105,218.3734,87.9657,0.4078,3.6225,2.6134,3.7765,2.3192
2177.034,12.3588,0.0005,2.3636,108.5911,226.1068,216.2379,85.6427,0.3939,3.5884,2.5832,3.5389,2.3157
2177.1864,12.3573,0.0024,2.3642,110.2593,226.3526,219.6936,89.9808,0.3948,3.5798,2.517,3.6883,2.2724
2177.3388,12.3594,0.0044,2.3664,109.7905,226.4511,217.6076,90.5328,0.3954,3.6093,2.481,3.8945,2.2373
2177.4912,12.3573,0.0033,2.3788,109.3476,226.7018,228.1756,82.4641,0.4045,3.9355,2.4699,3.4819,2.2501
2177.6436,12.3154,0.0036,2.4067,108.0245,224.1625,229.1237,81.0164,0.3741,4.0373,2.5325,3.6257,2.2815
2177.796,12.3181,0.0024,2.4215,106.2713,220.5077,225.0161,83.4032,0.348,3.949,2.6495,3.7462,2.3864
2177.9484,12.3212,-0.0015,2.4116,104.7218,220.3188,216.9233,84.525,0.357,3.7888,2.8327,5.0166,2.5308
2178.1008,12.3528,-0.006,2.3863,103.8908,219.4417,204.8126,86.142,0.3921,3.7375,2.9526,4.7558,2.6165
2178.2532,12.3526,-0.0062,2.3679,104.2802,213.5399,211.335,84.4599,0.4323,3.7803,2.9494,3.953,2.5977
2178.4056,12.3541,-0.0067,2.3615,104.551,216.3621,210.3145,82.3016,0.4338,3.7944,2.7754,3.6574,2.4694
2178.558,12.3545,-0.0065,2.3596,105.6863,220.7182,210.0065,87.4095,0.4003,3.7735,2.602,3.7306,2.3575
2178.7104,12.3541,-0.0052,2.3615,107.8926,225.1263,221.7696,84.9578,0.3794,3.7252,2.5589,3.4716,2.2937
2178.8628,12.3557,-0.0064,2.3584,109.4429,231.2599,217.9689,87.369,0.3691,3.7275,2.516,3.7245,2.2523
2179.0152,12.3577,-0.0082,2.3592,109.5738,234.4164,224.2544,89.3967,0.3926,3.8314,2.4705,3.5934,2.2408
2179.1676,12.3557,-0.009,2.3578,109.8075,231.2486,229.9615,90.9595,0.3998,3.8521,2.4856,3.2887,2.2523
2179.32,12.3593,-0.0102,2.3532,96.5364,230.6622,231.9446,87.613,0.4078,3.8245,2.4975,3.3901,2.2608
2179.4724,12.3691,-0.0098,2.3547,95.5836,230.1019,230.6012,85.6786,0.3946,3.8142,2.5182,3.7452,2.2962
2179.6248,12.3808,-0.0075,2.3556,95.5502,229.6807,226.8912,84.7628,0.3971,3.854,2.5587,3.6623,2.3388
2179.7772,12.4066,-0.0042,2.3605,95.911,228.1119,233.0431,82.8371,0.3884,3.9677,2.537,3.5012,2.3165
2179.9296,12.4325,-0.0032,2.3621,96.2898,229.4793,232.6866,85.6635,0.4096,3.9534,2.4756,3.4577,2.2502
2180.082,12.4356,-0.0012,2.3599,96.4916,229.5892,228.2484,88.844,0.4165,3.9884,2.3687,3.42,2.2104
2180.2344,12.4245,0.0021,2.3527,96.4407,230.4304,228.1149,87.478,0.4185,3.922,2.3338,3.1748,2.1822
2180.3868,12.4262,0.0034,2.3384,96.6551,231.4405,224.1822,86.149,0.4128,3.9099,2.33,3.2911,2.193
2180.5392,12.4213,0.0066,2.3418,104.0606,229.8532,230.5256,87.6151,0.4147,3.9904,2.3352,3.0917,2.2103
2180.6916,12.4184,0.0105,2.3489,102.855,232.798,232.6356,86.7847,0.4121,3.9295,2.3581,3.237,2.2597
2180.844,12.4229,0.011,2.3557,111.2766,235.5565,234.3896,86.177,0.4162,4.0599,2.3454,3.3826,2.2251
2180.9964,12.3729,0.0085,2.358,112.2553,237.6595,239.9706,84.1265,0.4156,3.7439,2.2514,3.3556,2.1841
2181.1488,12.2758,0.0042,2.3563,107.2412,238.278,238.5587,84.7377,0.4135,3.6451,2.2659,2.3164,2.1993
2181.3012,12.2485,0.0003,2.3471,105.807,239.0414,236.8218,94.6989,0.3986,3.416,2.2342,3.2341,2.1775
2181.4536,12.2508,-0.0024,2.3192,96.7974,236.9865,227.1133,95.3846,0.3872,3.5819,2.2269,2.9005,2.1693
2181.606,12.2664,0.0008,2.2728,87.9547,229.0898,221.1421,92.9681,0.3815,3.7662,2.196,2.9876,2.1739
2181.7584,12.2632,0.0012,2.2417,87.6234,222.8974,226.9108,96.3785,0.3741,4.0607,2.2182,2.5968,2.1799
2181.9108,12.2633,0.0008,2.2221,87.7746,221.0151,227.4821,91.4368,0.3896,3.9609,2.1732,2.3357,2.1863
2182.0632,12.2664,0.0036,2.2525,88.2544,220.1556,233.8119,90.2425,0.4101,3.8061,2.2241,1.9125,2.2397
2182.2156,12.2649,0.0031,2.2815,88.7455,224.4328,236.6305,87.0965,0.4193,3.6932,2.2774,0.6337,2.308
2182.368,12.2681,0.0034,2.3117,89.5716,223.9867,222.7823,86.2526,0.4223,3.8455,2.4328,2.4247,2.4657
2182.5204,12.3338,0.0034,2.3208,88.9906,226.3776,232.3835,85.3705,0.4196,4.0289,2.6194,2.5285,2.6564
2182.6728,12.4435,0.0039,2.3157,97.8516,228.6665,227.3891,86.4892,0.4256,4.0781,2.6957,3.6299,2.7351
2182.8252,12.2339,0.0062,2.3052,94.589,225.8749,231.5031,88.7026,0.4097,3.7655,2.7578,3.514,2.7872
2182.9776,12.1771,0.004,2.3025,89.6671,219.1228,233.3652,83.271,0.3651,3.4298,2.793,1.9559,2.8254
2183.13,12.172,0.0006,2.3224,103.3492,194.5929,211.7832,66.3513,0.2961,3.1763,2.9982,2.3028,3.0226
2183.2824,12.1756,-0.0018,2.3171,98.4222,175.6438,209.9972,60.8887,0.2486,2.9415,3.4799,2.372,3.4632
2183.4348,12.1755,-0.0082,2.2572,97.769,165.9065,205.5976,63.0812,0.2877,2.7616,4.4744,6.6705,4.2671
2183.5872,12.1736,-0.0147,2.1965,103.8235,165.0303,187.2643,64.6022,0.3498,2.6924,5.8035,8.8903,5.3708
2183.7396,12.174,-0.0141,2.174,106.6422,166.7841,170.7504,65.5003,0.3773,2.7151,7.0822,2.9019,6.6222
2183.892,12.1784,-0.0123,2.1844,102.6783,176.3183,183.8025,62.3378,0.345,2.7036,7.5202,1.8743,7.0799
2184.0444,12.1724,-0.0131,2.1863,96.998,191.0048,189.2086,55.0037,0.3222,2.5989,8.4347,2.0026,7.9652
2184.1968,12.174,-0.0148,2.1866,99.6971,196.2344,192.2709,57.1117,0.3194,2.6842,10.9253,1.3791,10.0918
2184.3492,12.1752,-0.0152,2.1854,95.6886,195.8234,194.3062,62.2408,0.3218,2.711,15.04,1.2742,13.6582
2184.5016,12.1756,-0.0156,2.175,103.3015,191.0703,193.3407,57.4677,0.3155,2.7287,16.1307,1.218,14.7373
2184.654,12.1768,-0.0158,2.1735,95.2945,187.7706,194.9181,55.9878,0.3003,2.6145,15.7259,1.3473,14.5114
2184.8064,12.1736,-0.0138,2.1783,89.6364,189.3571,193.4489,56.8039,0.2912,2.6198,16.7406,1.4429,15.1159
2184.9588,12.1771,-0.01,2.1857,84.4429,189.4111,194.6508,58.8501,0.2903,2.6253,20.8288,1.3908,18.5433
2185.1112,12.1721,-0.0106,2.1841,86.3362,188.5706,194.7446,58.6942,0.2929,2.6856,26.9188,1.2981,23.226
2185.2636,12.1771,-0.0101,2.1842,82.1215,191.5205,189.3991,48.1163,0.3095,2.7144,31.7932,1.4285,26.9641
2185.416,12.1756,-0.0104,2.1889,86.2984,188.9314,183.8697,53.1272,0.3118,2.7657,32.046,1.2108,26.7773
2185.5684,12.1768,-0.0136,2.1886,76.8122,191.4098,183.8022,55.1235,0.3255,2.8374,23.6555,1.2539,19.7985
2185.7208,12.1756,-0.0151,2.185,75.0898,190.0975,182.0214,57.6279,0.3247,2.7953,17.7549,1.1793,15.2612
2185.8732,12.1739,-0.0136,2.1756,77.7167,188.5457,188.9403,58.5588,0.3278,2.7969,16.6182,1.2062,14.5376
2186.0256,12.1787,-0.0148,2.1716,75.6586,186.5589,186.4273,54.2387,0.3192,2.7833,18.2172,1.6317,15.5138
2186.178,12.1769,-0.0179,2.1637,94.3154,191.0326,192.7477,53.5462,0.3103,2.7914,21.469,1.7759,17.8751
2186.3304,12.1787,-0.0161,2.1666,101.0632,192.5428,199.8785,55.5489,0.3004,2.7184,24.5778,1.3178,20.7097
2186.4828,12.1801,-0.0141,2.1683,105.6369,191.257,196.5135,55.2274,0.305,2.6707,25.9252,1.3575,22.3679
2186.6352,12.1787,-0.0153,2.1704,106.5471,183.1265,193.8769,54.0928,0.3053,2.6727,26.6715,1.4264,23.259
2186.7876,12.185,-0.0139,2.1751,110.8015,182.8564,190.2668,54.9822,0.3166,2.7031,31.769,1.2678,26.6334
2186.94,12.1896,-0.0134,2.1764,107.4347,183.2574,193.8291,54.8557,0.3164,2.7021,29.8137,1.1983,25.3813
2187.0924,12.1866,-0.0107,2.1772,102.6731,181.0566,190.745,52.6101,0.3181,2.7725,21.3422,1.139,19.0013
2187.2448,12.1881,-0.0108,2.1817,101.1886,181.7058,186.0671,54.613,0.3228,2.9742,16.8213,1.1533,15.5516
2187.3972,12.1931,-0.011,2.1928,104.9432,184.5949,188.1927,58.5876,0.3365,2.9512,12.9756,1.07,12.4754
2187.5496,12.1928,-0.0098,2.2045,111.5947,191.4396,193.2956,66.4048,0.3283,2.9147,10.1642,1.035,10.0796
2187.702,12.1915,-0.0044,2.2159,106.5235,195.5522,196.1381,68.9179,0.3364,2.8252,9.1932,1.4405,9.2102
2187.8544,12.1865,-0.006,2.2189,114.9704,198.3237,196.7729,68.9238,0.3371,2.7923,9.2648,1.5848,9.2829
2188.0068,12.185,-0.0078,2.2131,109.2127,198.5959,198.0609,66.1435,0.342,2.687,9.64,2.0872,9.757
2188.1592,12.1865,-0.0059,2.206,108.6568,198.9149,197.152,56.5409,0.3294,2.594,11.2008,2.1119,11.1935
2188.3116,12.1896,-0.0008,2.2001,109.7168,196.4091,196.5341,54.7308,0.3054,2.5745,14.6496,1.5713,14.1791
2188.464,12.1834,-0.0014,2.1963,105.939,191.259,196.72,56.5056,0.3238,2.6443,26.8798,1.2728,22.8057
2188.6164,12.1927,0.0008,2.209,99.755,187.3914,194.7623,54.996,0.3208,2.7082,42.7169,1.2392,35.0153
2188.7688,12.1883,-0.0014,2.2129,86.9517,184.0056,187.4323,52.9518,0.3245,2.7385,32.586,1.1861,27.6654
2188.9212,12.1912,-0.0034,2.2266,96.6382,183.8091,178.573,53.2554,0.3073,2.7414,28.1521,1.1921,23.7188
2189.0736,12.1975,-0.0112,2.2485,99.6843,170.7236,164.2968,50.8213,0.2994,2.7813,26.8104,1.2537,22.5054
2189.226,12.2209,-0.0108,2.2966,81.2082,169.0192,160.9689,52.4094,0.2695,3.0066,28.5031,1.3979,22.6036
2189.3784,12.2288,-0.0104,2.3805,76.5709,166.0108,168.5407,47.8854,0.2054,3.2769,33.3074,1.8431,25.1561
2189.5308,12.2453,-0.0064,2.4823,80.7247,167.6528,172.5298,48.3386,0.1198,3.4194,47.9285,3.6081,34.1435
2189.6832,12.246,-0.0015,2.5881,79.3138,177.8546,192.4993,43.7176,0.0473,3.3925,82.5292,10.3788,55.7382
2189.8356,12.2461,0.0039,2.6469,80.5647,166.2571,215.4304,45.4865,0.0137,3.4692,164.6677,51.5899,114.9909
2189.988,12.2469,0.0004,2.6526,78.0675,144.8585,215.7461,48.4313,0.0086,3.3429,216.8319,720.4454,188.6874
2190.1404,12.2469,-0.0026,2.6236,75.3205,158.0973,216.0618,48.1927,0.0126,3.2882,210.8428,478.0812,236.4885
2190.2928,12.257,0.0012,2.5788,74.0299,160.9965,205.6274,49.747,0.04,3.3332,136.2723,475.1262,203.3486
2190.4452,12.2727,0.0019,2.5076,75.6262,160.9965,172.4603,59.4383,0.1259,3.4089,38.1065,295.0688,45.4839
2190.5976,12.2697,0.0003,2.4381,83.475,167.4265,154.5421,77.2718,0.2383,3.5477,10.0326,27.5808,10.7289
2190.75,12.2491,-0.0008,2.3804,89.8429,178.3447,166.3266,87.1826,0.3309,3.6906,4.262,2.7258,4.7128
2190.9024,12.2469,0.0033,2.3642,89.9682,180.2512,184.2656,84.1103,0.3632,3.8918,2.942,3.1484,3.3273
2191.0548,12.2492,0.0045,2.3598,96.9656,196.3175,198.6677,84.6719,0.3656,3.8,2.7259,3.0573,3.118
2191.2072,12.2476,0.0018,2.3442,100.8604,204.5011,204.2843,85.8891,0.3664,3.5095,2.8582,4.2387,3.2546
2191.3596,12.2388,-0.0019,2.3019,101.4123,204.317,191.2917,75.307,0.3555,3.113,3.2567,3.9301,3.7136
2191.512,12.2162,-0.0051,2.2582,100.2945,203.7441,188.9486,67.658,0.3468,2.837,4.0441,2.4111,4.5641
2191.6644,12.174,-0.007,2.2197,100.1919,189.3536,191.0617,67.7053,0.3184,2.6564,5.2365,2.3366,5.6246
2191.8168,12.1752,-0.0096,2.1957,100.0268,184.3153,188.2951,60.4467,0.3122,2.6212,6.4437,1.4669,6.4916
2191.9692,12.1802,-0.0085,2.1874,100.1758,181.8368,187.1205,61.4476,0.3039,2.7134,7.4472,1.1723,6.6452
2192.1216,12.2209,-0.0075,2.2039,98.6744,185.2184,186.4687,60.0024,0.3028,2.9122,6.6986,1.1082,5.8134
2192.274,12.2273,-0.0038,2.2376,100.5722,186.3804,191.4122,76.512,0.3114,3.2645,5.7335,1.0512,5.0438
2192.4264,12.229,-0.003,2.2649,106.1028,192.708,199.9305,76.9452,0.3324,3.5073,5.1545,1.3898,4.6984
2192.5788,12.2273,0.0,2.2638,106.8034,204.3628,204.894,78.7513,0.3972,3.5487,5.1095,2.5704,4.6941
2192.7312,12.2241,-0.0043,2.2405,109.2405,207.1555,216.314,73.9005,0.4056,3.0248,5.3258,2.2524,4.915
2192.8836,12.1927,-0.0063,2.2226,107.5249,208.8498,207.2519,70.9973,0.3745,2.7081,5.2659,1.6117,4.9193
2193.036,12.1899,-0.0057,2.2348,106.7739,206.02,193.7502,58.6838,0.3061,2.5007,5.1914,1.6131,4.8676
2193.1884,12.1897,-0.004,2.2456,104.1661,198.6773,184.2033,56.1039,0.2886,2.5726,5.2277,1.6756,4.8906
2193.3408,12.1915,-0.0098,2.2411,100.3732,186.4334,169.6887,53.3105,0.2944,2.6275,5.3011,1.6716,4.9207
2193.4932,12.1897,-0.0091,2.2352,97.7191,174.7835,166.0964,55.7368,0.2814,2.6088,5.3041,1.5412,4.9664
2193.6456,12.1912,-0.01,2.227,95.6307,168.6918,169.3679,54.4874,0.2672,2.578,5.2627,1.4885,4.9151
2193.798,12.1883,-0.0092,2.2357,95.4356,168.9485,174.4563,55.1184,0.2564,2.5896,5.0709,1.4813,4.7034
2193.9504,12.1958,-0.0104,2.2414,94.0308,172.3377,175.8155,55.7523,0.2639,2.6575,4.7904,1.583,4.4874
2194.1028,12.1949,-0.0119,2.2506,95.2517,175.6288,177.2928,54.1106,0.2758,2.8312,4.4741,1.4926,4.1503
2194.2552,12.1928,-0.0151,2.2723,97.0028,178.4168,178.8994,59.1292,0.3103,3.2246,4.4157,1.5163,4.066
2194.4076,12.199,-0.0116,2.3045,98.0777,180.7696,188.5727,71.8071,0.3432,3.246,4.5913,1.5453,4.166
2194.56,12.1899,-0.0101,2.3044,97.9254,186.5685,197.0077,73.185,0.3662,3.0881,4.9392,2.1322,4.3942
2194.7124,12.1881,-0.0126,2.2619,98.6914,192.8058,198.2255,70.0222,0.3392,2.721,5.7167,3.558,4.9224
2194.8648,12.1912,-0.0139,2.2121,100.6569,190.4948,195.3054,62.61,0.3213,2.6066,6.9979,1.7982,5.8275
2195.0172,12.1883,-0.01,2.1929,100.5562,189.9307,194.5861,58.0914,0.2988,2.5854,9.329,1.5691,7.4514
2195.1696,12.1881,-0.0113,2.1852,101.7189,184.4211,187.841,58.1877,0.3009,2.6663,12.2363,1.5549,9.3329
2195.322,12.1915,-0.0116,2.189,101.665,184.6866,185.4282,55.3158,0.2853,2.7381,17.5529,1.377,12.8667
2195.4744,12.1915,-0.0104,2.1933,107.3508,178.5458,182.0098,55.643,0.2858,2.6968,29.0739,1.2707,20.1352
2195.6268,12.1944,-0.0076,2.2031,104.4364,177.8727,181.8989,54.6378,0.2799,2.5937,33.8459,1.2287,24.0857
2195.7792,12.1964,-0.006,2.2108,102.378,179.0876,181.225,55.3277,0.2953,2.4874,28.5391,1.2283,21.2323
2195.9316,12.1959,-0.0057,2.2205,102.0625,175.9186,179.982,53.505,0.303,2.5736,25.2106,1.2038,19.3693
2196.084,12.1947,-0.0059,2.2234,102.2183,175.04,179.1912,55.189,0.2949,2.6281,24.4065,1.356,18.836
2196.2364,12.1944,-0.0048,2.2233,101.8701,175.1212,187.4805,57.5927,0.2983,2.7215,26.6472,1.3438,20.1268
2196.3888,12.1959,-0.006,2.2211,100.7273,173.9707,182.2133,56.7052,0.2903,2.7722,28.4818,1.2595,21.6081
2196.5412,12.1948,-0.0068,2.2169,99.4767,170.2404,181.1323,57.5004,0.3034,2.7941,25.1554,1.2117,19.8291
2196.6936,12.1959,-0.0071,2.2113,97.8658,170.2925,181.137,51.2515,0.2927,2.8122,19.7774,1.193,16.4247
2196.846,12.1996,-0.0074,2.2067,97.717,170.7514,178.5205,57.9127,0.3015,2.7449,15.9342,1.1747,13.8257
2196.9984,12.1975,-0.0098,2.207,97.516,175.012,180.4335,57.2406,0.2975,2.7575,14.6075,1.2233,12.9571
2197.1508,12.1996,-0.0102,2.2158,97.4086,176.9614,187.1538,55.7267,0.2925,2.7512,14.8126,1.3668,13.1128
2197.3032,12.2147,-0.0112,2.2216,96.9927,177.6947,187.6451,54.2796,0.2972,2.7285,16.4723,1.2495,14.4692
2197.4556,12.2179,-0.0099,2.2234,95.3623,178.5585,187.9444,53.9939,0.2949,2.731,18.2152,1.2979,15.9813
2197.608,12.2322,-0.0101,2.2226,95.05,176.8526,186.6188,55.7633,0.2952,2.748,17.2404,1.334,14.9846
2197.7604,12.2288,-0.0108,2.2217,94.4934,175.1862,182.9586,54.8163,0.2773,2.7675,16.0514,1.3434,14.1058
2197.9128,12.229,-0.0111,2.2318,95.6133,170.7923,175.6125,56.2829,0.2685,2.7563,15.1385,1.3046,13.4241
2198.0652,12.2335,-0.0126,2.2474,95.5717,169.2451,174.4283,54.9607,0.2521,2.8119,13.8428,1.3766,12.4056
2198.2176,12.2339,-0.0115,2.2738,97.3031,168.1513,172.4547,55.2716,0.2346,2.9214,12.5008,1.4635,11.4439
2198.37,12.2397,-0.0123,2.2906,98.0555,167.5199,170.0053,54.2014,0.2402,3.1479,10.5136,1.8143,9.9119
2198.5224,12.2388,-0.0096,2.2964,98.8779,166.6453,174.2773,56.9981,0.2731,3.0181,8.3249,2.1435,8.1533
2198.6748,12.2398,-0.0095,2.2822,99.8998,167.8959,174.5596,66.5437,0.3015,2.9297,6.7113,1.9722,6.7573
2198.8272,12.2388,-0.0107,2.2538,100.8218,181.8203,187.7357,65.2037,0.3126,2.7938,6.2498,2.5569,6.3282
2198.9796,12.2398,-0.0107,2.2307,102.447,185.5112,190.2397,63.3563,0.295,2.8307,6.2676,1.7252,6.2391
2199.132,12.2414,-0.0078,2.2131,102.8758,187.1971,191.0412,58.2292,0.2861,2.8097,6.062,1.7356,5.9342
2199.2844,12.2469,-0.0106,2.2016,103.1873,186.8029,185.7855,57.3458,0.271,2.7267,5.2985,1.3062,5.1172
2199.4368,12.2539,-0.0084,2.2121,103.078,192.5404,193.8068,62.5179,0.287,2.8587,4.7236,1.2239,4.5512
2199.5892,12.2664,-0.0033,2.2557,104.2889,193.7767,192.8641,64.6612,0.3368,3.1106,3.8302,1.227,3.7681
2199.7416,12.2711,-0.0002,2.3171,105.5652,195.5185,211.322,85.9272,0.3815,3.4264,3.0638,1.2556,3.0879
2199.894,12.2993,-0.0003,2.3621,106.6573,201.7562,217.2907,86.9849,0.4031,3.4018,2.946,3.1586,2.9974
2200.0464,12.3463,0.0005,2.3823,108.3658,204.9322,220.5328,86.1342,0.407,3.5559,2.9211,3.7682,2.9768
2200.1988,12.351,-0.0039,2.3841,109.9788,211.3946,225.3568,85.6772,0.391,3.7559,2.7444,3.4083,2.8151
2200.3512,12.3561,-0.0067,2.3893,109.4276,213.1458,225.8616,86.1688,0.3769,4.0054,2.6269,3.5862,2.6812
2200.5036,12.3526,-0.0076,2.3944,107.9787,218.0213,228.9433,88.3766,0.3557,3.9278,2.5863,3.5307,2.6469
2200.656,12.3541,-0.0085,2.3949,107.2676,222.6549,227.3919,84.0584,0.3605,3.6943,2.5766,3.9939,2.6027
2200.8084,12.3577,-0.0097,2.3915,107.4396,223.6352,229.5558,85.3238,0.3811,3.6093,2.488,4.1867,2.5363
2200.9608,12.3561,-0.0084,2.3939,107.3957,222.5948,226.1753,87.1553,0.3704,3.5162,2.4996,3.6437,2.5117
2201.1132,12.3541,-0.0086,2.3931,106.5537,221.9926,220.0873,84.485,0.3867,3.7327,2.5,3.8096,2.4943
2201.2656,12.3593,-0.0063,2.4107,106.2166,220.886,218.3095,85.2258,0.3875,3.9059,2.5451,3.7144,2.528
2201.418,12.3557,-0.0046,2.4208,106.1007,213.9587,219.4706,82.5141,0.389,3.9168,2.5845,3.6535,2.5496
2201.5704,12.3545,-0.0021,2.4234,106.3129,216.5087,220.991,85.4997,0.369,3.7827,2.5767,5.1215,2.5203
2201.7228,12.3573,-0.0011,2.3979,105.3428,214.7224,226.6124,88.9562,0.3556,3.666,2.5234,3.2903,2.4653
2201.8752,12.361,-0.0009,2.3781,104.6107,217.4619,230.2209,89.8114,0.3469,3.7454,2.419,2.9966,2.3585
2202.0276,12.4403,-0.0031,2.3716,104.2712,221.1633,227.1655,91.9768,0.347,3.7141,2.3199,2.9447,2.2604
2202.18,12.3805,-0.0063,2.3771,105.899,224.3622,228.6346,89.6849,0.3741,3.6606,2.3066,3.3448,2.2368
2202.3324,12.3808,-0.0076,2.3862,107.0263,228.0385,231.0682,93.1787,0.3859,3.6425,2.3042,3.4979,2.2043
2202.4848,12.3854,-0.0125,2.3762,107.1718,230.7963,229.4582,88.2328,0.3988,3.6055,2.3212,3.4563,2.2247
2202.6372,12.3808,-0.0162,2.3668,107.9094,233.5762,232.2541,87.3442,0.3988,3.6543,2.3045,3.3599,2.2206
2202.7896,12.3805,-0.0154,2.3633,109.6215,233.4196,236.782,85.6786,0.4107,3.6754,2.2496,3.3974,2.1622
2202.942,12.3839,-0.0118,2.3636,110.841,239.3227,237.0121,87.1547,0.417,3.88,2.1882,3.0578,2.098
2203.0944,12.3854,-0.0121,2.3619,110.8754,235.4352,233.1324,86.9287,0.3972,3.8339,2.1744,3.1826,2.0979
2203.2468,12.3855,-0.0095,2.357,111.2507,237.7199,232.5202,88.6257,0.4126,3.9129,2.1703,3.0395,2.1085
2203.3992,12.374,-0.0077,2.3567,110.8192,238.609,232.5015,88.247,0.427,3.7607,2.1965,3.4321,2.1191
2203.5516,12.3714,-0.0065,2.3588,110.2615,236.9001,232.5282,87.8264,0.435,3.6794,2.2402,3.2155,2.1651
2203.704,12.361,-0.0053,2.3638,109.7822,236.409,228.2859,87.7156,0.4162,3.5663,2.2659,3.0518,2.2068
2203.8564,12.3588,-0.0009,2.3696,108.99,232.0644,230.5731,88.6441,0.3888,3.6433,2.2434,3.3239,2.1844
2204.0088,12.3593,-0.002,2.3639,108.6169,228.9393,230.4475,93.255,0.4063,3.682,2.2745,3.3087,2.2008
2204.1612,12.3573,-0.0006,2.3599,108.634,228.3369,231.45,87.5485,0.4095,3.6273,2.3322,3.6151,2.2374
2204.3136,12.3557,-0.0011,2.3601,108.1113,227.0337,229.4798,86.3148,0.4227,3.5292,2.3776,3.3448,2.2745
2204.466,12.3593,-0.0026,2.3638,107.3906,225.144,226.6924,85.1195,0.4026,3.5897,2.4853,3.4306,2.3382
2204.6184,12.3557,-0.0064,2.3636,106.8096,224.2452,223.4826,87.1467,0.3992,3.5648,2.4406,3.3299,2.336
2204.7708,12.3675,-0.007,2.3591,106.524,223.0976,222.5616,89.532,0.3978,3.6228,2.3663,3.3164,2.2503
2204.9232,12.3745,-0.0087,2.3584,105.8624,222.1917,216.5723,91.3315,0.4007,3.6229,2.3199,3.0137,2.1999
2205.0756,12.387,-0.0114,2.3844,103.3412,208.3365,202.3902,80.2504,0.3673,3.6607,2.4834,3.2067,2.3558
2205.228,12.3776,-0.0072,2.4532,98.5326,200.1315,189.8177,77.7721,0.2814,3.6448,2.8139,3.2207,2.6762
2205.3804,12.3773,-0.0013,2.5207,93.0204,186.732,181.1697,63.9048,0.1852,3.6339,4.0315,6.0068,3.743
2205.5328,12.3792,-0.0001,2.5315,86.2311,176.8218,162.8976,63.4499,0.1665,3.722,6.828,20.9111,6.0723
